yaw,pitch,roll,p1,p2,p3,p4
1.06757,0.0,0.0,0,1,1,0
-2.515056,0.0,0.0,0,1,1,0
1.0678,0.0,0.0,0,1,1,0
1.0678,0.0,0.0,0,1,1,0
-0.406201,0.0,0.0,0,1,1,0
-0.405172,0.0,0.0,0,1,1,0
1.066143,0.0,0.0,0,1,1,0
-0.406201,0.0,0.0,0,1,1,0
1.065744,0.0,0.0,0,1,1,0
-0.406201,0.0,0.0,0,1,1,0
3.247242,0.0,0.0,0,1,1,0
-0.405172,0.0,0.0,0,1,1,0
3.696049,0.0,0.0,0,1,1,1
-0.405802,0.0,0.0,0,1,1,1
1.432662,0.0,0.0,0,1,1,1
2.826392,0.0,0.0,0,1,1,1
1.066374,0.0,0.0,0,1,1,1
1.432662,0.0,0.0,0,1,1,1
-0.407229,0.0,0.0,0,1,1,1
1.431634,0.0,0.0,0,1,1,1
-0.713597,0.0,0.0,0,1,1,1
2.82679,0.0,0.0,0,1,1,1
-0.407229,0.0,0.0,0,1,1,1
1.069227,0.0,0.0,0,1,1,1
1.434089,0.0,0.0,0,1,1,1
1.434487,0.0,0.0,0,1,1,1
1.43369,0.0,0.0,0,1,1,1
1.43369,0.0,0.0,0,1,1,1
1.0678,0.0,0.0,0,1,1,1
-1.005145,0.0,0.0,0,1,1,1
0.721555,0.0,0.0,0,1,1,1
-0.407229,0.0,0.0,0,1,1,1
-0.715254,0.0,0.0,0,1,1,1
0.72401,0.0,0.0,0,1,1,1
-0.713199,0.0,0.0,0,1,1,1
-0.074105,0.0,0.0,0,1,1,1
-2.265388,0.0,0.0,0,1,1,1
1.43369,0.0,0.0,0,1,1,1
-0.714456,0.0,0.0,0,1,1,1
1.431469,0.0,0.0,0,1,1,1
