Sensor,Axis,Angular velocity,X,Y,Z,Temp 
EXT,Y,0.6,-0.488281,0.526428,-1.213074,25.306471
EXT,Y,0.6,-0.556946,0.526428,-1.228333,25.335882
EXT,Y,0.6,-0.572205,0.526428,-1.174927,25.33
EXT,Y,0.6,-0.541687,0.526428,-1.182556,25.324118
EXT,Y,0.6,-0.541687,0.526428,-1.190186,25.312353
EXT,Y,0.6,-0.495911,0.526428,-1.13678,25.30353
EXT,Y,0.6,-0.579834,0.526428,-1.159668,25.318235
EXT,Y,0.6,-0.579834,0.526428,-1.159668,25.241764
EXT,Y,0.6,-0.541687,0.526428,-1.12915,25.224117
EXT,Y,0.6,-0.549316,0.526428,-1.190186,25.221176
EXT,Y,0.6,-0.617981,0.526428,-1.159668,25.209412
EXT,Y,0.6,-0.534058,0.526428,-1.205444,25.218235
EXT,Y,0.6,-0.564575,0.526428,-1.251221,25.18
EXT,Y,0.6,-0.564575,0.526428,-1.197815,25.218235
EXT,Y,0.6,-0.587463,0.526428,-1.113892,25.185883
EXT,Y,0.6,-0.63324,0.526428,-1.167297,25.227058
EXT,Y,0.6,-0.587463,0.526428,-1.213074,25.203529
EXT,Y,0.6,-0.587463,0.526428,-1.197815,25.177059
EXT,Y,0.6,-0.579834,0.526428,-1.075745,25.20647
EXT,Y,0.6,-0.556946,0.526428,-1.197815,25.20647
EXT,Y,0.6,-0.526428,0.526428,-1.167297,25.162354
EXT,Y,0.6,-0.579834,0.526428,-1.220703,25.159412
EXT,Y,0.6,-0.572205,0.534058,-1.13678,25.341764
EXT,Y,0.6,-0.534058,0.534058,-1.205444,25.344706
EXT,Y,0.6,-0.511169,0.534058,-1.228333,25.344706
EXT,Y,0.6,-0.495911,0.534058,-1.12915,25.335882
EXT,Y,0.6,-0.534058,0.534058,-1.106262,25.321177
EXT,Y,0.6,-0.579834,0.534058,-1.243591,25.312353
EXT,Y,0.6,-0.526428,0.534058,-1.213074,25.324118
EXT,Y,0.6,-0.602722,0.534058,-1.075745,25.312353
EXT,Y,0.6,-0.587463,0.534058,-1.13678,25.291765
EXT,Y,0.6,-0.564575,0.534058,-1.121521,25.244705
EXT,Y,0.6,-0.595093,0.534058,-1.144409,25.265295
EXT,Y,0.6,-0.526428,0.534058,-1.159668,25.232941
EXT,Y,0.6,-0.518799,0.534058,-1.197815,25.241764
EXT,Y,0.6,-0.526428,0.534058,-1.228333,25.224117
EXT,Y,0.6,-0.526428,0.534058,-1.213074,25.23
EXT,Y,0.6,-0.488281,0.534058,-1.159668,25.174118
EXT,Y,0.6,-0.495911,0.534058,-1.205444,25.212353
EXT,Y,0.6,-0.602722,0.534058,-1.167297,25.191765
EXT,Y,0.6,-0.564575,0.534058,-1.197815,25.191765
EXT,Y,0.6,-0.595093,0.534058,-1.205444,25.215294
EXT,Y,0.6,-0.617981,0.534058,-1.266479,25.203529
EXT,Y,0.6,-0.457764,0.534058,-1.319885,25.177059
EXT,Y,0.6,-0.442505,0.534058,-1.266479,25.182941
EXT,Y,0.6,-0.617981,0.534058,-1.167297,25.135881
EXT,Y,0.6,-0.801086,0.534058,-1.106262,25.162354
EXT,Y,0.6,-0.556946,0.541687,-1.213074,25.344706
EXT,Y,0.6,-0.518799,0.541687,-1.182556,25.353529
EXT,Y,0.6,-0.579834,0.541687,-1.220703,25.321177
EXT,Y,0.6,-0.556946,0.541687,-1.228333,25.332941
EXT,Y,0.6,-0.50354,0.541687,-1.182556,25.321177
EXT,Y,0.6,-0.595093,0.541687,-1.205444,25.327059
EXT,Y,0.6,-0.526428,0.541687,-1.205444,25.312353
EXT,Y,0.6,-0.473022,0.541687,-1.213074,25.309412
EXT,Y,0.6,-0.518799,0.541687,-1.167297,25.30353
EXT,Y,0.6,-0.564575,0.541687,-1.190186,25.27706
EXT,Y,0.6,-0.572205,0.541687,-1.144409,25.291765
EXT,Y,0.6,-0.564575,0.541687,-1.220703,25.241764
EXT,Y,0.6,-0.648498,0.541687,-1.144409,25.241764
EXT,Y,0.6,-0.564575,0.541687,-1.25885,25.250587
EXT,Y,0.6,-0.564575,0.541687,-1.228333,25.238823
EXT,Y,0.6,-0.50354,0.541687,-1.13678,25.23
EXT,Y,0.6,-0.549316,0.541687,-1.152039,25.224117
EXT,Y,0.6,-0.549316,0.541687,-1.13678,25.241764
EXT,Y,0.6,-0.610352,0.541687,-1.182556,25.238823
EXT,Y,0.6,-0.556946,0.541687,-1.190186,25.212353
EXT,Y,0.6,-0.556946,0.541687,-1.220703,25.197647
EXT,Y,0.6,-0.549316,0.541687,-1.167297,25.200588
EXT,Y,0.6,-0.556946,0.541687,-1.197815,25.212353
EXT,Y,0.6,-0.495911,0.541687,-1.12915,25.203529
EXT,Y,0.6,-0.495911,0.541687,-1.159668,25.191765
EXT,Y,0.6,-0.526428,0.541687,-1.220703,25.165295
EXT,Y,0.6,-0.511169,0.541687,-1.235962,25.182941
EXT,Y,0.6,-0.602722,0.541687,-1.167297,25.162354
EXT,Y,0.6,-0.671387,0.541687,-1.121521,25.162354
EXT,Y,0.6,-0.602722,0.549316,-1.121521,25.335882
EXT,Y,0.6,-0.556946,0.549316,-1.12915,25.332941
EXT,Y,0.6,-0.564575,0.549316,-1.190186,25.315294
EXT,Y,0.6,-0.526428,0.549316,-1.12915,25.309412
EXT,Y,0.6,-0.541687,0.549316,-1.144409,25.297647
EXT,Y,0.6,-0.450134,0.549316,-1.152039,25.285883
EXT,Y,0.6,-0.587463,0.549316,-1.13678,25.280001
EXT,Y,0.6,-0.564575,0.549316,-1.228333,25.247646
EXT,Y,0.6,-0.526428,0.549316,-1.144409,25.215294
EXT,Y,0.6,-0.526428,0.549316,-1.25885,25.212353
EXT,Y,0.6,-0.556946,0.549316,-1.190186,25.215294
EXT,Y,0.6,-0.62561,0.549316,-1.182556,25.232941
EXT,Y,0.6,-0.602722,0.549316,-1.243591,25.188824
EXT,Y,0.6,-0.579834,0.549316,-1.25885,25.209412
EXT,Y,0.6,-0.732422,0.549316,-1.052856,25.156471
EXT,Y,0.6,-0.663757,0.549316,-1.167297,25.162354
EXT,Y,0.6,-0.556946,0.556946,-1.190186,25.321177
EXT,Y,0.6,-0.602722,0.556946,-1.190186,25.341764
EXT,Y,0.6,-0.610352,0.556946,-1.075745,25.309412
EXT,Y,0.6,-0.549316,0.556946,-1.197815,25.33
EXT,Y,0.6,-0.518799,0.556946,-1.228333,25.259411
EXT,Y,0.6,-0.526428,0.556946,-1.205444,25.244705
EXT,Y,0.6,-0.526428,0.556946,-1.174927,25.23
EXT,Y,0.6,-0.541687,0.556946,-1.068115,25.209412
EXT,Y,0.6,-0.564575,0.556946,-1.121521,25.244705
EXT,Y,0.6,-0.587463,0.556946,-1.274109,25.212353
EXT,Y,0.6,-0.572205,0.556946,-1.174927,25.224117
EXT,Y,0.6,-0.564575,0.556946,-1.144409,25.194706
EXT,Y,0.6,-0.564575,0.556946,-1.167297,25.200588
EXT,Y,0.6,-0.579834,0.556946,-1.174927,25.224117
EXT,Y,0.6,-0.488281,0.556946,-1.190186,25.182941
EXT,Y,0.6,-0.50354,0.556946,-1.197815,25.177059
EXT,Y,0.6,-0.50354,0.556946,-1.25885,25.174118
EXT,Y,0.6,-0.541687,0.556946,-1.182556,25.159412
EXT,Y,0.6,-0.564575,0.556946,-1.159668,25.156471
EXT,Y,0.6,-0.579834,0.564575,-1.159668,25.338823
EXT,Y,0.6,-0.617981,0.564575,-1.197815,25.344706
EXT,Y,0.6,-0.526428,0.564575,-1.182556,25.309412
EXT,Y,0.6,-0.541687,0.564575,-1.243591,25.300589
EXT,Y,0.6,-0.50354,0.564575,-1.174927,25.241764
EXT,Y,0.6,-0.526428,0.564575,-1.235962,25.268236
EXT,Y,0.6,-0.480652,0.564575,-1.13678,25.23
EXT,Y,0.6,-0.549316,0.564575,-1.190186,25.215294
EXT,Y,0.6,-0.556946,0.564575,-1.197815,25.18
EXT,Y,0.6,-0.518799,0.564575,-1.167297,25.159412
EXT,Y,0.6,-0.556946,0.572205,-1.106262,25.297647
EXT,Y,0.8,-0.579834,0.640869,-1.121521,25.282942
EXT,Y,0.8,-0.610352,0.640869,-1.12915,25.282942
EXT,Y,0.8,-0.534058,0.640869,-1.25885,25.282942
EXT,Y,0.8,-0.549316,0.640869,-1.205444,25.297647
EXT,Y,0.8,-0.473022,0.648498,-1.289368,25.203529
EXT,Y,0.8,-0.679016,0.648498,-1.13678,25.238823
EXT,Y,0.8,-0.518799,0.648498,-1.197815,25.209412
EXT,Y,0.8,-0.579834,0.648498,-1.068115,25.23
EXT,Y,0.8,-0.587463,0.648498,-1.228333,25.221176
EXT,Y,0.8,-0.617981,0.648498,-1.25885,25.235882
EXT,Y,0.8,-0.541687,0.648498,-1.121521,25.285883
EXT,Y,0.8,-0.541687,0.648498,-1.174927,25.268236
EXT,Y,0.8,-0.610352,0.648498,-1.13678,25.282942
EXT,Y,0.8,-0.640869,0.656128,-1.205444,25.174118
EXT,Y,0.8,-0.572205,0.656128,-1.228333,25.182941
EXT,Y,0.8,-0.518799,0.656128,-1.182556,25.188824
EXT,Y,0.8,-0.579834,0.656128,-1.197815,25.232941
EXT,Y,0.8,-0.564575,0.656128,-1.174927,25.224117
EXT,Y,0.8,-0.534058,0.656128,-1.13678,25.188824
EXT,Y,0.8,-0.572205,0.656128,-1.174927,25.221176
EXT,Y,0.8,-0.534058,0.656128,-1.197815,25.241764
EXT,Y,0.8,-0.579834,0.656128,-1.167297,25.265295
EXT,Y,0.8,-0.495911,0.656128,-1.228333,25.244705
EXT,Y,0.8,-0.587463,0.656128,-1.167297,25.268236
EXT,Y,0.8,-0.518799,0.656128,-1.251221,25.274118
EXT,Y,0.8,-0.564575,0.656128,-1.274109,25.282942
EXT,Y,0.8,-0.556946,0.656128,-1.167297,25.285883
EXT,Y,0.8,-0.602722,0.663757,-1.190186,25.168236
EXT,Y,0.8,-0.610352,0.663757,-1.174927,25.209412
EXT,Y,0.8,-0.610352,0.663757,-1.190186,25.218235
EXT,Y,0.8,-0.549316,0.663757,-1.220703,25.227058
EXT,Y,0.8,-0.518799,0.663757,-1.13678,25.241764
EXT,Y,0.8,-0.50354,0.663757,-1.182556,25.209412
EXT,Y,0.8,-0.595093,0.663757,-1.167297,25.218235
EXT,Y,0.8,-0.549316,0.663757,-1.251221,25.259411
EXT,Y,0.8,-0.518799,0.663757,-1.197815,25.259411
EXT,Y,0.8,-0.549316,0.663757,-1.182556,25.280001
EXT,Y,0.8,-0.488281,0.663757,-1.121521,25.262352
EXT,Y,0.8,-0.564575,0.663757,-1.167297,25.253529
EXT,Y,0.8,-0.579834,0.663757,-1.174927,25.25647
EXT,Y,0.8,-0.572205,0.663757,-1.152039,25.265295
EXT,Y,0.8,-0.724792,0.671387,-1.075745,25.162354
EXT,Y,0.8,-0.595093,0.671387,-1.182556,25.188824
EXT,Y,0.8,-0.595093,0.671387,-1.25885,25.191765
EXT,Y,0.8,-0.572205,0.671387,-1.098633,25.203529
EXT,Y,0.8,-0.610352,0.671387,-1.098633,25.232941
EXT,Y,0.8,-0.63324,0.671387,-1.197815,25.235882
EXT,Y,0.8,-0.572205,0.671387,-1.197815,25.235882
EXT,Y,0.8,-0.572205,0.671387,-1.182556,25.232941
EXT,Y,0.8,-0.534058,0.671387,-1.152039,25.23
EXT,Y,0.8,-0.595093,0.671387,-1.159668,25.262352
EXT,Y,0.8,-0.511169,0.671387,-1.167297,25.262352
EXT,Y,0.8,-0.541687,0.671387,-1.205444,25.232941
EXT,Y,0.8,-0.587463,0.671387,-1.13678,25.265295
EXT,Y,0.8,-0.564575,0.671387,-1.190186,25.259411
EXT,Y,0.8,-0.572205,0.671387,-1.159668,25.232941
EXT,Y,0.8,-0.595093,0.671387,-1.228333,25.271177
EXT,Y,0.8,-0.579834,0.671387,-1.182556,25.271177
EXT,Y,0.8,-0.556946,0.671387,-1.205444,25.250587
EXT,Y,0.8,-0.473022,0.671387,-1.197815,25.285883
EXT,Y,0.8,-0.495911,0.671387,-1.228333,25.253529
EXT,Y,0.8,-0.556946,0.671387,-1.251221,25.265295
EXT,Y,0.8,-0.602722,0.671387,-1.220703,25.285883
EXT,Y,0.8,-0.526428,0.671387,-1.190186,25.282942
EXT,Y,0.8,-0.305176,0.679016,-1.304626,25.188824
EXT,Y,0.8,-0.747681,0.679016,-1.106262,25.197647
EXT,Y,0.8,-0.694275,0.679016,-1.121521,25.188824
EXT,Y,0.8,-0.572205,0.679016,-1.182556,25.197647
EXT,Y,0.8,-0.495911,0.679016,-1.235962,25.23
EXT,Y,0.8,-0.511169,0.679016,-1.144409,25.238823
EXT,Y,0.8,-0.579834,0.679016,-1.159668,25.224117
EXT,Y,0.8,-0.518799,0.679016,-1.190186,25.238823
EXT,Y,0.8,-0.541687,0.679016,-1.251221,25.235882
EXT,Y,0.8,-0.564575,0.679016,-1.174927,25.215294
EXT,Y,0.8,-0.564575,0.679016,-1.167297,25.241764
EXT,Y,0.8,-0.595093,0.679016,-1.197815,25.282942
EXT,Y,0.8,-0.579834,0.679016,-1.205444,25.253529
EXT,Y,0.8,-0.572205,0.679016,-1.113892,25.285883
EXT,Y,0.8,-0.572205,0.679016,-1.144409,25.253529
EXT,Y,0.8,-0.602722,0.679016,-1.213074,25.25647
EXT,Y,0.8,-0.549316,0.679016,-1.083374,25.262352
EXT,Y,0.8,-0.556946,0.679016,-1.190186,25.27706
EXT,Y,0.8,-0.541687,0.679016,-1.167297,25.282942
EXT,Y,0.8,-0.595093,0.679016,-1.13678,25.300589
EXT,Y,0.8,-0.556946,0.679016,-1.220703,25.291765
EXT,Y,0.8,-0.610352,0.686645,-1.220703,25.182941
EXT,Y,0.8,-0.350952,0.686645,-1.243591,25.182941
EXT,Y,0.8,-0.572205,0.686645,-1.190186,25.182941
EXT,Y,0.8,-0.350952,0.686645,-1.25885,25.20647
EXT,Y,0.8,-0.694275,0.686645,-1.113892,25.18
EXT,Y,0.8,-0.465393,0.686645,-1.167297,25.200588
EXT,Y,0.8,-0.556946,0.686645,-1.152039,25.171177
EXT,Y,0.8,-0.63324,0.686645,-1.12915,25.18
EXT,Y,0.8,-0.617981,0.686645,-1.159668,25.221176
EXT,Y,0.8,-0.541687,0.686645,-1.190186,25.209412
EXT,Y,0.8,-0.511169,0.686645,-1.197815,25.227058
EXT,Y,0.8,-0.488281,0.686645,-1.205444,25.20647
EXT,Y,0.8,-0.579834,0.686645,-1.113892,25.241764
EXT,Y,0.8,-0.63324,0.686645,-1.182556,25.224117
EXT,Y,0.8,-0.602722,0.686645,-1.152039,25.262352
EXT,Y,0.8,-0.541687,0.686645,-1.083374,25.25647
EXT,Y,0.8,-0.518799,0.686645,-1.13678,25.235882
EXT,Y,0.8,-0.579834,0.686645,-1.174927,25.262352
EXT,Y,0.8,-0.511169,0.686645,-1.159668,25.262352
EXT,Y,0.8,-0.518799,0.686645,-1.167297,25.250587
EXT,Y,0.8,-0.564575,0.686645,-1.197815,25.259411
EXT,Y,0.8,-0.579834,0.686645,-1.167297,25.27706
EXT,Y,0.8,-0.556946,0.686645,-1.205444,25.262352
EXT,Y,0.8,-0.595093,0.686645,-1.159668,25.288824
EXT,Y,0.8,-0.587463,0.686645,-1.235962,25.268236
EXT,Y,0.8,-0.656128,0.686645,-1.190186,25.280001
EXT,Y,0.8,-0.572205,0.686645,-1.213074,25.306471
EXT,Y,0.8,-0.465393,0.686645,-1.12915,25.312353
EXT,Y,0.8,-0.587463,0.694275,-1.243591,25.18
EXT,Y,0.8,-0.610352,0.694275,-1.167297,25.18
EXT,Y,0.8,-0.457764,0.694275,-1.083374,25.18
EXT,Y,0.8,-0.465393,0.694275,-1.25885,25.185883
EXT,Y,0.8,-0.518799,0.694275,-1.144409,25.203529
EXT,Y,0.8,-0.457764,0.694275,-1.220703,25.171177
EXT,Y,0.8,-0.602722,0.694275,-1.220703,25.185883
EXT,Y,0.8,-0.518799,0.694275,-1.174927,25.218235
EXT,Y,0.8,-0.587463,0.694275,-1.159668,25.232941
EXT,Y,0.8,-0.587463,0.694275,-1.190186,25.221176
EXT,Y,0.8,-0.556946,0.694275,-1.174927,25.218235
EXT,Y,0.8,-0.587463,0.694275,-1.152039,25.20647
EXT,Y,0.8,-0.480652,0.694275,-1.174927,25.241764
EXT,Y,0.8,-0.457764,0.694275,-1.182556,25.232941
EXT,Y,0.8,-0.549316,0.694275,-1.190186,25.238823
EXT,Y,0.8,-0.579834,0.694275,-1.205444,25.241764
EXT,Y,0.8,-0.480652,0.694275,-1.159668,25.259411
EXT,Y,0.8,-0.62561,0.694275,-1.167297,25.250587
EXT,Y,0.8,-0.63324,0.694275,-1.167297,25.241764
EXT,Y,0.8,-0.564575,0.694275,-1.13678,25.244705
EXT,Y,0.8,-0.549316,0.694275,-1.159668,25.268236
EXT,Y,0.8,-0.534058,0.694275,-1.121521,25.253529
EXT,Y,0.8,-0.587463,0.694275,-1.205444,25.247646
EXT,Y,0.8,-0.549316,0.694275,-1.251221,25.280001
EXT,Y,0.8,-0.579834,0.694275,-1.190186,25.274118
EXT,Y,0.8,-0.579834,0.694275,-1.152039,25.262352
EXT,Y,0.8,-0.526428,0.694275,-1.121521,25.274118
EXT,Y,0.8,-0.541687,0.694275,-1.12915,25.271177
EXT,Y,0.8,-0.602722,0.694275,-1.167297,25.280001
EXT,Y,0.8,-0.541687,0.694275,-1.213074,25.288824
EXT,Y,0.8,-0.526428,0.694275,-1.152039,25.291765
EXT,Y,0.8,-0.572205,0.701904,-1.274109,25.185883
EXT,Y,0.8,-0.457764,0.701904,-1.235962,25.197647
EXT,Y,0.8,-0.411987,0.701904,-1.197815,25.218235
EXT,Y,0.8,-0.50354,0.701904,-1.106262,25.215294
EXT,Y,0.8,-0.534058,0.701904,-1.182556,25.194706
EXT,Y,0.8,-0.602722,0.701904,-1.228333,25.218235
EXT,Y,0.8,-0.602722,0.701904,-1.121521,25.203529
EXT,Y,0.8,-0.541687,0.701904,-1.144409,25.232941
EXT,Y,0.8,-0.587463,0.701904,-1.190186,25.194706
EXT,Y,0.8,-0.602722,0.701904,-1.159668,25.197647
EXT,Y,0.8,-0.572205,0.701904,-1.167297,25.221176
EXT,Y,0.8,-0.572205,0.701904,-1.159668,25.227058
EXT,Y,0.8,-0.63324,0.701904,-1.159668,25.212353
EXT,Y,0.8,-0.610352,0.701904,-1.12915,25.218235
EXT,Y,0.8,-0.640869,0.701904,-1.152039,25.232941
EXT,Y,0.8,-0.549316,0.701904,-1.213074,25.224117
EXT,Y,0.8,-0.587463,0.701904,-1.243591,25.203529
EXT,Y,0.8,-0.556946,0.701904,-1.197815,25.244705
EXT,Y,0.8,-0.587463,0.701904,-1.190186,25.250587
EXT,Y,0.8,-0.564575,0.701904,-1.174927,25.25647
EXT,Y,0.8,-0.595093,0.701904,-1.197815,25.25647
EXT,Y,0.8,-0.610352,0.701904,-1.190186,25.241764
EXT,Y,0.8,-0.549316,0.701904,-1.144409,25.265295
EXT,Y,0.8,-0.511169,0.701904,-1.281738,25.262352
EXT,Y,0.8,-0.610352,0.701904,-1.213074,25.27706
EXT,Y,0.8,-0.549316,0.701904,-1.098633,25.259411
EXT,Y,0.8,-0.549316,0.701904,-1.167297,25.265295
EXT,Y,0.8,-0.564575,0.701904,-1.190186,25.280001
EXT,Y,0.8,-0.587463,0.709534,-1.190186,25.18
EXT,Y,0.8,-0.541687,0.709534,-1.266479,25.182941
EXT,Y,0.8,-0.38147,0.709534,-1.205444,25.191765
EXT,Y,0.8,-0.427246,0.709534,-1.190186,25.20647
EXT,Y,0.8,-0.663757,0.709534,-1.106262,25.191765
EXT,Y,0.8,-0.526428,0.709534,-1.091003,25.232941
EXT,Y,0.8,-0.50354,0.709534,-1.213074,25.194706
EXT,Y,0.8,-0.549316,0.709534,-1.106262,25.200588
EXT,Y,0.8,-0.556946,0.709534,-1.213074,25.224117
EXT,Y,0.8,-0.549316,0.709534,-1.220703,25.241764
EXT,Y,0.8,-0.549316,0.709534,-1.281738,25.247646
EXT,Y,0.8,-0.541687,0.709534,-1.190186,25.253529
EXT,Y,0.8,-0.602722,0.709534,-1.220703,25.250587
EXT,Y,0.8,-0.640869,0.709534,-1.213074,25.282942
EXT,Y,0.8,-0.602722,0.709534,-1.167297,25.285883
EXT,Y,0.8,-0.602722,0.709534,-1.13678,25.25647
EXT,Y,0.8,-0.549316,0.709534,-1.159668,25.294706
EXT,Y,0.8,-0.556946,0.709534,-1.266479,25.250587
EXT,Y,0.8,-0.549316,0.717163,-1.182556,25.182941
EXT,Y,0.8,-0.549316,0.717163,-1.190186,25.18
EXT,Y,0.8,-0.518799,0.717163,-1.113892,25.209412
EXT,Y,0.8,-0.534058,0.717163,-1.197815,25.235882
EXT,Y,0.8,-0.541687,0.717163,-1.190186,25.238823
EXT,Y,0.8,-0.541687,0.717163,-1.113892,25.224117
EXT,Y,0.8,-0.518799,0.717163,-1.182556,25.218235
EXT,Y,0.8,-0.549316,0.717163,-1.152039,25.241764
EXT,Y,0.8,-0.518799,0.717163,-1.220703,25.215294
EXT,Y,0.8,-0.648498,0.717163,-1.13678,25.259411
EXT,Y,0.8,-0.534058,0.717163,-1.152039,25.268236
EXT,Y,0.8,-0.526428,0.717163,-1.190186,25.247646
EXT,Y,0.8,-0.526428,0.717163,-1.235962,25.265295
EXT,Y,0.8,-0.572205,0.717163,-1.106262,25.238823
EXT,Y,0.8,-0.610352,0.717163,-1.144409,25.282942
EXT,Y,0.8,-0.541687,0.717163,-1.190186,25.265295
EXT,Y,0.8,-0.556946,0.717163,-1.159668,25.262352
EXT,Y,0.8,-0.564575,0.717163,-1.25885,25.285883
EXT,Y,0.8,-0.617981,0.717163,-1.205444,25.280001
EXT,Y,0.8,-0.595093,0.724792,-1.152039,25.194706
EXT,Y,0.8,-0.62561,0.724792,-1.083374,25.168236
EXT,Y,0.8,-0.534058,0.724792,-1.144409,25.197647
EXT,Y,0.8,-0.579834,0.724792,-1.144409,25.185883
EXT,Y,0.8,-0.465393,0.724792,-1.159668,25.224117
EXT,Y,0.8,-0.534058,0.724792,-1.182556,25.224117
EXT,Y,0.8,-0.526428,0.724792,-1.205444,25.23
EXT,Y,0.8,-0.541687,0.724792,-1.190186,25.224117
EXT,Y,0.8,-0.511169,0.724792,-1.182556,25.218235
EXT,Y,0.8,-0.564575,0.724792,-1.213074,25.221176
EXT,Y,0.8,-0.549316,0.724792,-1.190186,25.218235
EXT,Y,0.8,-0.541687,0.724792,-1.190186,25.25647
EXT,Y,0.8,-0.518799,0.724792,-1.197815,25.23
EXT,Y,0.8,-0.549316,0.724792,-1.197815,25.241764
EXT,Y,0.8,-0.549316,0.724792,-1.144409,25.268236
EXT,Y,0.8,-0.564575,0.724792,-1.220703,25.271177
EXT,Y,0.8,-0.534058,0.724792,-1.152039,25.274118
EXT,Y,0.8,-0.572205,0.724792,-1.235962,25.268236
EXT,Y,0.8,-0.587463,0.724792,-1.220703,25.265295
EXT,Y,0.8,-0.602722,0.724792,-1.182556,25.268236
EXT,Y,0.8,-0.556946,0.724792,-1.182556,25.282942
EXT,Y,0.8,-0.579834,0.724792,-1.235962,25.247646
EXT,Y,0.8,-0.495911,0.724792,-1.190186,25.285883
EXT,Y,0.8,-0.572205,0.732422,-1.121521,25.168236
EXT,Y,0.8,-0.656128,0.732422,-1.182556,25.177059
EXT,Y,0.8,-0.579834,0.732422,-1.251221,25.191765
EXT,Y,0.8,-0.709534,0.732422,-1.152039,25.209412
EXT,Y,0.8,-0.549316,0.732422,-1.152039,25.194706
EXT,Y,0.8,-0.511169,0.732422,-1.13678,25.235882
EXT,Y,0.8,-0.549316,0.732422,-1.144409,25.203529
EXT,Y,0.8,-0.534058,0.732422,-1.197815,25.200588
EXT,Y,0.8,-0.534058,0.732422,-1.159668,25.212353
EXT,Y,0.8,-0.602722,0.732422,-1.228333,25.20647
EXT,Y,0.8,-0.595093,0.732422,-1.25885,25.23
EXT,Y,0.8,-0.564575,0.732422,-1.182556,25.247646
EXT,Y,0.8,-0.488281,0.732422,-1.121521,25.232941
EXT,Y,0.8,-0.541687,0.732422,-1.205444,25.241764
EXT,Y,0.8,-0.541687,0.732422,-1.220703,25.259411
EXT,Y,0.8,-0.587463,0.732422,-1.167297,25.271177
EXT,Y,0.8,-0.549316,0.732422,-1.205444,25.241764
EXT,Y,0.8,-0.572205,0.732422,-1.197815,25.253529
EXT,Y,0.8,-0.579834,0.732422,-1.12915,25.280001
EXT,Y,0.8,-0.617981,0.732422,-1.167297,25.253529
EXT,Y,0.8,-0.587463,0.732422,-1.167297,25.262352
EXT,Y,0.8,-0.610352,0.732422,-1.213074,25.285883
EXT,Y,0.8,-0.442505,0.740051,-1.12915,25.165295
EXT,Y,0.8,-0.595093,0.740051,-1.144409,25.221176
EXT,Y,0.8,-0.495911,0.740051,-1.190186,25.197647
EXT,Y,0.8,-0.518799,0.740051,-1.251221,25.215294
EXT,Y,0.8,-0.526428,0.740051,-1.091003,25.191765
EXT,Y,0.8,-0.549316,0.740051,-1.243591,25.224117
EXT,Y,0.8,-0.572205,0.740051,-1.182556,25.215294
EXT,Y,0.8,-0.526428,0.740051,-1.152039,25.244705
EXT,Y,0.8,-0.541687,0.740051,-1.190186,25.238823
EXT,Y,0.8,-0.572205,0.740051,-1.113892,25.235882
EXT,Y,0.8,-0.526428,0.740051,-1.190186,25.241764
EXT,Y,0.8,-0.610352,0.740051,-1.182556,25.232941
EXT,Y,0.8,-0.579834,0.740051,-1.12915,25.274118
EXT,Y,0.8,-0.610352,0.740051,-1.197815,25.25647
EXT,Y,0.8,-0.511169,0.740051,-1.152039,25.253529
EXT,Y,0.8,-0.579834,0.740051,-1.167297,25.274118
EXT,Y,0.8,-0.579834,0.740051,-1.213074,25.274118
EXT,Y,0.8,-0.572205,0.740051,-1.213074,25.265295
EXT,Y,0.8,-0.572205,0.740051,-1.12915,25.25647
EXT,Y,0.8,-0.63324,0.740051,-1.190186,25.291765
EXT,Y,0.8,-0.63324,0.740051,-1.228333,25.291765
EXT,Y,0.8,-0.526428,0.740051,-1.182556,25.271177
EXT,Y,0.8,-0.587463,0.740051,-1.182556,25.265295
EXT,Y,0.8,-0.534058,0.740051,-1.174927,25.300589
EXT,Y,0.8,-0.518799,0.740051,-1.159668,25.274118
EXT,Y,0.8,-0.732422,0.747681,-1.022339,25.174118
EXT,Y,0.8,-0.648498,0.747681,-1.159668,25.185883
EXT,Y,0.8,-0.480652,0.747681,-1.296997,25.194706
EXT,Y,0.8,-0.556946,0.747681,-1.197815,25.197647
EXT,Y,0.8,-0.595093,0.747681,-1.213074,25.212353
EXT,Y,0.8,-0.579834,0.747681,-1.113892,25.232941
EXT,Y,0.8,-0.534058,0.747681,-1.190186,25.224117
EXT,Y,0.8,-0.595093,0.747681,-1.182556,25.224117
EXT,Y,0.8,-0.579834,0.747681,-1.159668,25.244705
EXT,Y,0.8,-0.602722,0.747681,-1.152039,25.23
EXT,Y,0.8,-0.518799,0.747681,-1.182556,25.232941
EXT,Y,0.8,-0.572205,0.747681,-1.167297,25.250587
EXT,Y,0.8,-0.534058,0.747681,-1.144409,25.262352
EXT,Y,0.8,-0.534058,0.747681,-1.205444,25.247646
EXT,Y,0.8,-0.549316,0.747681,-1.167297,25.268236
EXT,Y,0.8,-0.556946,0.747681,-1.144409,25.280001
EXT,Y,0.8,-0.572205,0.747681,-1.167297,25.25647
EXT,Y,0.8,-0.556946,0.747681,-1.12915,25.262352
EXT,Y,0.8,-0.587463,0.747681,-1.251221,25.262352
EXT,Y,0.8,-0.564575,0.747681,-1.12915,25.265295
EXT,Y,0.8,-0.564575,0.747681,-1.228333,25.265295
EXT,Y,0.8,-0.50354,0.747681,-1.106262,25.280001
EXT,Y,0.8,-0.541687,0.747681,-1.25885,25.265295
