Y-10 b'E33: x = -0.564851, y = -9.031926, z = -0.938598, temp = 26.603529\r\n'
Y-10 b'E33: x = -0.528465, y = -8.382990, z = -1.038301, temp = 26.609411\r\n'
Y-10 b'E33: x = -0.559015, y = -9.073035, z = -0.876624, temp = 26.600588\r\n'
Y-10 b'E33: x = -0.588592, y = -9.223131, z = -0.857195, temp = 26.600588\r\n'
Y-10 b'E33: x = -0.524174, y = -9.325784, z = -1.263304, temp = 26.627058\r\n'
Y-10 b'E33: x = -0.520849, y = -8.834116, z = -0.964429, temp = 26.580000\r\n'
Y-10 b'E33: x = -0.571488, y = -8.970425, z = -0.883270, temp = 26.603529\r\n'
Y-10 b'E33: x = -0.621849, y = -9.701151, z = -0.873853, temp = 26.580000\r\n'
Y-10 b'E33: x = -0.591598, y = -8.908774, z = -0.862670, temp = 26.597647\r\n'
Y-10 b'E33: x = -0.607430, y = -9.011223, z = -0.773806, temp = 26.609411\r\n'
Y-10 b'E33: x = -0.604918, y = -9.325628, z = -0.713178, temp = 26.635881\r\n'
Y-10 b'E33: x = -0.569570, y = -8.949761, z = -1.069313, temp = 26.606470\r\n'
Y-10 b'E33: x = -0.585167, y = -8.977120, z = -0.904243, temp = 26.606470\r\n'
Y-10 b'E33: x = -0.458484, y = -8.861909, z = -1.039244, temp = 26.609411\r\n'
Y-10 b'E33: x = -0.532223, y = -9.162062, z = -0.911018, temp = 26.594706\r\n'
Y-10 b'E33: x = -0.606750, y = -9.011154, z = -0.849643, temp = 26.591764\r\n'
Y-10 b'E33: x = -0.634009, y = -8.566573, z = -1.048030, temp = 26.612352\r\n'
Y-10 b'E33: x = -0.539461, y = -9.134741, z = -0.835176, temp = 26.588823\r\n'
Y-10 b'E33: x = -0.552194, y = -9.154990, z = -0.980312, temp = 26.600588\r\n'
Y-10 b'E33: x = -0.627093, y = -8.518861, z = -0.985618, temp = 26.609411\r\n'
Y-10 b'E33: x = -0.539531, y = -9.216638, z = -0.938993, temp = 26.588823\r\n'
Y-10 b'E33: x = -0.579875, y = -9.093349, z = -0.884004, temp = 26.597647\r\n'
Y-10 b'E33: x = -0.589842, y = -9.366562, z = -0.913055, temp = 26.582941\r\n'
Y-10 b'E33: x = -0.572907, y = -9.147993, z = -0.966876, temp = 26.600588\r\n'
Y-10 b'E33: x = -0.567033, y = -9.216395, z = -0.946401, temp = 26.624117\r\n'
Y-10 b'E33: x = -0.551815, y = -9.073063, z = -0.910966, temp = 26.603529\r\n'
Y-10 b'E33: x = -0.566430, y = -9.161742, z = -0.939238, temp = 26.594706\r\n'
Y-10 b'E33: x = -0.574298, y = -9.257318, z = -0.960520, temp = 26.597647\r\n'
Y-10 b'E33: x = -0.555719, y = -8.670083, z = -0.695388, temp = 26.609411\r\n'
Y-10 b'E33: x = -0.545804, y = -9.216516, z = -1.008064, temp = 26.615294\r\n'
Y-10 b'E33: x = -0.607941, y = -9.175053, z = -0.940076, temp = 26.603529\r\n'
Y-10 b'E33: x = -0.631035, y = -8.792219, z = -0.918022, temp = 26.615294\r\n'
Y-10 b'E33: x = -0.603334, y = -9.352766, z = -0.927033, temp = 26.629999\r\n'
Y-10 b'E33: x = -0.521060, y = -9.387637, z = -0.925661, temp = 26.615294\r\n'
Y-10 b'E33: x = -0.539800, y = -9.223489, z = -0.918344, temp = 26.618235\r\n'
Y-10 b'E33: x = -0.607344, y = -9.181816, z = -1.015946, temp = 26.612352\r\n'
Y-10 b'E33: x = -0.542893, y = -8.956909, z = -0.979208, temp = 26.629999\r\n'
Y-10 b'E33: x = -0.491581, y = -9.189783, z = -0.869017, temp = 26.621176\r\n'
Y-10 b'E33: x = -0.576910, y = -8.915627, z = -0.972754, temp = 26.653530\r\n'
Y-10 b'E33: x = -0.702588, y = -9.064857, z = -0.996489, temp = 26.618235\r\n'
Y-10 b'E33: x = -0.616909, y = -9.345803, z = -0.941045, temp = 26.615294\r\n'
Y-10 b'E33: x = -0.475866, y = -8.520198, z = -0.941427, temp = 26.615294\r\n'
Y-10 b'E33: x = -0.609781, y = -8.744570, z = -0.917401, temp = 26.627058\r\n'
Y-10 b'E33: x = -0.522965, y = -8.977633, z = -0.923770, temp = 26.627058\r\n'
Y-10 b'E33: x = -0.669904, y = -8.552774, z = -0.869355, temp = 26.600588\r\n'
Y-10 b'E33: x = -0.522378, y = -8.383130, z = -0.948547, temp = 26.594706\r\n'
Y-10 b'E33: x = -0.638589, y = -8.826347, z = -0.890742, temp = 26.635881\r\n'
Y-10 b'E33: x = -0.564392, y = -8.984111, z = -0.924574, temp = 26.603529\r\n'
Y-10 b'E33: x = -0.656388, y = -8.033538, z = -0.901140, temp = 26.612352\r\n'
Y-10 b'E33: x = -0.607551, y = -9.188662, z = -1.002191, temp = 26.603529\r\n'
Y-10 b'E33: x = -0.517991, y = -9.196256, z = -1.007449, temp = 26.618235\r\n'
Y-10 b'E33: x = -0.666212, y = -9.311377, z = -0.776315, temp = 26.609411\r\n'
Y-10 b'E33: x = -0.583447, y = -8.881411, z = -0.965820, temp = 26.603529\r\n'
Y-10 b'E33: x = -0.605011, y = -8.929091, z = -0.931970, temp = 26.609411\r\n'
Y-10 b'E33: x = -0.510012, y = -9.729235, z = -1.085654, temp = 26.615294\r\n'
Y-10 b'E33: x = -0.613728, y = -9.058873, z = -0.905161, temp = 26.597647\r\n'
Y-10 b'E33: x = -0.521072, y = -8.806842, z = -0.902246, temp = 26.612352\r\n'
Y-10 b'E33: x = -0.747734, y = -9.371968, z = -0.991880, temp = 26.609411\r\n'
Y-10 b'E33: x = -0.586492, y = -8.539762, z = -0.929795, temp = 26.609411\r\n'
Y-10 b'E33: x = -0.516114, y = -8.970873, z = -0.909819, temp = 26.594706\r\n'
Y-10 b'E33: x = -0.485168, y = -9.224010, z = -0.862163, temp = 26.612352\r\n'
Y-10 b'E33: x = -0.608320, y = -9.256980, z = -1.009422, temp = 26.580000\r\n'
Y-10 b'E33: x = -0.620309, y = -9.058784, z = -0.939760, temp = 26.606470\r\n'
Y-10 b'E33: x = -0.467749, y = -8.909856, z = -0.839675, temp = 26.629999\r\n'
Y-10 b'E33: x = -0.532764, y = -9.216709, z = -0.925076, temp = 26.612352\r\n'
Y-10 b'E33: x = -0.578319, y = -8.990831, z = -0.917970, temp = 26.609411\r\n'
Y-10 b'E33: x = -0.577563, y = -8.847450, z = -0.806956, temp = 26.606470\r\n'
Y-10 b'E33: x = -0.532346, y = -9.162074, z = -0.897230, temp = 26.606470\r\n'
Y-10 b'E33: x = -0.592706, y = -9.065839, z = -0.953069, temp = 26.656471\r\n'
Y-10 b'E33: x = -0.620471, y = -9.031504, z = -0.884472, temp = 26.632940\r\n'
Y-10 b'E33: x = -0.615187, y = -9.229622, z = -0.974944, temp = 26.606470\r\n'
Y-10 b'E33: x = -0.511806, y = -9.244154, z = -0.993768, temp = 26.638824\r\n'
Y-10 b'E33: x = -0.452939, y = -9.422427, z = -0.883179, temp = 26.603529\r\n'
Y-10 b'E33: x = -0.557233, y = -8.977320, z = -0.945095, temp = 26.615294\r\n'
Y-10 b'E33: x = -0.640511, y = -9.085855, z = -1.029905, temp = 26.638824\r\n'
Y-10 b'E33: x = -0.623331, y = -9.393467, z = -1.058611, temp = 26.615294\r\n'
Y-10 b'E33: x = -0.621364, y = -9.099833, z = -0.877914, temp = 26.635881\r\n'
Y-10 b'E33: x = -0.591457, y = -8.942881, z = -0.924886, temp = 26.627058\r\n'
Y-10 b'E33: x = -0.550899, y = -8.977435, z = -0.882918, temp = 26.606470\r\n'
Y-10 b'E33: x = -0.610781, y = -9.352763, z = -0.865114, temp = 26.624117\r\n'
Y-10 b'E33: x = -0.577827, y = -9.516987, z = -0.920433, temp = 26.621176\r\n'
Y-10 b'E33: x = -0.396619, y = -9.238529, z = -0.764041, temp = 26.629999\r\n'
Y-10 b'E33: x = -0.473342, y = -9.415400, z = -0.904213, temp = 26.638824\r\n'
Y-10 b'E33: x = -0.704805, y = -8.695828, z = -1.015483, temp = 26.609411\r\n'
Y-10 b'E33: x = -0.696245, y = -8.983082, z = -0.823601, temp = 26.618235\r\n'
Y-10 b'E33: x = -0.648942, y = -9.242905, z = -1.072173, temp = 26.641766\r\n'
Y-10 b'E33: x = -0.606758, y = -9.093044, z = -0.960354, temp = 26.632940\r\n'
Y-10 b'E33: x = -0.702104, y = -8.969272, z = -0.920181, temp = 26.635881\r\n'
Y-10 b'E33: x = -0.572033, y = -9.066016, z = -0.952683, temp = 26.635881\r\n'
Y-10 b'E33: x = -0.654495, y = -9.051637, z = -0.961052, temp = 26.627058\r\n'
Y-10 b'E33: x = -0.530482, y = -9.059526, z = -0.965668, temp = 26.629999\r\n'
Y-10 b'E33: x = -0.612583, y = -8.949574, z = -0.883939, temp = 26.647648\r\n'
Y-10 b'E33: x = -0.608605, y = -8.723980, z = -1.020714, temp = 26.624117\r\n'
Y-10 b'E33: x = -0.537458, y = -9.086773, z = -0.993508, temp = 26.650589\r\n'
Y-10 b'E33: x = -0.609638, y = -8.758204, z = -0.951940, temp = 26.615294\r\n'
Y-10 b'E33: x = -0.600714, y = -8.115845, z = -1.072872, temp = 26.635881\r\n'
Y-10 b'E33: x = -0.688723, y = -9.058144, z = -0.996198, temp = 26.627058\r\n'
Y-10 b'E33: x = -0.511930, y = -9.244166, z = -0.979979, temp = 26.632940\r\n'
Y-10 b'E33: x = -0.434350, y = -8.951201, z = -0.777187, temp = 26.624117\r\n'
Y-10 b'E33: x = -0.570028, y = -8.997575, z = -1.083337, temp = 26.638824\r\n'
Y-10 b'E33: x = -0.579776, y = -9.141109, z = -0.960076, temp = 26.612352\r\n'
Y-10 b'E33: x = -0.565371, y = -9.585479, z = -0.865359, temp = 26.627058\r\n'
Y-10 b'E33: x = -0.588163, y = -9.264032, z = -0.960810, temp = 26.612352\r\n'
Y-10 b'E33: x = -0.502026, y = -8.991432, z = -0.971712, temp = 26.632940\r\n'
Y-10 b'E33: x = -0.719454, y = -9.419902, z = -1.136380, temp = 26.624117\r\n'
Y-10 b'E33: x = -0.503432, y = -8.540434, z = -0.969619, temp = 26.629999\r\n'
Y-10 b'E33: x = -0.556903, y = -8.970463, z = -0.972638, temp = 26.629999\r\n'
Y-10 b'E33: x = -0.403284, y = -9.245272, z = -0.798674, temp = 26.629999\r\n'
Y-10 b'E33: x = -0.507898, y = -8.902557, z = -0.964508, temp = 26.606470\r\n'
Y-10 b'E33: x = -0.662860, y = -9.167735, z = -0.954858, temp = 26.629999\r\n'
Y-10 b'E33: x = -0.555923, y = -8.854355, z = -0.923806, temp = 26.612352\r\n'
Y-10 b'E33: x = -0.621697, y = -9.127163, z = -0.878049, temp = 26.629999\r\n'
Y-10 b'E33: x = -0.529444, y = -8.984357, z = -0.979086, temp = 26.632940\r\n'
Y-10 b'E33: x = -0.590507, y = -8.915489, z = -0.993694, temp = 26.644707\r\n'
Y-10 b'E33: x = -0.535255, y = -9.401210, z = -0.898408, temp = 26.618235\r\n'
Y-10 b'E33: x = -0.674899, y = -9.044608, z = -0.982086, temp = 26.638824\r\n'
Y-10 b'E33: x = -0.531147, y = -9.114186, z = -0.965937, temp = 26.641766\r\n'
Y-10 b'E33: x = -0.504950, y = -9.175976, z = -0.896783, temp = 26.647648\r\n'
Y-10 b'E33: x = -0.531775, y = -9.216610, z = -1.035384, temp = 26.627058\r\n'
Y-10 b'E33: x = -0.410558, y = -9.368086, z = -0.923505, temp = 26.644707\r\n'
Y-10 b'E33: x = -0.652396, y = -8.874000, z = -0.953282, temp = 26.624117\r\n'
Y-10 b'E33: x = -0.625996, y = -8.969891, z = -0.953240, temp = 26.627058\r\n'
Y-10 b'E33: x = -0.754972, y = -9.344646, z = -0.916037, temp = 26.627058\r\n'
Y-10 b'E33: x = -0.578257, y = -8.990826, z = -0.924865, temp = 26.653530\r\n'
Y-10 b'E33: x = -0.535689, y = -8.915993, z = -0.958195, temp = 26.627058\r\n'
Y-10 b'E33: x = -0.542686, y = -8.950066, z = -0.992963, temp = 26.647648\r\n'
Y-10 b'E33: x = -0.684153, y = -9.188092, z = -0.913979, temp = 26.647648\r\n'
Y-10 b'E33: x = -0.486274, y = -9.360603, z = -0.924884, temp = 26.627058\r\n'
Y-10 b'E33: x = -0.344270, y = -9.108874, z = -1.045166, temp = 26.638824\r\n'
Y-10 b'E33: x = -0.515414, y = -9.469710, z = -0.898359, temp = 26.627058\r\n'
Y-10 b'E33: x = -0.577386, y = -8.929321, z = -0.938350, temp = 26.671177\r\n'
Y-10 b'E33: x = -0.661366, y = -9.065224, z = -0.981930, temp = 26.677059\r\n'
Y-10 b'E33: x = -0.649185, y = -9.201984, z = -0.989240, temp = 26.662354\r\n'
Y-10 b'E33: x = -0.571967, y = -9.025065, z = -0.904222, temp = 26.653530\r\n'
Y-10 b'E33: x = -0.499077, y = -9.264850, z = -0.903987, temp = 26.656471\r\n'
Y-10 b'E33: x = -0.543430, y = -8.970612, z = -0.937910, temp = 26.627058\r\n'
Y-10 b'E33: x = -0.547992, y = -8.758772, z = -0.909418, temp = 26.650589\r\n'
Y-10 b'E33: x = -0.453207, y = -9.429278, z = -0.862530, temp = 26.632940\r\n'
Y-10 b'E33: x = -0.481807, y = -8.492747, z = -1.010363, temp = 26.644707\r\n'
Y-10 b'E33: x = -0.717565, y = -9.071683, z = -0.872683, temp = 26.647648\r\n'
Y-10 b'E33: x = -0.524513, y = -9.216632, z = -1.076621, temp = 26.644707\r\n'
Y-10 b'E33: x = -0.631438, y = -8.901445, z = -1.021974, temp = 26.638824\r\n'
Y-10 b'E33: x = -0.553708, y = -8.054964, z = -0.851055, temp = 26.650589\r\n'
Y-10 b'E33: x = -0.550574, y = -9.031995, z = -0.993495, temp = 26.668236\r\n'
Y-10 b'E33: x = -0.592521, y = -9.571552, z = -0.893382, temp = 26.629999\r\n'
Y-10 b'E33: x = -0.477108, y = -8.076006, z = -0.966945, temp = 26.621176\r\n'
Y-10 b'E33: x = -0.538215, y = -9.032255, z = -0.834671, temp = 26.641766\r\n'
Y-10 b'E33: x = -0.654862, y = -9.010729, z = -0.864330, temp = 26.635881\r\n'
Y-10 b'E33: x = -0.603400, y = -9.393718, z = -0.975495, temp = 26.647648\r\n'
Y-10 b'E33: x = -0.587040, y = -9.161558, z = -0.946517, temp = 26.632940\r\n'
Y-10 b'E33: x = -0.567114, y = -9.202755, z = -0.918757, temp = 26.668236\r\n'
Y-10 b'E33: x = -0.506228, y = -9.387650, z = -1.042606, temp = 26.662354\r\n'
Y-10 b'E33: x = -0.603905, y = -8.792499, z = -0.869249, temp = 26.632940\r\n'
Y-10 b'E33: x = -0.554105, y = -9.312137, z = -0.981087, temp = 26.665295\r\n'
Y-10 b'E33: x = -0.465508, y = -9.251585, z = -0.786076, temp = 26.650589\r\n'
Y-10 b'E33: x = -0.487852, y = -8.984687, z = -1.005892, temp = 26.677059\r\n'
Y-10 b'E33: x = -0.597604, y = -8.922275, z = -0.980067, temp = 26.644707\r\n'
Y-10 b'E33: x = -0.675423, y = -8.935475, z = -0.774720, temp = 26.638824\r\n'
Y-10 b'E33: x = -0.580235, y = -9.188923, z = -0.974100, temp = 26.650589\r\n'
Y-10 b'E33: x = -0.563476, y = -8.888483, z = -0.896526, temp = 26.653530\r\n'
Y-10 b'E33: x = -0.627250, y = -8.648535, z = -1.144825, temp = 26.656471\r\n'
Y-10 b'E33: x = -0.538534, y = -9.134648, z = -0.938589, temp = 26.659412\r\n'
Y-10 b'E33: x = -0.588202, y = -9.236739, z = -0.919310, temp = 26.650589\r\n'
Y-10 b'E33: x = -0.606084, y = -8.450763, z = -0.929742, temp = 26.665295\r\n'
Y-10 b'E33: x = -0.520768, y = -9.353488, z = -0.911704, temp = 26.659412\r\n'
Y-10 b'E33: x = -0.594055, y = -9.161511, z = -0.932857, temp = 26.662354\r\n'
Y-10 b'E33: x = -0.523566, y = -9.011814, z = -0.903255, temp = 26.665295\r\n'
Y-10 b'E33: x = -0.556534, y = -8.990898, z = -1.041681, temp = 26.662354\r\n'
Y-10 b'E33: x = -0.594360, y = -9.120597, z = -0.843030, temp = 26.674118\r\n'
Y-10 b'E33: x = -0.479493, y = -9.435739, z = -1.014751, temp = 26.688824\r\n'
Y-10 b'E33: x = -0.567576, y = -9.291514, z = -0.988137, temp = 26.668236\r\n'
Y-10 b'E33: x = -0.509513, y = -8.984609, z = -0.895970, temp = 26.674118\r\n'
Y-10 b'E33: x = -0.649481, y = -8.573448, z = -0.869071, temp = 26.674118\r\n'
Y-10 b'E33: x = -0.526459, y = -9.305540, z = -0.980539, temp = 26.665295\r\n'
Y-10 b'E33: x = -0.616329, y = -9.318449, z = -0.968488, temp = 26.682941\r\n'
Y-10 b'E33: x = -0.601874, y = -8.676286, z = -0.937619, temp = 26.653530\r\n'
Y-10 b'E33: x = -0.587026, y = -9.721882, z = -0.942254, temp = 26.662354\r\n'
Y-10 b'E33: x = -0.504950, y = -9.175976, z = -0.896783, temp = 26.653530\r\n'
Y-10 b'E33: x = -0.561914, y = -8.922446, z = -1.117310, temp = 26.659412\r\n'
Y-10 b'E33: x = -0.575809, y = -9.325710, z = -0.885020, temp = 26.650589\r\n'
Y-10 b'E33: x = -0.577761, y = -8.970304, z = -0.952341, temp = 26.641766\r\n'
Y-10 b'E33: x = -0.580725, y = -9.148026, z = -0.863591, temp = 26.674118\r\n'
Y-10 b'E33: x = -0.588140, y = -9.236733, z = -0.926205, temp = 26.665295\r\n'
Y-10 b'E33: x = -0.584257, y = -8.942909, z = -0.959229, temp = 26.644707\r\n'
Y-10 b'E33: x = -0.529464, y = -9.476443, z = -0.877967, temp = 26.682941\r\n'
Y-10 b'E33: x = -0.574831, y = -8.724343, z = -0.944235, temp = 26.641766\r\n'
Y-10 b'E33: x = -0.408581, y = -9.169989, z = -0.874269, temp = 26.650589\r\n'
Y-10 b'E33: x = -0.577801, y = -8.963484, z = -0.938519, temp = 26.656471\r\n'
Y-10 b'E33: x = -0.528195, y = -8.861399, z = -0.950903, temp = 26.677059\r\n'
Y-10 b'E33: x = -0.545897, y = -8.622081, z = -0.957005, temp = 26.653530\r\n'
Y-10 b'E33: x = -0.482263, y = -9.025821, z = -0.916340, temp = 26.650589\r\n'
Y-10 b'E33: x = -0.608167, y = -9.168251, z = -0.905571, temp = 26.671177\r\n'
Y-10 b'E33: x = -0.621026, y = -8.020094, z = -0.983161, temp = 26.662354\r\n'
Y-10 b'E33: x = -0.504745, y = -9.189603, z = -0.938216, temp = 26.650589\r\n'
Y-10 b'E33: x = -0.508105, y = -8.909403, z = -0.950753, temp = 26.659412\r\n'
Y-10 b'E33: x = -0.663421, y = -9.208735, z = -0.948166, temp = 26.662354\r\n'
Y-10 b'E33: x = -0.469585, y = -9.142059, z = -0.951127, temp = 26.674118\r\n'
Y-10 b'E33: x = -0.490422, y = -9.135075, z = -0.923902, temp = 26.662354\r\n'
Y-10 b'E33: x = -0.467080, y = -9.517882, z = -0.973532, temp = 26.671177\r\n'
Y-10 b'E33: x = -0.556257, y = -8.902157, z = -0.951619, temp = 26.671177\r\n'
Y-10 b'E33: x = -0.600988, y = -9.175106, z = -0.946841, temp = 26.659412\r\n'
Y-10 b'E33: x = -0.675864, y = -9.215308, z = -1.107023, temp = 26.659412\r\n'
Y-10 b'E33: x = -0.494076, y = -8.909496, z = -0.978073, temp = 26.674118\r\n'
Y-10 b'E33: x = -0.461137, y = -9.019129, z = -0.957287, temp = 26.638824\r\n'
Y-10 b'E33: x = -0.631899, y = -8.771833, z = -0.793825, temp = 26.659412\r\n'
Y-10 b'E33: x = -0.562441, y = -8.833786, z = -0.937622, temp = 26.662354\r\n'
Y-10 b'E33: x = -0.589652, y = -8.819866, z = -0.958751, temp = 26.685883\r\n'
Y-10 b'E33: x = -0.500626, y = -8.800218, z = -0.867356, temp = 26.653530\r\n'
Y-10 b'E33: x = -0.639712, y = -8.928821, z = -0.905035, temp = 26.653530\r\n'
Y-10 b'E33: x = -0.551989, y = -9.168618, z = -1.021745, temp = 26.680000\r\n'
Y-10 b'E33: x = -0.665383, y = -8.757792, z = -0.884025, temp = 26.647648\r\n'
Y-10 b'E33: x = -0.643017, y = -9.215764, z = -0.927131, temp = 26.662354\r\n'
Y-10 b'E33: x = -0.585706, y = -9.011294, z = -0.890623, temp = 26.668236\r\n'
Y-10 b'E33: x = -0.687272, y = -8.969285, z = -1.037126, temp = 26.674118\r\n'
Y-10 b'E33: x = -0.569866, y = -8.826957, z = -0.868775, temp = 26.671177\r\n'
Y-10 b'E33: x = -0.561327, y = -9.318933, z = -0.953672, temp = 26.671177\r\n'
Y-10 b'E33: x = -0.487857, y = -9.531364, z = -0.980879, temp = 26.688824\r\n'
Y-10 b'E33: x = -0.524422, y = -9.127910, z = -0.965876, temp = 26.662354\r\n'
Y-10 b'E33: x = -0.558397, y = -9.072973, z = -0.945566, temp = 26.665295\r\n'
Y-10 b'E33: x = -0.569750, y = -9.394094, z = -0.885228, temp = 26.697647\r\n'
Y-10 b'E33: x = -0.494383, y = -8.889054, z = -0.915924, temp = 26.665295\r\n'
Y-10 b'E33: x = -0.509228, y = -9.011876, z = -0.965047, temp = 26.662354\r\n'
Y-10 b'E33: x = -0.600615, y = -9.154595, z = -0.960529, temp = 26.671177\r\n'
Y-10 b'E33: x = -0.540774, y = -9.278179, z = -0.884142, temp = 26.665295\r\n'
Y-10 b'E33: x = -0.578419, y = -8.963546, z = -0.869576, temp = 26.674118\r\n'
Y-10 b'E33: x = -0.400507, y = -9.088040, z = -0.894419, temp = 26.694706\r\n'
Y-10 b'E33: x = -0.561452, y = -9.339419, z = -0.967561, temp = 26.694706\r\n'
Y-10 b'E33: x = -0.584651, y = -8.970244, z = -0.952469, temp = 26.662354\r\n'
Y-10 b'E33: x = -0.657672, y = -9.297623, z = -0.941580, temp = 26.668236\r\n'
Y-10 b'E33: x = -0.574550, y = -9.298287, z = -0.988299, temp = 26.656471\r\n'
Y-10 b'E33: x = -0.586007, y = -9.127335, z = -1.015291, temp = 26.680000\r\n'
Y-10 b'E33: x = -0.624989, y = -9.489169, z = -1.003929, temp = 26.703529\r\n'
Y-10 b'E33: x = -0.566576, y = -9.189053, z = -0.960055, temp = 26.700588\r\n'
Y-10 b'E33: x = -0.628551, y = -9.174870, z = -0.947355, temp = 26.680000\r\n'
Y-10 b'E33: x = -0.485445, y = -9.312752, z = -0.952225, temp = 26.703529\r\n'
Y-10 b'E33: x = -0.577322, y = -8.908843, z = -0.917566, temp = 26.691765\r\n'
Y-10 b'E33: x = -0.544035, y = -8.540005, z = -1.053120, temp = 26.659412\r\n'
Y-10 b'E33: x = -0.546855, y = -9.216621, z = -0.890862, temp = 26.677059\r\n'
Y-10 b'E33: x = -0.546895, y = -9.209802, z = -0.877040, temp = 26.662354\r\n'
Y-10 b'E33: x = -0.558606, y = -8.109299, z = -1.147905, temp = 26.691765\r\n'
Y-10 b'E33: x = -0.533180, y = -9.250871, z = -0.925244, temp = 26.656471\r\n'
Y-10 b'E33: x = -0.603843, y = -8.792493, z = -0.876143, temp = 26.682941\r\n'
Y-10 b'E33: x = -0.535031, y = -8.724853, z = -0.771109, temp = 26.659412\r\n'
Y-10 b'E33: x = -0.544634, y = -9.059445, z = -0.924559, temp = 26.629999\r\n'
Y-10 b'E33: x = -0.565890, y = -9.127567, z = -0.952858, temp = 26.677059\r\n'
Y-10 b'E33: x = -0.569786, y = -9.346328, z = -0.816050, temp = 26.682941\r\n'
Y-10 b'E33: x = -0.635921, y = -8.723719, z = -1.048804, temp = 26.680000\r\n'
Y-10 b'E33: x = -0.506942, y = -9.319481, z = -0.869913, temp = 26.671177\r\n'
Y-10 b'E33: x = -0.681974, y = -9.242467, z = -1.231382, temp = 26.677059\r\n'
Y-10 b'E33: x = -0.495753, y = -8.991553, z = -0.902641, temp = 26.680000\r\n'
Y-10 b'E33: x = -0.551623, y = -9.011627, z = -0.848615, temp = 26.659412\r\n'
Y-10 b'E33: x = -0.555991, y = -9.421511, z = -0.919577, temp = 26.694706\r\n'
Y-10 b'E33: x = -0.534980, y = -8.827209, z = -0.916392, temp = 26.674118\r\n'
Y-10 b'E33: x = -0.604020, y = -8.908520, z = -1.014600, temp = 26.668236\r\n'
Y-10 b'E33: x = -0.477912, y = -8.581820, z = -0.796951, temp = 26.680000\r\n'
Y-10 b'E33: x = -0.569952, y = -8.854261, z = -0.896486, temp = 26.685883\r\n'
Y-10 b'E33: x = -0.541234, y = -9.346465, z = -0.925844, temp = 26.656471\r\n'
Y-10 b'E33: x = -0.578054, y = -8.519194, z = -1.074344, temp = 26.665295\r\n'
Y-10 b'E33: x = -0.595342, y = -9.257178, z = -0.919540, temp = 26.665295\r\n'
Y-10 b'E33: x = -0.446463, y = -8.950917, z = -0.963588, temp = 26.685883\r\n'
Y-10 b'E33: x = -0.475298, y = -9.100938, z = -1.026890, temp = 26.659412\r\n'
Y-10 b'E33: x = -0.501645, y = -8.889032, z = -0.874687, temp = 26.682941\r\n'
Y-10 b'E33: x = -0.615728, y = -9.284269, z = -0.989002, temp = 26.682941\r\n'
Y-10 b'E33: x = -0.370890, y = -9.450497, z = -0.847301, temp = 26.677059\r\n'
Y-10 b'E33: x = -0.543848, y = -9.025247, z = -0.965756, temp = 26.644707\r\n'
Y-10 b'E33: x = -0.622091, y = -9.154498, z = -0.871289, temp = 26.682941\r\n'
Y-10 b'E33: x = -0.653752, y = -9.536822, z = -0.935736, temp = 26.674118\r\n'
Y-10 b'E33: x = -0.506257, y = -8.772736, z = -0.970763, temp = 26.653530\r\n'
Y-10 b'E33: x = -0.557186, y = -8.922722, z = -0.875883, temp = 26.647648\r\n'
Y-10 b'E33: x = -0.500157, y = -8.847939, z = -0.984793, temp = 26.668236\r\n'
Y-10 b'E33: x = -0.513939, y = -9.353553, z = -0.904681, temp = 26.665295\r\n'
Y-10 b'E33: x = -0.469355, y = -9.107916, z = -0.930276, temp = 26.674118\r\n'
Y-10 b'E33: x = -0.492124, y = -8.759171, z = -0.991122, temp = 26.682941\r\n'
Y-10 b'E33: x = -0.631858, y = -9.482285, z = -0.997129, temp = 26.682941\r\n'
Y-10 b'E33: x = -0.587104, y = -9.182037, z = -0.967301, temp = 26.665295\r\n'
Y-10 b'E33: x = -0.661910, y = -9.140344, z = -1.023665, temp = 26.674118\r\n'
Y-10 b'E33: x = -0.643185, y = -9.249902, z = -0.954876, temp = 26.653530\r\n'
Y-10 b'E33: x = -0.548308, y = -9.325953, z = -0.877612, temp = 26.656471\r\n'
Y-10 b'E33: x = -0.646940, y = -9.502769, z = -0.880285, temp = 26.665295\r\n'
Y-10 b'E33: x = -0.635395, y = -9.120212, z = -0.878272, temp = 26.700588\r\n'
Y-10 b'E33: x = -0.635715, y = -9.222606, z = -0.982190, temp = 26.677059\r\n'
Y-10 b'E33: x = -0.522509, y = -9.456024, z = -0.857055, temp = 26.662354\r\n'
Y-10 b'E33: x = -0.567676, y = -8.758495, z = -1.020111, temp = 26.662354\r\n'
Y-10 b'E33: x = -0.651607, y = -8.819328, z = -0.966802, temp = 26.641766\r\n'
Y-10 b'E33: x = -0.628099, y = -9.188472, z = -1.016365, temp = 26.665295\r\n'
Y-10 b'E33: x = -0.564561, y = -9.018249, z = -0.952319, temp = 26.653530\r\n'
Y-10 b'E33: x = -0.558004, y = -8.362478, z = -0.790521, temp = 26.656471\r\n'
Y-10 b'E33: x = -0.469860, y = -9.210327, z = -1.013512, temp = 26.653530\r\n'
Y-10 b'E33: x = -0.534792, y = -8.806718, z = -0.909397, temp = 26.656471\r\n'
Y-10 b'E33: x = -0.560980, y = -8.157306, z = -0.948207, temp = 26.653530\r\n'
Y-10 b'E33: x = -0.525313, y = -9.175768, z = -0.931640, temp = 26.653530\r\n'
