mx,my,mz 
-101.282051,-861.538513,-150.0
-117.948723,-857.692322,-155.128204
-102.564102,-866.666687,-153.846161
-107.692314,-858.974365,-148.717957
-105.128212,-875.641052,-152.564102
-114.10257,-857.692322,-147.435898
-103.846161,-866.666687,-155.128204
-102.564102,-860.256409,-141.02565
-112.820518,-861.538513,-164.10257
-100.0,-860.256409,-146.153854
-106.410263,-864.1026,-153.846161
-112.820518,-869.230774,-150.0
-102.564102,-862.820557,-155.128204
-114.10257,-871.794922,-152.564102
-112.820518,-857.692322,-144.871796
-114.10257,-866.666687,-151.282059
-103.846161,-856.410278,-150.0
-110.256416,-867.94873,-151.282059
-107.692314,-864.1026,-141.02565
-102.564102,-864.1026,-156.410263
-108.974365,-862.820557,-141.02565
-110.256416,-861.538513,-155.128204
-105.128212,-865.384644,-144.871796
-98.717949,-857.692322,-155.128204
-107.692314,-865.384644,-146.153854
-102.564102,-857.692322,-150.0
-114.10257,-860.256409,-153.846161
-105.128212,-861.538513,-151.282059
-112.820518,-862.820557,-158.974365
-103.846161,-860.256409,-147.435898
-111.538467,-867.94873,-160.256409
-105.128212,-867.94873,-138.461548
-102.564102,-864.1026,-157.692307
-110.256416,-861.538513,-147.435898
-112.820518,-860.256409,-151.282059
-115.384621,-861.538513,-148.717957
-100.0,-862.820557,-153.846161
-114.10257,-866.666687,-143.589752
-105.128212,-860.256409,-148.717957
-108.974365,-864.1026,-150.0
-107.692314,-860.256409,-155.128204
-110.256416,-865.384644,-153.846161
-105.128212,-862.820557,-148.717957
-102.564102,-857.692322,-151.282059
-112.820518,-870.512878,-151.282059
-103.846161,-865.384644,-148.717957
-111.538467,-861.538513,-144.871796
-101.282051,-858.974365,-151.282059
-114.10257,-867.94873,-144.871796
-94.871796,-862.820557,-155.128204
-115.384621,-858.974365,-143.589752
-103.846161,-866.666687,-153.846161
-111.538467,-862.820557,-148.717957
-106.410263,-867.94873,-155.128204
-106.410263,-867.94873,-151.282059
-111.538467,-870.512878,-152.564102
-97.435898,-862.820557,-152.564102
-111.538467,-861.538513,-153.846161
-101.282051,-857.692322,-155.128204
-114.10257,-866.666687,-150.0
-103.846161,-869.230774,-150.0
-116.666672,-867.94873,-152.564102
-100.0,-864.1026,-152.564102
-108.974365,-866.666687,-152.564102
-111.538467,-866.666687,-151.282059
-107.692314,-860.256409,-152.564102
-112.820518,-860.256409,-142.307693
-103.846161,-865.384644,-150.0
-116.666672,-866.666687,-150.0
-96.153847,-861.538513,-148.717957
-117.948723,-870.512878,-153.846161
-106.410263,-864.1026,-148.717957
-111.538467,-865.384644,-150.0
-100.0,-861.538513,-148.717957
-112.820518,-865.384644,-153.846161
-112.820518,-857.692322,-144.871796
-98.717949,-867.94873,-157.692307
-111.538467,-860.256409,-150.0
-97.435898,-858.974365,-153.846161
-107.692314,-855.128235,-151.282059
-107.692314,-865.384644,-151.282059
-114.10257,-860.256409,-150.0
-103.846161,-860.256409,-152.564102
-105.128212,-865.384644,-147.435898
-112.820518,-862.820557,-155.128204
-97.435898,-866.666687,-157.692307
-115.384621,-860.256409,-143.589752
-111.538467,-870.512878,-155.128204
-105.128212,-858.974365,-150.0
-106.410263,-864.1026,-156.410263
-107.692314,-861.538513,-148.717957
-105.128212,-864.1026,-152.564102
-112.820518,-867.94873,-151.282059
-102.564102,-864.1026,-152.564102
-106.410263,-866.666687,-150.0
-101.282051,-852.564148,-153.846161
-112.820518,-866.666687,-155.128204
-105.128212,-861.538513,-147.435898
-110.256416,-866.666687,-161.538467
-116.666672,-865.384644,-139.743591
-102.564102,-862.820557,-156.410263
-117.948723,-866.666687,-147.435898
-107.692314,-858.974365,-150.0
-111.538467,-864.1026,-148.717957
-103.846161,-852.564148,-152.564102
-112.820518,-869.230774,-155.128204
-102.564102,-855.128235,-139.743591
-100.0,-865.384644,-156.410263
-115.384621,-860.256409,-144.871796
-98.717949,-865.384644,-152.564102
-111.538467,-867.94873,-146.153854
-112.820518,-866.666687,-155.128204
-111.538467,-866.666687,-155.128204
-107.692314,-862.820557,-152.564102
-110.256416,-865.384644,-161.538467
-115.384621,-861.538513,-156.410263
-101.282051,-869.230774,-144.871796
-110.256416,-858.974365,-144.871796
-94.871796,-861.538513,-156.410263
-106.410263,-853.846191,-146.153854
-108.974365,-870.512878,-155.128204
-105.128212,-853.846191,-139.743591
-102.564102,-862.820557,-153.846161
-103.846161,-861.538513,-141.02565
-110.256416,-865.384644,-158.974365
-102.564102,-869.230774,-150.0
-110.256416,-856.410278,-150.0
-112.820518,-867.94873,-150.0
-100.0,-855.128235,-150.0
-107.692314,-865.384644,-150.0
-101.282051,-853.846191,-147.435898
-107.692314,-867.94873,-157.692307
-101.282051,-860.256409,-146.153854
-106.410263,-865.384644,-157.692307
-116.666672,-865.384644,-144.871796
-106.410263,-861.538513,-155.128204
-107.692314,-866.666687,-135.897446
-107.692314,-864.1026,-157.692307
-105.128212,-870.512878,-148.717957
-101.282051,-853.846191,-157.692307
-107.692314,-866.666687,-146.153854
-108.974365,-851.282104,-147.435898
-106.410263,-870.512878,-153.846161
-102.564102,-857.692322,-142.307693
-114.10257,-867.94873,-156.410263
-106.410263,-857.692322,-147.435898
-103.846161,-869.230774,-158.974365
-115.384621,-855.128235,-137.179489
-97.435898,-860.256409,-158.974365
-112.820518,-869.230774,-143.589752
-97.435898,-852.564148,-152.564102
-105.128212,-864.1026,-152.564102
-111.538467,-860.256409,-147.435898
-98.717949,-867.94873,-152.564102
-105.128212,-865.384644,-141.02565
-105.128212,-867.94873,-151.282059
-116.666672,-861.538513,-142.307693
-101.282051,-870.512878,-160.256409
-110.256416,-871.794922,-141.02565
-106.410263,-867.94873,-157.692307
-110.256416,-867.94873,-147.435898
-114.10257,-857.692322,-146.153854
-107.692314,-865.384644,-151.282059
-111.538467,-852.564148,-147.435898
-96.153847,-864.1026,-148.717957
-115.384621,-860.256409,-148.717957
-100.0,-866.666687,-157.692307
-101.282051,-861.538513,-150.0
-112.820518,-860.256409,-162.820511
-98.717949,-860.256409,-148.717957
-112.820518,-861.538513,-150.0
-107.692314,-862.820557,-147.435898
-100.0,-858.974365,-152.564102
-107.692314,-865.384644,-148.717957
-100.0,-857.692322,-146.153854
-110.256416,-870.512878,-153.846161
-102.564102,-862.820557,-141.02565
-105.128212,-866.666687,-156.410263
-106.410263,-865.384644,-146.153854
-97.435898,-866.666687,-158.974365
-112.820518,-862.820557,-143.589752
-101.282051,-860.256409,-152.564102
-110.256416,-864.1026,-151.282059
-108.974365,-860.256409,-151.282059
-105.128212,-866.666687,-155.128204
-108.974365,-860.256409,-148.717957
-98.717949,-865.384644,-160.256409
-111.538467,-865.384644,-148.717957
-103.846161,-867.94873,-157.692307
-114.10257,-865.384644,-152.564102
-101.282051,-862.820557,-152.564102
-103.846161,-861.538513,-144.871796
-103.846161,-862.820557,-151.282059
-103.846161,-862.820557,-155.128204
-119.230774,-865.384644,-148.717957
-103.846161,-862.820557,-155.128204
-112.820518,-867.94873,-144.871796
-101.282051,-858.974365,-152.564102
-115.384621,-864.1026,-152.564102
-114.10257,-866.666687,-156.410263
-97.435898,-861.538513,-150.0
-115.384621,-865.384644,-148.717957
-102.564102,-864.1026,-147.435898
-102.564102,-858.974365,-151.282059
-103.846161,-862.820557,-153.846161
-110.256416,-866.666687,-151.282059
-106.410263,-865.384644,-152.564102
-101.282051,-865.384644,-151.282059
-114.10257,-865.384644,-155.128204
-103.846161,-860.256409,-150.0
-108.974365,-861.538513,-155.128204
-111.538467,-865.384644,-151.282059
-101.282051,-862.820557,-157.692307
-110.256416,-865.384644,-147.435898
-101.282051,-864.1026,-144.871796
-98.717949,-857.692322,-153.846161
-112.820518,-866.666687,-147.435898
-106.410263,-858.974365,-156.410263
-110.256416,-862.820557,-148.717957
-105.128212,-864.1026,-146.153854
-111.538467,-861.538513,-152.564102
-111.538467,-865.384644,-152.564102
-108.974365,-861.538513,-150.0
-114.10257,-867.94873,-153.846161
-101.282051,-860.256409,-150.0
-108.974365,-869.230774,-147.435898
-103.846161,-860.256409,-151.282059
-103.846161,-864.1026,-150.0
-111.538467,-860.256409,-152.564102
-103.846161,-864.1026,-147.435898
-105.128212,-865.384644,-141.02565
-102.564102,-861.538513,-157.692307
-107.692314,-862.820557,-148.717957
-98.717949,-861.538513,-151.282059
-114.10257,-864.1026,-152.564102
-115.384621,-865.384644,-155.128204
-102.564102,-858.974365,-150.0
-108.974365,-858.974365,-148.717957
-103.846161,-858.974365,-152.564102
-108.974365,-864.1026,-152.564102
-105.128212,-861.538513,-152.564102
-110.256416,-862.820557,-151.282059
-102.564102,-864.1026,-146.153854
-101.282051,-871.794922,-151.282059
-108.974365,-861.538513,-152.564102
-101.282051,-862.820557,-150.0
-112.820518,-865.384644,-151.282059
-108.974365,-862.820557,-150.0
-103.846161,-857.692322,-148.717957
-112.820518,-869.230774,-156.410263
-105.128212,-864.1026,-147.435898
-111.538467,-866.666687,-153.846161
-100.0,-862.820557,-148.717957
-102.564102,-864.1026,-155.128204
-103.846161,-864.1026,-146.153854
-97.435898,-862.820557,-153.846161
-110.256416,-867.94873,-146.153854
-101.282051,-860.256409,-151.282059
-111.538467,-866.666687,-150.0
-106.410263,-861.538513,-144.871796
-111.538467,-866.666687,-158.974365
-106.410263,-866.666687,-137.179489
-106.410263,-857.692322,-153.846161
-110.256416,-862.820557,-144.871796
-96.153847,-856.410278,-151.282059
-112.820518,-866.666687,-153.846161
-100.0,-858.974365,-143.589752
-101.282051,-864.1026,-151.282059
-112.820518,-858.974365,-139.743591
-97.435898,-860.256409,-158.974365
-115.384621,-857.692322,-148.717957
-105.128212,-866.666687,-156.410263
-112.820518,-866.666687,-137.179489
-97.435898,-857.692322,-158.974365
-110.256416,-866.666687,-148.717957
-108.974365,-864.1026,-151.282059
-102.564102,-864.1026,-155.128204
-110.256416,-851.282104,-144.871796
-102.564102,-867.94873,-155.128204
-111.538467,-853.846191,-152.564102
-98.717949,-866.666687,-155.128204
-112.820518,-857.692322,-144.871796
-100.0,-866.666687,-153.846161
-102.564102,-856.410278,-146.153854
-112.820518,-866.666687,-153.846161
-103.846161,-865.384644,-150.0
-114.10257,-858.974365,-147.435898
-106.410263,-870.512878,-139.743591
-103.846161,-856.410278,-152.564102
-108.974365,-866.666687,-153.846161
-112.820518,-857.692322,-139.743591
-112.820518,-873.076965,-152.564102
-114.10257,-858.974365,-151.282059
-105.128212,-867.94873,-153.846161
-108.974365,-861.538513,-138.461548
-112.820518,-870.512878,-155.128204
-102.564102,-852.564148,-148.717957
-111.538467,-870.512878,-158.974365
-98.717949,-865.384644,-143.589752
-102.564102,-865.384644,-158.974365
-114.10257,-873.076965,-138.461548
-100.0,-855.128235,-151.282059
-111.538467,-871.794922,-151.282059
-107.692314,-855.128235,-143.589752
-108.974365,-861.538513,-155.128204
-111.538467,-856.410278,-142.307693
-114.10257,-867.94873,-157.692307
-112.820518,-858.974365,-141.02565
-101.282051,-862.820557,-157.692307
-117.948723,-865.384644,-143.589752
-102.564102,-864.1026,-155.128204
-108.974365,-861.538513,-150.0
-103.846161,-858.974365,-153.846161
-108.974365,-870.512878,-151.282059
-106.410263,-856.410278,-139.743591
-106.410263,-865.384644,-153.846161
-114.10257,-855.128235,-146.153854
-105.128212,-862.820557,-156.410263
-112.820518,-860.256409,-139.743591
-106.410263,-870.512878,-155.128204
-112.820518,-860.256409,-142.307693
-106.410263,-861.538513,-157.692307
-107.692314,-867.94873,-151.282059
-112.820518,-857.692322,-152.564102
-98.717949,-870.512878,-150.0
-115.384621,-861.538513,-148.717957
-100.0,-864.1026,-158.974365
-103.846161,-852.564148,-147.435898
-110.256416,-867.94873,-158.974365
-105.128212,-864.1026,-143.589752
-112.820518,-860.256409,-152.564102
-106.410263,-862.820557,-148.717957
-112.820518,-869.230774,-150.0
-103.846161,-865.384644,-148.717957
-103.846161,-851.282104,-155.128204
-110.256416,-870.512878,-146.153854
-108.974365,-857.692322,-156.410263
-103.846161,-867.94873,-147.435898
-108.974365,-853.846191,-141.02565
-108.974365,-865.384644,-156.410263
-110.256416,-857.692322,-141.02565
-108.974365,-867.94873,-152.564102
-101.282051,-857.692322,-141.02565
-106.410263,-861.538513,-156.410263
-116.666672,-858.974365,-147.435898
-101.282051,-856.410278,-151.282059
-114.10257,-866.666687,-146.153854
-103.846161,-861.538513,-151.282059
-115.384621,-869.230774,-152.564102
-101.282051,-858.974365,-148.717957
-116.666672,-865.384644,-153.846161
-111.538467,-865.384644,-148.717957
-102.564102,-865.384644,-156.410263
-111.538467,-862.820557,-146.153854
-98.717949,-861.538513,-153.846161
-112.820518,-860.256409,-141.02565
-100.0,-861.538513,-153.846161
-119.230774,-865.384644,-152.564102
-101.282051,-862.820557,-150.0
-98.717949,-860.256409,-151.282059
-107.692314,-861.538513,-151.282059
-106.410263,-864.1026,-152.564102
-105.128212,-866.666687,-150.0
-96.153847,-862.820557,-152.564102
-114.10257,-862.820557,-148.717957
-108.974365,-865.384644,-152.564102
-114.10257,-861.538513,-150.0
-108.974365,-861.538513,-150.0
-101.282051,-860.256409,-150.0
-110.256416,-862.820557,-147.435898
-102.564102,-860.256409,-152.564102
-103.846161,-866.666687,-153.846161
-106.410263,-862.820557,-150.0
-108.974365,-860.256409,-152.564102
-103.846161,-862.820557,-160.256409
-105.128212,-867.94873,-147.435898
-107.692314,-861.538513,-156.410263
-103.846161,-862.820557,-148.717957
-110.256416,-858.974365,-146.153854
-112.820518,-860.256409,-143.589752
-103.846161,-865.384644,-146.153854
-110.256416,-862.820557,-151.282059
-100.0,-862.820557,-151.282059
-111.538467,-862.820557,-152.564102
-106.410263,-865.384644,-146.153854
-106.410263,-861.538513,-150.0
-105.128212,-867.94873,-153.846161
-103.846161,-861.538513,-150.0
-111.538467,-858.974365,-153.846161
-102.564102,-861.538513,-150.0
-111.538467,-866.666687,-148.717957
-110.256416,-862.820557,-151.282059
-105.128212,-867.94873,-152.564102
-106.410263,-867.94873,-151.282059
-102.564102,-864.1026,-151.282059
-114.10257,-867.94873,-147.435898
-106.410263,-860.256409,-150.0
-110.256416,-864.1026,-153.846161
-107.692314,-864.1026,-146.153854
-100.0,-857.692322,-148.717957
-112.820518,-861.538513,-144.871796
-102.564102,-864.1026,-147.435898
-115.384621,-867.94873,-155.128204
-112.820518,-857.692322,-141.02565
-107.692314,-871.794922,-155.128204
-107.692314,-862.820557,-148.717957
-102.564102,-861.538513,-151.282059
-115.384621,-861.538513,-144.871796
-101.282051,-864.1026,-155.128204
-114.10257,-865.384644,-150.0
-94.871796,-860.256409,-152.564102
-101.282051,-858.974365,-148.717957
-110.256416,-860.256409,-148.717957
-110.256416,-871.794922,-155.128204
-103.846161,-858.974365,-152.564102
-98.717949,-864.1026,-147.435898
-114.10257,-860.256409,-146.153854
-98.717949,-866.666687,-150.0
-117.948723,-866.666687,-142.307693
-107.692314,-865.384644,-151.282059
-108.974365,-856.410278,-150.0
-103.846161,-860.256409,-151.282059
-100.0,-865.384644,-147.435898
-115.384621,-862.820557,-150.0
-102.564102,-860.256409,-151.282059
-119.230774,-861.538513,-151.282059
-102.564102,-865.384644,-150.0
-106.410263,-855.128235,-151.282059
-105.128212,-866.666687,-150.0
-110.256416,-858.974365,-144.871796
-97.435898,-867.94873,-155.128204
-105.128212,-861.538513,-144.871796
-112.820518,-866.666687,-151.282059
-100.0,-867.94873,-144.871796
-115.384621,-857.692322,-150.0
-111.538467,-869.230774,-144.871796
-101.282051,-858.974365,-146.153854
-110.256416,-869.230774,-153.846161
-98.717949,-852.564148,-146.153854
-100.0,-866.666687,-160.256409
-100.0,-857.692322,-151.282059
-115.384621,-870.512878,-150.0
-102.564102,-861.538513,-146.153854
-107.692314,-867.94873,-153.846161
-120.512825,-861.538513,-138.461548
-102.564102,-858.974365,-157.692307
-106.410263,-870.512878,-146.153854
-98.717949,-864.1026,-156.410263
-116.666672,-866.666687,-146.153854
-103.846161,-855.128235,-148.717957
-111.538467,-869.230774,-155.128204
-107.692314,-864.1026,-150.0
-103.846161,-861.538513,-158.974365
-107.692314,-860.256409,-138.461548
-97.435898,-860.256409,-162.820511
-108.974365,-856.410278,-150.0
-100.0,-861.538513,-155.128204
-116.666672,-866.666687,-143.589752
-101.282051,-861.538513,-155.128204
-101.282051,-865.384644,-152.564102
-112.820518,-860.256409,-152.564102
-101.282051,-869.230774,-161.538467
-110.256416,-860.256409,-144.871796
-98.717949,-869.230774,-151.282059
-110.256416,-860.256409,-147.435898
-96.153847,-866.666687,-155.128204
-111.538467,-866.666687,-142.307693
-112.820518,-867.94873,-157.692307
-105.128212,-861.538513,-153.846161
-106.410263,-865.384644,-151.282059
-106.410263,-866.666687,-155.128204
-108.974365,-861.538513,-153.846161
-101.282051,-867.94873,-153.846161
-107.692314,-855.128235,-153.846161
-105.128212,-869.230774,-151.282059
-102.564102,-853.846191,-139.743591
-112.820518,-870.512878,-151.282059
-101.282051,-862.820557,-137.179489
-114.10257,-861.538513,-158.974365
-107.692314,-867.94873,-141.02565
-101.282051,-860.256409,-153.846161
-107.692314,-867.94873,-151.282059
-103.846161,-858.974365,-139.743591
-112.820518,-869.230774,-144.871796
-107.692314,-858.974365,-148.717957
-110.256416,-867.94873,-153.846161
-107.692314,-857.692322,-146.153854
-105.128212,-869.230774,-158.974365
-106.410263,-861.538513,-144.871796
-102.564102,-861.538513,-155.128204
-110.256416,-867.94873,-144.871796
-101.282051,-857.692322,-155.128204
-115.384621,-865.384644,-147.435898
-106.410263,-857.692322,-148.717957
-111.538467,-867.94873,-160.256409
-115.384621,-860.256409,-147.435898
-102.564102,-867.94873,-158.974365
-111.538467,-862.820557,-144.871796
-102.564102,-861.538513,-155.128204
-106.410263,-860.256409,-146.153854
-103.846161,-858.974365,-157.692307
-111.538467,-869.230774,-150.0
-101.282051,-861.538513,-147.435898
-103.846161,-870.512878,-150.0
-110.256416,-860.256409,-146.153854
-98.717949,-865.384644,-156.410263
-119.230774,-861.538513,-141.02565
-107.692314,-869.230774,-153.846161
-103.846161,-860.256409,-144.871796
-110.256416,-864.1026,-156.410263
-102.564102,-865.384644,-148.717957
-108.974365,-865.384644,-160.256409
-102.564102,-860.256409,-148.717957
-112.820518,-860.256409,-152.564102
-106.410263,-867.94873,-153.846161
-107.692314,-865.384644,-152.564102
-108.974365,-862.820557,-144.871796
-101.282051,-861.538513,-147.435898
-107.692314,-870.512878,-153.846161
-102.564102,-860.256409,-142.307693
-105.128212,-864.1026,-157.692307
-103.846161,-861.538513,-144.871796
-111.538467,-864.1026,-148.717957
-117.948723,-866.666687,-141.02565
-96.153847,-861.538513,-152.564102
-111.538467,-867.94873,-148.717957
-107.692314,-860.256409,-150.0
-106.410263,-867.94873,-152.564102
-120.512825,-861.538513,-144.871796
-106.410263,-860.256409,-153.846161
-115.384621,-866.666687,-142.307693
-111.538467,-860.256409,-153.846161
-110.256416,-862.820557,-146.153854
-105.128212,-860.256409,-151.282059
-106.410263,-869.230774,-156.410263
-117.948723,-861.538513,-150.0
-101.282051,-865.384644,-155.128204
-110.256416,-866.666687,-148.717957
-102.564102,-861.538513,-152.564102
-111.538467,-860.256409,-147.435898
-103.846161,-862.820557,-155.128204
-111.538467,-865.384644,-151.282059
-105.128212,-866.666687,-150.0
-96.153847,-858.974365,-147.435898
-112.820518,-860.256409,-150.0
-102.564102,-857.692322,-153.846161
-112.820518,-865.384644,-153.846161
-102.564102,-861.538513,-150.0
-114.10257,-862.820557,-151.282059
-101.282051,-860.256409,-151.282059
-106.410263,-862.820557,-152.564102
-108.974365,-856.410278,-151.282059
-107.692314,-867.94873,-153.846161
-102.564102,-857.692322,-150.0
-114.10257,-861.538513,-150.0
-112.820518,-864.1026,-153.846161
-102.564102,-864.1026,-152.564102
-120.512825,-864.1026,-143.589752
-101.282051,-864.1026,-155.128204
-106.410263,-862.820557,-151.282059
-112.820518,-864.1026,-141.02565
-111.538467,-860.256409,-148.717957
-105.128212,-858.974365,-148.717957
-105.128212,-869.230774,-157.692307
-115.384621,-855.128235,-150.0
-105.128212,-864.1026,-152.564102
-115.384621,-865.384644,-152.564102
-110.256416,-870.512878,-152.564102
-106.410263,-860.256409,-143.589752
-106.410263,-861.538513,-153.846161
-105.128212,-866.666687,-151.282059
-110.256416,-858.974365,-157.692307
-103.846161,-866.666687,-143.589752
-114.10257,-864.1026,-151.282059
-106.410263,-865.384644,-153.846161
-112.820518,-853.846191,-153.846161
-103.846161,-865.384644,-148.717957
-97.435898,-856.410278,-148.717957
-108.974365,-866.666687,-153.846161
-103.846161,-858.974365,-150.0
-112.820518,-861.538513,-153.846161
-98.717949,-860.256409,-147.435898
-106.410263,-861.538513,-153.846161
-110.256416,-864.1026,-147.435898
-105.128212,-856.410278,-151.282059
-106.410263,-867.94873,-152.564102
-110.256416,-860.256409,-151.282059
-115.384621,-867.94873,-144.871796
-98.717949,-855.128235,-151.282059
-110.256416,-865.384644,-155.128204
-102.564102,-860.256409,-144.871796
-107.692314,-866.666687,-155.128204
-112.820518,-865.384644,-138.461548
-108.974365,-855.128235,-157.692307
-108.974365,-862.820557,-148.717957
-100.0,-860.256409,-156.410263
-115.384621,-869.230774,-152.564102
-97.435898,-851.282104,-152.564102
-114.10257,-866.666687,-152.564102
-108.974365,-865.384644,-150.0
-108.974365,-867.94873,-155.128204
-108.974365,-861.538513,-141.02565
-108.974365,-866.666687,-156.410263
-111.538467,-862.820557,-148.717957
-102.564102,-861.538513,-152.564102
-114.10257,-870.512878,-148.717957
-110.256416,-870.512878,-152.564102
-111.538467,-858.974365,-147.435898
-103.846161,-858.974365,-157.692307
-108.974365,-866.666687,-144.871796
-107.692314,-858.974365,-155.128204
-121.794876,-862.820557,-143.589752
-102.564102,-860.256409,-153.846161
-111.538467,-871.794922,-148.717957
-103.846161,-856.410278,-152.564102
-107.692314,-866.666687,-153.846161
-110.256416,-860.256409,-144.871796
-100.0,-866.666687,-162.820511
-108.974365,-861.538513,-139.743591
-101.282051,-864.1026,-152.564102
-121.794876,-861.538513,-143.589752
-100.0,-866.666687,-150.0
-119.230774,-858.974365,-143.589752
-106.410263,-866.666687,-152.564102
-107.692314,-870.512878,-144.871796
-108.974365,-862.820557,-151.282059
-110.256416,-866.666687,-147.435898
-107.692314,-856.410278,-152.564102
-101.282051,-865.384644,-150.0
-114.10257,-853.846191,-139.743591
-110.256416,-866.666687,-155.128204
-107.692314,-861.538513,-143.589752
-115.384621,-860.256409,-152.564102
-97.435898,-864.1026,-150.0
-114.10257,-864.1026,-151.282059
-106.410263,-869.230774,-143.589752
-103.846161,-853.846191,-153.846161
-115.384621,-870.512878,-161.538467
-96.153847,-860.256409,-142.307693
-103.846161,-869.230774,-156.410263
-114.10257,-858.974365,-138.461548
-103.846161,-865.384644,-157.692307
-106.410263,-869.230774,-139.743591
-96.153847,-861.538513,-151.282059
-111.538467,-856.410278,-148.717957
-102.564102,-853.846191,-150.0
-115.384621,-867.94873,-155.128204
-106.410263,-860.256409,-138.461548
-106.410263,-866.666687,-153.846161
-116.666672,-860.256409,-141.02565
-108.974365,-869.230774,-156.410263
-117.948723,-858.974365,-141.02565
-98.717949,-865.384644,-158.974365
-112.820518,-867.94873,-134.615387
-102.564102,-860.256409,-151.282059
-108.974365,-866.666687,-150.0
-102.564102,-860.256409,-152.564102
-112.820518,-867.94873,-153.846161
-103.846161,-858.974365,-152.564102
-98.717949,-867.94873,-150.0
-120.512825,-860.256409,-148.717957
-94.871796,-866.666687,-153.846161
-112.820518,-866.666687,-147.435898
-106.410263,-869.230774,-151.282059
-108.974365,-860.256409,-139.743591
-101.282051,-861.538513,-152.564102
-115.384621,-867.94873,-146.153854
-112.820518,-856.410278,-156.410263
-98.717949,-860.256409,-148.717957
-114.10257,-858.974365,-150.0
-97.435898,-867.94873,-151.282059
-105.128212,-857.692322,-151.282059
-111.538467,-866.666687,-152.564102
-107.692314,-865.384644,-150.0
-105.128212,-861.538513,-156.410263
-110.256416,-867.94873,-147.435898
-107.692314,-865.384644,-162.820511
-107.692314,-862.820557,-150.0
-112.820518,-860.256409,-153.846161
-110.256416,-858.974365,-144.871796
-101.282051,-865.384644,-143.589752
-111.538467,-867.94873,-151.282059
-105.128212,-858.974365,-151.282059
-108.974365,-866.666687,-155.128204
-106.410263,-861.538513,-143.589752
-114.10257,-865.384644,-156.410263
-107.692314,-862.820557,-151.282059
-103.846161,-866.666687,-153.846161
-112.820518,-865.384644,-151.282059
-102.564102,-861.538513,-148.717957
-114.10257,-861.538513,-155.128204
-107.692314,-862.820557,-150.0
-105.128212,-860.256409,-155.128204
-106.410263,-861.538513,-144.871796
-110.256416,-864.1026,-155.128204
-106.410263,-860.256409,-143.589752
-102.564102,-855.128235,-153.846161
-106.410263,-861.538513,-143.589752
-107.692314,-862.820557,-150.0
-98.717949,-855.128235,-151.282059
-115.384621,-861.538513,-146.153854
-97.435898,-861.538513,-151.282059
-114.10257,-864.1026,-147.435898
-106.410263,-858.974365,-147.435898
-114.10257,-867.94873,-146.153854
-105.128212,-861.538513,-139.743591
-114.10257,-865.384644,-150.0
-112.820518,-862.820557,-147.435898
-101.282051,-862.820557,-148.717957
-116.666672,-861.538513,-148.717957
-103.846161,-864.1026,-147.435898
-111.538467,-864.1026,-144.871796
-103.846161,-861.538513,-151.282059
-115.384621,-867.94873,-150.0
-97.435898,-858.974365,-148.717957
-92.307693,-865.384644,-151.282059
-111.538467,-861.538513,-151.282059
-102.564102,-865.384644,-150.0
-112.820518,-865.384644,-150.0
-106.410263,-861.538513,-148.717957
-107.692314,-867.94873,-150.0
-106.410263,-865.384644,-150.0
-112.820518,-861.538513,-152.564102
-112.820518,-858.974365,-146.153854
-102.564102,-867.94873,-152.564102
-111.538467,-867.94873,-147.435898
-107.692314,-864.1026,-152.564102
-103.846161,-861.538513,-153.846161
-102.564102,-865.384644,-153.846161
-115.384621,-860.256409,-150.0
-106.410263,-862.820557,-152.564102
-94.871796,-860.256409,-151.282059
-112.820518,-858.974365,-151.282059
-97.435898,-862.820557,-144.871796
-114.10257,-860.256409,-150.0
-117.948723,-870.512878,-144.871796
-103.846161,-856.410278,-153.846161
-112.820518,-871.794922,-151.282059
-107.692314,-860.256409,-144.871796
-112.820518,-869.230774,-155.128204
-101.282051,-853.846191,-142.307693
-112.820518,-867.94873,-151.282059
-103.846161,-862.820557,-142.307693
-103.846161,-858.974365,-158.974365
-107.692314,-870.512878,-144.871796
-110.256416,-857.692322,-150.0
-107.692314,-867.94873,-150.0
-94.871796,-858.974365,-151.282059
-114.10257,-866.666687,-146.153854
-102.564102,-856.410278,-147.435898
-105.128212,-866.666687,-147.435898
-112.820518,-860.256409,-144.871796
-106.410263,-870.512878,-155.128204
-108.974365,-858.974365,-138.461548
-112.820518,-866.666687,-158.974365
-120.512825,-860.256409,-144.871796
-100.0,-861.538513,-153.846161
-111.538467,-862.820557,-144.871796
-105.128212,-860.256409,-152.564102
-112.820518,-860.256409,-148.717957
-105.128212,-860.256409,-152.564102
-112.820518,-869.230774,-153.846161
-102.564102,-857.692322,-147.435898
-101.282051,-865.384644,-157.692307
-112.820518,-860.256409,-148.717957
-107.692314,-866.666687,-158.974365
-106.410263,-860.256409,-139.743591
-103.846161,-866.666687,-153.846161
-112.820518,-867.94873,-146.153854
-100.0,-862.820557,-155.128204
-112.820518,-866.666687,-144.871796
-108.974365,-866.666687,-161.538467
-106.410263,-864.1026,-152.564102
-107.692314,-857.692322,-148.717957
-105.128212,-871.794922,-148.717957
-110.256416,-864.1026,-150.0
-98.717949,-866.666687,-152.564102
-117.948723,-855.128235,-144.871796
-101.282051,-866.666687,-155.128204
-107.692314,-856.410278,-147.435898
-105.128212,-869.230774,-151.282059
-114.10257,-864.1026,-143.589752
-102.564102,-865.384644,-155.128204
