x,y,z,temp
0.258675,0.711634,0.01083,19.577059
0.020083,-0.584388,0.0922,19.559412
0.122253,0.25729,0.090403,19.565294
0.3977,0.778801,-0.032216,19.559412
-0.010742,-0.584146,0.114605,19.582941
0.372573,0.657494,0.043342,19.571177
0.238679,-0.252257,0.074865,19.556471
0.036315,-0.508622,0.092859,19.571177
0.381215,0.687849,-0.025292,19.562353
-0.051201,-0.151118,0.092904,19.535883
0.318735,0.620025,0.019181,19.565294
0.265703,0.62054,-0.043085,19.541765
0.396541,0.627076,-0.109548,19.571177
-0.053163,-0.318085,0.084424,19.55353
0.202118,0.484381,0.031685,19.559412
0.411144,0.664776,0.021117,19.547647
0.014345,-0.40978,0.115892,19.538824
0.384483,0.315901,-0.042298,19.52706
0.072514,-0.645606,0.13885,19.52706
-0.03126,-0.394193,0.099794,19.524118
0.340011,0.452889,-0.019506,19.518236
0.129944,0.158682,-0.047791,19.524118
0.166024,-0.578004,0.048998,19.500587
0.37308,0.687867,0.028174,19.532942
0.227155,0.62084,-0.013165,19.494705
0.349074,0.574252,-0.011106,19.477058
-0.012138,-0.030079,0.1708,19.468235
0.326555,0.67304,0.073194,19.48
0.043068,-0.599744,0.069578,19.491764
