m1,m2,m3,temp 
371.06665,-192.666656,49.066666,33.9375
384.266663,-203.199997,61.866665,33.9375
372.666656,-198.133331,56.133331,33.941406
366.533325,-196.933319,52.399998,33.9375
383.066681,-193.866669,62.533337,33.9375
366.533325,-198.666672,49.733334,33.9375
368.800018,-197.333344,55.466667,33.9375
381.733337,-206.53334,61.599998,33.9375
382.533325,-192.666656,55.733334,33.9375
373.733337,-208.266663,60.133331,33.941406
380.266693,-190.266663,58.666668,33.9375
368.266663,-192.0,59.066666,33.941406
372.533325,-197.866669,58.933334,33.9375
376.666687,-204.133331,65.199997,33.941406
369.199982,-203.866669,60.666664,33.9375
375.066681,-213.199997,70.666664,33.9375
373.466675,-200.93335,52.0,33.941406
368.666656,-203.600006,56.0,33.9375
368.266663,-206.800003,65.199997,33.9375
368.800018,-201.066666,69.199997,33.9375
374.399994,-190.800003,51.199997,33.9375
369.199982,-206.933319,51.333332,33.941406
375.333313,-199.466675,83.46666,33.9375
371.466675,-196.800003,52.133331,33.941406
372.799988,-190.800003,42.800003,33.9375
370.666656,-194.799988,54.933334,33.941406
379.333344,-202.933334,65.466667,33.9375
376.399994,-192.399994,56.533333,33.9375
380.0,-205.066666,62.133331,33.9375
368.0,-205.466675,67.733337,33.941406
374.133331,-207.600006,60.933334,33.941406
370.93335,-214.400009,62.533337,33.9375
368.800018,-200.666672,65.599998,33.9375
372.799988,-204.799988,60.266666,33.9375
363.066681,-197.46666,54.400002,33.9375
374.266663,-205.466675,65.466667,33.9375
373.200012,-204.799988,61.599998,33.9375
382.533325,-206.399994,61.066666,33.9375
382.133331,-204.533325,64.666664,33.941406
363.600006,-196.133331,59.466667,33.9375
372.133331,-191.733337,53.600002,33.9375
371.866699,-194.133331,68.0,33.9375
371.06665,-192.800003,70.400002,33.941406
363.333313,-202.0,62.399998,33.9375
368.666656,-192.666656,60.400002,33.941406
376.933319,-206.0,52.800003,33.9375
374.0,-212.666656,61.73333,33.9375
369.199982,-204.266663,68.26667,33.9375
371.199982,-195.733337,61.333332,33.9375
370.133331,-203.199997,54.0,33.9375
377.866669,-215.066666,56.399998,33.941406
373.333313,-214.666672,87.066666,33.9375
377.333344,-200.666672,53.866669,33.9375
376.133362,-205.466675,51.199997,33.9375
365.466644,-205.599991,66.0,33.941406
373.866638,-213.600006,63.333336,33.9375
377.333344,-202.53334,61.066666,33.941406
380.133331,-205.200012,49.733334,33.9375
379.733307,-194.933334,62.666668,33.9375
378.666656,-203.066681,62.800003,33.9375
374.133331,-203.199997,55.466667,33.941406
374.399994,-200.133347,60.799999,33.941406
378.93335,-207.199997,64.26667,33.941406
377.06665,-203.600006,52.266663,33.941406
378.0,-203.600006,53.066669,33.9375
381.333344,-202.933334,62.533337,33.9375
372.133331,-206.933319,62.266663,33.941406
376.133362,-196.933319,61.066666,33.9375
379.866669,-192.133331,57.199997,33.941406
371.733337,-204.933334,61.199997,33.9375
375.600006,-202.0,68.26667,33.941406
373.600006,-208.533325,61.466667,33.9375
375.733337,-191.866669,58.800003,33.9375
381.06665,-208.399994,58.400002,33.9375
375.066681,-212.133331,61.066666,33.9375
374.666687,-201.200012,57.066666,33.9375
379.733307,-195.466675,58.26667,33.941406
372.400024,-200.400009,56.133331,33.941406
363.466675,-199.866653,56.933331,33.941406
370.133331,-194.400009,62.399998,33.9375
376.133362,-202.933334,61.066666,33.9375
372.93335,-204.133331,52.399998,33.9375
368.533325,-212.666656,73.066666,33.9375
374.133331,-192.666656,62.266663,33.941406
374.133331,-200.666672,55.333332,33.941406
368.533325,-197.733322,58.400002,33.941406
374.933319,-201.200012,63.200001,33.9375
382.133331,-204.666672,59.866669,33.941406
368.93335,-200.533325,56.666664,33.941406
377.466675,-201.333328,58.133335,33.9375
378.0,-198.0,53.200001,33.9375
366.266663,-198.933334,53.333336,33.941406
373.200012,-192.53334,60.400002,33.941406
374.133331,-193.600006,60.933334,33.9375
362.266663,-190.0,53.733334,33.9375
368.0,-193.733337,54.666668,33.9375
374.133331,-195.333328,63.200001,33.941406
375.200012,-208.133331,52.666668,33.941406
370.800018,-206.266663,79.199997,33.9375
384.399994,-214.533325,69.599998,33.941406
375.600006,-198.0,49.599998,33.941406
371.866699,-207.46666,57.866669,33.9375
377.866669,-201.733337,58.800003,33.941406
368.666656,-196.666656,54.266666,33.941406
384.533356,-194.0,62.133331,33.9375
379.199982,-193.46666,50.400002,33.941406
371.466675,-186.399994,57.333332,33.941406
370.0,-210.666672,60.133331,33.941406
385.066681,-204.400009,56.133331,33.941406
367.333344,-195.599991,58.666668,33.9375
375.333313,-190.666672,61.333332,33.941406
357.599976,-193.46666,54.666668,33.941406
382.93335,-205.066666,66.400002,33.941406
375.466644,-205.333328,67.733337,33.941406
376.666687,-194.133331,54.799999,33.941406
375.200012,-213.46666,64.400002,33.941406
371.06665,-195.200012,57.066666,33.941406
382.0,-202.800003,60.799999,33.9375
360.400024,-193.46666,62.800003,33.9375
382.533325,-201.466675,64.933334,33.941406
382.0,-198.533325,54.666668,33.941406
369.599976,-206.53334,47.466663,33.941406
377.333344,-196.933319,63.733334,33.941406
373.466675,-208.533325,60.266666,33.9375
364.0,-195.066666,48.666668,33.9375
385.200012,-199.599991,56.0,33.941406
375.466644,-206.399994,62.399998,33.941406
376.399994,-196.800003,66.0,33.941406
377.733337,-206.800003,61.599998,33.941406
369.466675,-194.133331,50.799999,33.941406
384.266663,-204.666672,69.066666,33.9375
377.333344,-205.466675,57.333332,33.9375
376.133362,-194.400009,64.800003,33.941406
376.666687,-202.800003,59.599998,33.941406
376.399994,-212.399994,58.26667,33.941406
378.133301,-204.400009,65.333336,33.941406
376.399994,-196.0,65.466667,33.941406
382.266663,-194.400009,52.800003,33.941406
365.333313,-197.733322,66.133331,33.941406
364.399994,-194.400009,64.800003,33.941406
377.466675,-201.600006,58.666668,33.9375
360.133331,-199.733337,59.066666,33.941406
370.800018,-206.800003,71.199997,33.941406
376.533325,-189.199997,53.200001,33.9375
374.399994,-194.133331,51.333332,33.941406
363.066681,-199.199997,64.666664,33.941406
374.533356,-208.533325,78.533333,33.941406
376.0,-201.066666,57.199997,33.941406
368.666656,-189.599991,48.400002,33.941406
383.600006,-203.333344,64.0,33.941406
371.199982,-197.866669,58.0,33.941406
386.0,-197.733322,62.666668,33.941406
374.933319,-193.066681,61.599998,33.9375
365.466644,-189.599991,54.400002,33.941406
356.799988,-193.600006,60.533333,33.941406
379.06665,-195.866669,70.933334,33.9375
382.266663,-195.466675,55.866665,33.941406
362.266663,-199.733337,50.666664,33.941406
378.133301,-211.333328,62.266663,33.941406
370.666656,-210.266663,39.466667,33.941406
366.799988,-198.399994,51.73333,33.941406
371.199982,-194.666672,61.199997,33.941406
370.133331,-197.866669,57.066666,33.941406
370.0,-201.333328,60.799999,33.941406
366.933319,-197.733322,53.466667,33.941406
377.866669,-198.266663,67.333328,33.9375
374.533356,-200.800003,74.26667,33.941406
373.066681,-194.0,72.0,33.941406
378.666656,-193.199997,55.866665,33.9375
360.133331,-201.866669,52.533337,33.9375
374.533356,-192.53334,60.666664,33.941406
379.733307,-195.866669,48.133335,33.941406
366.266663,-194.799988,63.200001,33.941406
374.533356,-205.066666,56.133331,33.941406
365.466644,-201.066666,59.866669,33.941406
373.733337,-201.333328,60.533333,33.941406
370.266693,-194.133331,64.133331,33.941406
378.93335,-192.800003,53.066669,33.941406
372.533325,-195.333328,58.533333,33.941406
369.06665,-199.599991,68.533333,33.941406
369.06665,-218.0,57.199997,33.9375
378.666656,-192.933334,50.266666,33.941406
373.200012,-200.666672,48.933334,33.9375
363.200012,-194.400009,64.666664,33.941406
379.733307,-198.799988,59.866669,33.941406
367.466675,-192.53334,59.066666,33.941406
373.733337,-207.199997,61.333332,33.941406
373.466675,-205.866669,65.466667,33.941406
372.93335,-196.933319,56.933331,33.941406
378.0,-205.200012,54.666668,33.941406
376.666687,-198.133331,60.266666,33.941406
380.666656,-203.600006,64.26667,33.941406
374.799988,-207.333344,50.133331,33.941406
374.799988,-196.399994,57.733337,33.941406
377.866669,-206.133331,57.733337,33.9375
362.400024,-206.933319,61.066666,33.9375
369.333344,-193.066681,59.200001,33.941406
361.733337,-202.666656,61.599998,33.941406
365.600006,-194.666672,61.199997,33.9375
374.666687,-207.600006,64.933334,33.9375
375.333313,-193.46666,59.599998,33.941406
378.666656,-204.0,57.733337,33.941406
375.600006,-194.666672,55.733334,33.9375
374.666687,-195.333328,64.533333,33.941406
373.333313,-203.733337,58.666668,33.941406
378.666656,-204.666672,62.800003,33.941406
378.0,-205.733337,77.466667,33.941406
380.93335,-203.733337,67.466667,33.941406
372.0,-201.733337,58.26667,33.941406
373.866638,-194.533325,62.0,33.9375
372.533325,-184.133331,65.066666,33.941406
375.333313,-205.733337,55.066666,33.941406
375.333313,-196.800003,58.933334,33.941406
378.93335,-194.266663,63.600002,33.941406
377.06665,-191.600006,75.466667,33.941406
370.0,-205.733337,65.333336,33.941406
382.0,-200.800003,54.933334,33.941406
376.533325,-191.333328,59.333336,33.941406
377.599976,-200.800003,57.600002,33.941406
365.866669,-193.866669,56.266666,33.941406
378.666656,-201.733337,58.666668,33.941406
376.666687,-197.199997,61.599998,33.9375
378.0,-196.800003,62.266663,33.9375
366.533325,-195.200012,63.066669,33.941406
375.333313,-203.733337,60.266666,33.941406
373.866638,-210.0,66.0,33.941406
370.533325,-199.599991,64.533333,33.9375
368.93335,-207.333344,59.333336,33.941406
377.333344,-203.066681,60.0,33.941406
374.666687,-198.666672,59.200001,33.941406
378.266663,-200.93335,62.133331,33.9375
365.066681,-199.06665,61.466667,33.941406
374.133331,-205.866669,59.466667,33.9375
381.466675,-210.133347,57.866669,33.941406
374.399994,-194.933334,53.733334,33.941406
375.600006,-195.200012,59.866669,33.941406
372.266663,-204.133331,57.866669,33.941406
372.133331,-214.933334,58.933334,33.941406
378.666656,-206.399994,67.199997,33.941406
361.866699,-203.333344,56.933331,33.941406
373.200012,-197.733322,59.733334,33.9375
382.266663,-207.600006,57.199997,33.9375
372.400024,-183.066681,52.133331,33.9375
374.0,-192.933334,53.600002,33.941406
373.066681,-196.0,57.199997,33.941406
369.06665,-200.266663,64.666664,33.941406
367.200012,-208.266663,72.399994,33.9375
371.199982,-203.866669,59.200001,33.9375
370.400024,-199.866653,54.799999,33.941406
372.400024,-199.199997,66.799995,33.9375
370.0,-198.799988,43.333336,33.941406
371.866699,-204.400009,67.733337,33.941406
370.800018,-195.733337,57.600002,33.941406
375.866669,-203.600006,50.400002,33.9375
381.199982,-198.533325,70.800003,33.941406
379.06665,-200.533325,47.600002,33.941406
372.133331,-203.866669,58.400002,33.941406
367.200012,-201.733337,55.200001,33.941406
371.333344,-202.399994,76.133331,33.941406
386.399994,-197.733322,61.466667,33.9375
377.466675,-192.933334,61.866665,33.9375
367.866669,-208.399994,55.066666,33.9375
377.733337,-217.46666,63.733334,33.9375
379.599976,-200.800003,61.866665,33.9375
378.0,-192.0,55.866665,33.9375
371.733337,-189.466675,58.666668,33.9375
360.400024,-203.199997,74.400002,33.9375
374.533356,-196.0,62.666668,33.9375
370.533325,-187.866669,53.066669,33.9375
372.400024,-194.0,63.066669,33.9375
377.733337,-190.666672,54.533333,33.9375
374.933319,-207.866669,75.333336,33.9375
381.733337,-196.53334,61.73333,33.9375
368.666656,-198.0,48.0,33.9375
386.533325,-196.666656,67.866669,33.941406
368.133301,-202.666656,51.73333,33.9375
362.533325,-196.133331,57.866669,33.9375
380.666656,-197.199997,52.0,33.9375
373.600006,-201.733337,58.666668,33.9375
365.200012,-195.733337,72.666672,33.9375
378.533325,-205.733337,61.866665,33.9375
369.333344,-193.199997,58.933334,33.9375
374.266663,-202.53334,68.400002,33.9375
375.866669,-202.666656,61.599998,33.9375
373.066681,-189.199997,44.799999,33.9375
368.399994,-194.533325,50.666664,33.9375
378.0,-198.799988,69.066666,33.9375
372.133331,-198.266663,52.933334,33.9375
369.599976,-190.533325,47.333332,33.9375
373.733337,-207.199997,71.066666,33.9375
368.133301,-203.199997,57.866669,33.9375
361.199982,-202.0,57.600002,33.933594
366.666687,-191.733337,46.399998,33.9375
382.666656,-205.599991,64.933334,33.9375
371.06665,-202.133331,52.0,33.9375
367.200012,-194.533325,73.200005,33.9375
371.866699,-202.53334,66.533333,33.9375
384.533356,-200.266663,60.666664,33.9375
373.200012,-197.733322,65.466667,33.9375
381.600006,-193.199997,57.733337,33.9375
367.466675,-197.600006,64.400002,33.9375
375.866669,-206.133331,43.600002,33.941406
365.733337,-199.733337,60.133331,33.9375
376.0,-202.933334,60.0,33.9375
347.599976,-202.399994,50.933334,33.9375
374.533356,-205.200012,64.800003,33.9375
380.133331,-188.133331,69.866669,33.9375
372.533325,-198.133331,57.199997,33.9375
372.400024,-195.066666,64.26667,33.9375
371.199982,-203.199997,60.533333,33.9375
377.333344,-194.133331,70.933334,33.9375
367.733337,-201.600006,51.73333,33.9375
385.066681,-199.06665,67.199997,33.9375
370.533325,-193.733337,63.866669,33.9375
376.666687,-182.0,57.733337,33.9375
371.333344,-200.533325,64.26667,33.9375
368.133301,-197.46666,59.200001,33.9375
366.533325,-208.933334,63.466667,33.9375
367.06665,-199.599991,54.0,33.9375
365.733337,-204.133331,62.666668,33.9375
370.93335,-202.133331,50.133331,33.9375
378.666656,-198.0,53.600002,33.9375
375.200012,-205.466675,55.866665,33.9375
372.266663,-205.200012,59.333336,33.9375
375.733337,-208.799988,61.599998,33.9375
385.733337,-206.133331,72.666672,33.9375
369.733307,-206.53334,60.799999,33.9375
367.466675,-197.600006,54.266666,33.9375
371.199982,-190.533325,52.0,33.9375
366.266663,-194.400009,66.933334,33.9375
379.599976,-193.333344,71.333328,33.9375
375.066681,-197.199997,48.933334,33.9375
376.666687,-201.733337,48.666668,33.9375
375.733337,-207.866669,60.266666,33.9375
365.066681,-190.266663,57.733337,33.9375
360.666656,-192.933334,62.666668,33.9375
367.06665,-195.599991,62.533337,33.9375
379.06665,-204.133331,54.133335,33.9375
368.0,-205.599991,65.199997,33.9375
373.066681,-192.399994,60.266666,33.9375
379.466675,-195.066666,54.400002,33.9375
371.733337,-204.533325,51.866665,33.9375
376.133362,-198.666672,57.600002,33.9375
378.133301,-201.066666,49.866669,33.9375
373.066681,-195.066666,59.733334,33.9375
374.799988,-200.666672,61.066666,33.9375
373.733337,-198.533325,58.26667,33.9375
377.200012,-197.333344,61.066666,33.9375
369.466675,-193.333344,54.533333,33.9375
366.399994,-193.866669,58.666668,33.9375
372.799988,-192.933334,58.400002,33.9375
370.133331,-201.600006,64.533333,33.9375
375.866669,-192.399994,60.533333,33.9375
370.93335,-190.800003,58.933334,33.933594
369.733307,-210.266663,62.0,33.9375
367.866669,-195.200012,54.266666,33.9375
377.599976,-194.533325,59.733334,33.9375
378.266663,-201.466675,51.066666,33.9375
377.866669,-206.266663,54.400002,33.933594
375.200012,-192.133331,58.533333,33.9375
375.066681,-199.866653,53.066669,33.9375
365.200012,-199.733337,61.333332,33.9375
376.799988,-211.733337,54.666668,33.9375
377.466675,-195.599991,52.666668,33.9375
369.199982,-191.733337,51.333332,33.9375
380.133331,-208.533325,56.133331,33.9375
357.866669,-195.733337,59.599998,33.9375
363.733337,-199.599991,61.333332,33.9375
373.466675,-203.46666,60.533333,33.9375
364.666687,-192.133331,56.533333,33.9375
378.133301,-195.333328,55.200001,33.9375
379.733307,-203.333344,64.400002,33.9375
371.333344,-195.066666,54.799999,33.933594
389.199982,-204.266663,58.133335,33.933594
366.666687,-211.866669,63.866669,33.9375
378.133301,-214.0,64.800003,33.9375
372.133331,-203.733337,59.200001,33.9375
372.133331,-210.266663,64.133331,33.933594
364.266663,-196.800003,71.599998,33.9375
364.133331,-207.066666,61.599998,33.9375
378.266663,-202.399994,56.266666,33.9375
376.399994,-211.333328,56.399998,33.9375
382.666656,-192.266678,63.733334,33.9375
379.333344,-196.666656,60.933334,33.9375
376.133362,-190.93335,49.599998,33.9375
364.799988,-190.666672,53.600002,33.9375
385.466644,-205.200012,63.333336,33.9375
376.933319,-202.133331,60.0,33.9375
371.866699,-190.93335,18.799999,33.9375
366.266663,-194.799988,53.733334,33.9375
377.466675,-203.600006,64.400002,33.933594
372.266663,-201.200012,60.0,33.9375
366.933319,-203.199997,59.733334,33.9375
381.466675,-199.599991,59.866669,33.9375
377.06665,-208.933334,62.266663,33.9375
374.0,-204.666672,63.866669,33.9375
373.733337,-198.933334,64.26667,33.9375
373.333313,-197.600006,59.599998,33.933594
372.666656,-198.133331,63.600002,33.9375
385.333313,-197.600006,61.599998,33.9375
371.866699,-190.133347,51.599998,33.9375
377.466675,-205.333328,71.599998,33.9375
360.266693,-192.53334,60.0,33.933594
371.600006,-197.600006,64.533333,33.9375
372.266663,-203.46666,67.866669,33.9375
379.333344,-204.400009,63.866669,33.9375
361.199982,-202.800003,54.799999,33.9375
368.533325,-194.666672,64.933334,33.9375
379.06665,-197.066666,50.666664,33.9375
371.06665,-202.933334,59.066666,33.9375
380.666656,-194.266663,49.066666,33.9375
362.133331,-191.600006,55.333332,33.9375
368.266663,-193.066681,46.399998,33.9375
376.933319,-201.733337,63.733334,33.9375
383.066681,-201.466675,61.866665,33.9375
367.599976,-195.866669,67.466667,33.9375
366.266663,-193.333344,58.26667,33.9375
370.800018,-200.800003,57.866669,33.9375
365.600006,-197.199997,55.066666,33.9375
376.933319,-201.200012,65.866669,33.933594
379.866669,-206.933319,61.466667,33.9375
358.0,-190.400009,56.0,33.9375
374.266663,-196.266663,68.933334,33.9375
381.600006,-198.933334,51.599998,33.9375
378.133301,-189.599991,50.533333,33.9375
380.133331,-208.266663,63.466667,33.9375
380.133331,-179.733337,60.799999,33.9375
374.666687,-198.666672,53.200001,33.9375
385.200012,-195.066666,68.0,33.9375
367.06665,-200.0,70.533333,33.9375
367.733337,-194.266663,43.733334,33.941406
367.333344,-204.133331,61.866665,33.9375
370.666656,-204.933334,65.199997,33.9375
379.333344,-216.133331,58.933334,33.9375
369.199982,-192.399994,57.333332,33.9375
378.399994,-195.200012,60.666664,33.9375
374.266663,-201.866669,65.866669,33.9375
382.266663,-201.333328,61.73333,33.933594
371.600006,-202.133331,49.599998,33.9375
381.466675,-199.333328,60.400002,33.9375
378.93335,-195.066666,57.466663,33.9375
376.399994,-191.866669,53.333336,33.9375
382.266663,-202.800003,70.800003,33.9375
382.533325,-196.666656,51.199997,33.9375
368.93335,-191.466675,55.066666,33.9375
378.0,-205.333328,61.333332,33.941406
376.266663,-204.666672,47.866669,33.9375
376.799988,-205.466675,65.066666,33.9375
368.0,-198.0,59.866669,33.9375
389.333344,-194.266663,72.533333,33.9375
372.666656,-207.066666,53.066669,33.9375
380.400024,-207.333344,62.133331,33.9375
381.199982,-194.533325,52.266663,33.9375
371.866699,-201.066666,58.933334,33.9375
377.200012,-205.333328,52.0,33.9375
358.0,-192.933334,68.133331,33.9375
372.799988,-202.933334,66.799995,33.9375
377.866669,-206.399994,49.466667,33.9375
373.333313,-209.866653,63.466667,33.9375
379.333344,-194.0,53.066669,33.9375
378.0,-198.799988,52.399998,33.9375
376.399994,-199.466675,65.199997,33.9375
379.466675,-205.200012,56.0,33.9375
379.599976,-199.333328,58.26667,33.9375
372.93335,-204.666672,57.866669,33.941406
379.599976,-214.0,71.73333,33.9375
377.06665,-206.0,55.599998,33.9375
370.800018,-204.0,56.533333,33.9375
369.333344,-190.266663,51.73333,33.9375
356.399994,-203.600006,67.199997,33.9375
377.200012,-203.066681,50.666664,33.9375
370.93335,-198.533325,58.133335,33.9375
370.533325,-191.066666,52.533337,33.9375
381.06665,-205.733337,65.866669,33.9375
378.399994,-205.333328,51.066666,33.9375
376.0,-193.600006,64.533333,33.9375
376.666687,-194.266663,53.200001,33.9375
375.866669,-191.200012,53.066669,33.9375
374.399994,-201.333328,62.933334,33.9375
377.06665,-202.933334,58.933334,33.9375
352.0,-198.933334,40.933334,33.9375
371.06665,-211.866669,67.066666,33.9375
374.133331,-205.866669,58.533333,33.9375
362.93335,-212.666656,58.666668,33.9375
373.866638,-198.133331,57.333332,33.941406
365.600006,-209.599991,62.933334,33.9375
377.466675,-213.46666,54.400002,33.9375
368.533325,-204.799988,59.599998,33.9375
374.133331,-196.53334,59.333336,33.9375
371.733337,-197.333344,58.0,33.941406
375.466644,-203.066681,57.199997,33.9375
377.733337,-210.666672,57.600002,33.9375
378.399994,-205.466675,59.866669,33.9375
379.199982,-216.800003,60.400002,33.9375
375.200012,-207.600006,61.866665,33.9375
371.600006,-202.399994,56.799999,33.941406
370.533325,-192.133331,59.599998,33.941406
372.133331,-199.599991,61.466667,33.9375
369.733307,-206.399994,57.199997,33.9375
372.266663,-201.200012,62.133331,33.9375
375.066681,-202.133331,54.400002,33.941406
379.733307,-214.0,67.466667,33.941406
370.93335,-213.333344,61.73333,33.9375
368.399994,-202.399994,66.0,33.941406
372.400024,-193.866669,55.866665,33.9375
377.599976,-205.599991,64.0,33.941406
374.133331,-196.266663,55.599998,33.941406
374.0,-205.333328,55.066666,33.9375
371.199982,-199.06665,59.866669,33.941406
384.0,-197.866669,55.733334,33.941406
373.333313,-210.93335,56.933331,33.941406
379.866669,-204.933334,64.133331,33.941406
372.666656,-220.800003,58.800003,33.941406
382.93335,-200.133347,64.26667,33.9375
368.533325,-200.0,59.466667,33.9375
376.266663,-203.46666,54.933334,33.941406
372.400024,-204.799988,58.666668,33.9375
383.333313,-205.466675,68.800003,33.941406
374.666687,-205.066666,50.133331,33.9375
370.0,-198.933334,64.533333,33.941406
366.533325,-191.466675,57.333332,33.941406
380.666656,-204.0,63.333336,33.941406
377.06665,-202.800003,53.333336,33.9375
366.799988,-200.133347,67.866669,33.9375
367.733337,-192.53334,57.333332,33.941406
381.600006,-204.133331,61.466667,33.941406
375.333313,-204.266663,65.333336,33.941406
380.800018,-194.0,57.733337,33.9375
376.399994,-203.866669,72.399994,33.9375
374.266663,-193.46666,58.133335,33.941406
371.733337,-204.266663,63.200001,33.9375
375.600006,-203.600006,55.866665,33.941406
364.533356,-197.066666,58.666668,33.9375
378.533325,-197.333344,51.199997,33.9375
363.600006,-201.733337,65.466667,33.9375
366.533325,-199.733337,66.666664,33.941406
374.399994,-204.666672,56.666664,33.9375
378.133301,-206.666656,68.0,33.9375
386.0,-203.46666,62.933334,33.9375
369.733307,-198.666672,57.466663,33.941406
368.666656,-202.933334,54.133335,33.9375
381.600006,-207.733322,64.26667,33.941406
371.06665,-190.133347,58.0,33.9375
385.200012,-205.733337,59.333336,33.9375
379.333344,-197.333344,56.266666,33.9375
392.0,-203.333344,51.599998,33.941406
367.599976,-205.866669,69.866669,33.941406
377.466675,-205.200012,60.666664,33.9375
369.06665,-198.933334,66.0,33.941406
386.533325,-197.46666,62.133331,33.941406
374.266663,-197.866669,66.933334,33.9375
368.800018,-201.066666,60.133331,33.941406
366.933319,-189.866653,44.400002,33.941406
382.0,-206.0,67.466667,33.9375
383.200012,-200.533325,49.466667,33.941406
360.266693,-194.933334,55.333332,33.9375
395.600006,-195.466675,65.199997,33.9375
378.666656,-192.800003,48.26667,33.941406
376.399994,-203.866669,71.866669,33.9375
372.400024,-199.466675,59.200001,33.941406
365.733337,-192.666656,55.466667,33.9375
362.799988,-194.666672,67.733337,33.9375
370.800018,-202.53334,59.866669,33.9375
359.199982,-206.666656,69.066666,33.941406
378.266663,-196.53334,68.400002,33.9375
371.333344,-190.800003,51.333332,33.9375
374.533356,-194.400009,67.333328,33.941406
369.599976,-192.666656,63.200001,33.9375
377.200012,-201.066666,62.533337,33.941406
368.399994,-199.333328,54.266666,33.9375
369.199982,-206.800003,72.933334,33.9375
374.666687,-207.199997,74.666664,33.941406
375.733337,-202.399994,63.333336,33.9375
381.199982,-196.133331,51.73333,33.941406
373.066681,-195.866669,51.73333,33.941406
382.666656,-206.399994,58.26667,33.9375
379.599976,-193.866669,54.799999,33.941406
369.599976,-200.800003,50.133331,33.941406
383.866638,-202.133331,61.599998,33.941406
379.333344,-185.200012,51.333332,33.9375
373.866638,-189.733337,44.400002,33.9375
366.933319,-196.133331,50.400002,33.941406
374.399994,-199.333328,57.466663,33.941406
370.800018,-197.066666,50.933334,33.9375
367.466675,-205.733337,60.133331,33.941406
368.93335,-206.800003,68.400002,33.9375
378.533325,-218.933334,53.333336,33.941406
364.133331,-200.800003,56.933331,33.941406
372.266663,-205.200012,67.333328,33.9375
371.866699,-204.133331,65.866669,33.9375
369.466675,-194.400009,55.200001,33.9375
365.333313,-194.933334,71.599998,33.941406
379.199982,-203.600006,58.400002,33.9375
372.133331,-201.600006,62.666668,33.9375
380.0,-214.400009,60.400002,33.941406
372.266663,-202.133331,53.466667,33.9375
366.933319,-193.333344,51.466667,33.941406
366.266663,-197.866669,67.466667,33.9375
370.0,-198.0,51.599998,33.941406
370.0,-196.399994,67.600006,33.9375
373.733337,-192.399994,60.266666,33.9375
364.799988,-192.133331,52.800003,33.9375
372.133331,-177.333344,90.666664,33.9375
370.0,-197.333344,56.933331,33.9375
377.06665,-203.066681,52.533337,33.9375
375.600006,-208.399994,60.266666,33.941406
381.06665,-206.399994,58.533333,33.941406
371.733337,-194.0,55.599998,33.941406
371.733337,-201.600006,49.866669,33.941406
378.266663,-206.933319,59.733334,33.9375
364.399994,-190.133347,54.799999,33.941406
369.599976,-193.600006,60.533333,33.9375
370.0,-200.666672,59.066666,33.941406
371.866699,-207.733322,64.400002,33.9375
376.933319,-191.733337,58.666668,33.9375
366.533325,-192.800003,64.26667,33.941406
373.200012,-197.333344,56.399998,33.941406
379.466675,-180.93335,60.133331,33.9375
365.200012,-194.133331,58.533333,33.9375
379.599976,-208.799988,58.400002,33.9375
381.06665,-202.53334,54.666668,33.941406
369.333344,-199.866653,62.266663,33.941406
380.0,-200.133347,57.066666,33.941406
367.866669,-197.333344,59.200001,33.941406
376.799988,-194.933334,58.533333,33.941406
365.333313,-203.733337,56.0,33.9375
374.399994,-218.266663,56.666664,33.941406
377.333344,-197.066666,64.26667,33.941406
373.600006,-207.333344,50.0,33.941406
376.799988,-205.733337,54.933334,33.941406
374.533356,-202.53334,62.266663,33.9375
370.533325,-200.93335,58.133335,33.941406
373.200012,-194.533325,50.133331,33.9375
378.533325,-195.466675,53.333336,33.941406
367.866669,-192.0,60.799999,33.941406
392.93335,-216.666656,60.799999,33.941406
370.133331,-199.06665,53.200001,33.941406
364.533356,-200.93335,60.266666,33.9375
364.399994,-209.199997,64.666664,33.941406
375.733337,-203.866669,56.0,33.9375
374.666687,-202.800003,56.533333,33.941406
378.399994,-203.46666,53.066669,33.941406
380.533325,-201.866669,54.266666,33.941406
378.399994,-195.866669,52.933334,33.941406
377.333344,-204.266663,59.599998,33.9375
378.533325,-212.133331,54.400002,33.9375
367.200012,-195.466675,62.399998,33.941406
373.600006,-198.266663,60.133331,33.9375
368.266663,-205.066666,61.066666,33.941406
361.733337,-190.93335,60.533333,33.941406
373.733337,-192.266678,63.600002,33.941406
370.800018,-196.933319,54.0,33.9375
376.666687,-194.400009,57.866669,33.941406
377.599976,-194.666672,54.533333,33.941406
367.866669,-203.866669,60.799999,33.941406
372.0,-191.600006,61.199997,33.941406
382.533325,-199.466675,61.73333,33.941406
366.533325,-203.46666,58.133335,33.941406
374.933319,-203.46666,62.266663,33.941406
369.866669,-194.266663,64.400002,33.9375
368.800018,-196.0,54.400002,33.941406
368.399994,-180.266663,59.066666,33.941406
376.0,-190.533325,67.733337,33.941406
370.666656,-198.399994,54.266666,33.941406
371.733337,-205.466675,17.466667,33.941406
379.06665,-214.266663,61.333332,33.941406
377.333344,-211.866669,57.866669,33.9375
380.266693,-194.933334,66.266663,33.941406
376.0,-203.066681,58.933334,33.941406
369.199982,-201.333328,65.73333,33.941406
375.733337,-212.53334,63.600002,33.941406
