mx,my,mz 
-170.512833,-891.025696,-83.333336
-167.94873,-897.435913,-100.0
-166.666672,-885.897461,-97.435898
-169.230774,-891.025696,-83.333336
-158.974365,-884.615417,-93.589745
-161.538467,-892.307739,-88.46154
-158.974365,-888.461548,-102.564102
-157.692307,-885.897461,-87.179489
-166.666672,-889.743591,-97.435898
-160.256409,-889.743591,-87.179489
-170.512833,-888.461548,-97.435898
-158.974365,-883.333374,-84.615387
-165.384628,-898.717957,-88.46154
-169.230774,-887.179504,-85.897438
-164.10257,-894.871826,-96.153847
-175.641037,-892.307739,-91.025642
-156.410263,-893.589783,-100.0
-174.358978,-885.897461,-80.769234
-156.410263,-892.307739,-91.025642
-175.641037,-888.461548,-89.743591
-169.230774,-889.743591,-88.46154
-153.846161,-889.743591,-83.333336
-160.256409,-891.025696,-91.025642
-161.538467,-883.333374,-93.589745
-170.512833,-893.589783,-92.307693
-153.846161,-891.025696,-91.025642
-170.512833,-891.025696,-89.743591
-157.692307,-889.743591,-93.589745
-160.256409,-889.743591,-88.46154
-178.205139,-898.717957,-96.153847
-162.820511,-894.871826,-89.743591
-165.384628,-889.743591,-93.589745
-156.410263,-897.435913,-87.179489
-173.076935,-900.0,-93.589745
-155.128204,-883.333374,-94.871796
-165.384628,-892.307739,-89.743591
-169.230774,-889.743591,-93.589745
-151.282059,-900.0,-97.435898
-162.820511,-887.179504,-88.46154
-157.692307,-894.871826,-89.743591
-169.230774,-896.15387,-88.46154
-158.974365,-889.743591,-94.871796
-175.641037,-898.717957,-100.0
-156.410263,-892.307739,-92.307693
-170.512833,-896.15387,-82.051285
-166.666672,-891.025696,-97.435898
-175.641037,-896.15387,-92.307693
-161.538467,-889.743591,-91.025642
-160.256409,-892.307739,-84.615387
-167.94873,-897.435913,-98.717949
-162.820511,-894.871826,-88.46154
-165.384628,-888.461548,-91.025642
-165.384628,-888.461548,-94.871796
-164.10257,-891.025696,-97.435898
-161.538467,-891.025696,-100.0
-167.94873,-892.307739,-92.307693
-174.358978,-894.871826,-91.025642
-157.692307,-888.461548,-88.46154
-171.794876,-891.025696,-91.025642
-157.692307,-891.025696,-93.589745
-164.10257,-891.025696,-92.307693
-175.641037,-897.435913,-88.46154
-150.0,-889.743591,-92.307693
-169.230774,-897.435913,-92.307693
-158.974365,-885.897461,-87.179489
-158.974365,-894.871826,-93.589745
-158.974365,-883.333374,-93.589745
-161.538467,-896.15387,-92.307693
-176.92308,-889.743591,-87.179489
-150.0,-893.589783,-87.179489
-169.230774,-893.589783,-91.025642
-160.256409,-888.461548,-88.46154
-165.384628,-888.461548,-92.307693
-174.358978,-901.282104,-94.871796
-166.666672,-897.435913,-88.46154
-166.666672,-891.025696,-88.46154
-156.410263,-889.743591,-94.871796
-169.230774,-893.589783,-89.743591
-153.846161,-892.307739,-89.743591
-166.666672,-891.025696,-85.897438
-166.666672,-891.025696,-91.025642
-156.410263,-891.025696,-93.589745
-164.10257,-892.307739,-100.0
-164.10257,-889.743591,-93.589745
-169.230774,-892.307739,-96.153847
-161.538467,-891.025696,-87.179489
-166.666672,-897.435913,-93.589745
-160.256409,-885.897461,-87.179489
-157.692307,-893.589783,-92.307693
-166.666672,-892.307739,-87.179489
-161.538467,-897.435913,-84.615387
-167.94873,-887.179504,-93.589745
-169.230774,-896.15387,-92.307693
-156.410263,-885.897461,-85.897438
-170.512833,-893.589783,-89.743591
-158.974365,-885.897461,-102.564102
-176.92308,-896.15387,-92.307693
-156.410263,-883.333374,-89.743591
-176.92308,-893.589783,-83.333336
-151.282059,-891.025696,-96.153847
-167.94873,-891.025696,-93.589745
-171.794876,-892.307739,-94.871796
-165.384628,-887.179504,-83.333336
-167.94873,-896.15387,-93.589745
-165.384628,-888.461548,-91.025642
-166.666672,-893.589783,-98.717949
-164.10257,-884.615417,-79.487183
-165.384628,-897.435913,-97.435898
-162.820511,-888.461548,-87.179489
-152.564102,-894.871826,-97.435898
-152.564102,-883.333374,-88.46154
-160.256409,-896.15387,-97.435898
-174.358978,-883.333374,-92.307693
-158.974365,-887.179504,-93.589745
-170.512833,-883.333374,-92.307693
-161.538467,-900.0,-87.179489
-167.94873,-887.179504,-89.743591
-165.384628,-892.307739,-93.589745
-164.10257,-891.025696,-88.46154
-166.666672,-898.717957,-87.179489
-156.410263,-887.179504,-93.589745
-173.076935,-897.435913,-92.307693
-156.410263,-885.897461,-91.025642
-173.076935,-900.0,-80.769234
-161.538467,-882.051331,-98.717949
-160.256409,-898.717957,-84.615387
-156.410263,-892.307739,-93.589745
-167.94873,-889.743591,-79.487183
-167.94873,-887.179504,-102.564102
-165.384628,-892.307739,-91.025642
-167.94873,-898.717957,-93.589745
-157.692307,-883.333374,-80.769234
-160.256409,-896.15387,-105.128212
-170.512833,-893.589783,-87.179489
-164.10257,-902.564148,-96.153847
-167.94873,-885.897461,-84.615387
-157.692307,-898.717957,-96.153847
-173.076935,-884.615417,-85.897438
-156.410263,-896.15387,-89.743591
-167.94873,-889.743591,-82.051285
-164.10257,-897.435913,-97.435898
-160.256409,-883.333374,-87.179489
-165.384628,-896.15387,-102.564102
-160.256409,-885.897461,-92.307693
-169.230774,-897.435913,-96.153847
-160.256409,-882.051331,-89.743591
-171.794876,-894.871826,-92.307693
-160.256409,-883.333374,-88.46154
-164.10257,-896.15387,-89.743591
-173.076935,-889.743591,-94.871796
-173.076935,-893.589783,-84.615387
-166.666672,-893.589783,-94.871796
-158.974365,-892.307739,-87.179489
-161.538467,-887.179504,-93.589745
-165.384628,-889.743591,-85.897438
-162.820511,-884.615417,-102.564102
-157.692307,-889.743591,-92.307693
-161.538467,-894.871826,-91.025642
-157.692307,-892.307739,-85.897438
-155.128204,-896.15387,-100.0
-175.641037,-885.897461,-79.487183
-152.564102,-897.435913,-98.717949
-167.94873,-885.897461,-84.615387
-153.846161,-892.307739,-98.717949
-167.94873,-893.589783,-83.333336
-157.692307,-889.743591,-98.717949
-171.794876,-891.025696,-85.897438
-167.94873,-888.461548,-100.0
-164.10257,-887.179504,-85.897438
-165.384628,-898.717957,-96.153847
-164.10257,-888.461548,-80.769234
-173.076935,-889.743591,-100.0
-155.128204,-883.333374,-88.46154
-161.538467,-900.0,-98.717949
-156.410263,-880.769287,-84.615387
-165.384628,-901.282104,-98.717949
-170.512833,-880.769287,-87.179489
-156.410263,-891.025696,-105.128212
-170.512833,-891.025696,-91.025642
-157.692307,-896.15387,-88.46154
-167.94873,-888.461548,-92.307693
-167.94873,-893.589783,-83.333336
-151.282059,-893.589783,-97.435898
-164.10257,-885.897461,-85.897438
-173.076935,-894.871826,-103.846161
-153.846161,-883.333374,-84.615387
-169.230774,-896.15387,-92.307693
-158.974365,-885.897461,-83.333336
-174.358978,-896.15387,-97.435898
-169.230774,-885.897461,-85.897438
-178.205139,-897.435913,-96.153847
-162.820511,-885.897461,-84.615387
-158.974365,-900.0,-85.897438
-173.076935,-892.307739,-88.46154
-160.256409,-892.307739,-85.897438
-173.076935,-892.307739,-100.0
-164.10257,-894.871826,-87.179489
-157.692307,-884.615417,-93.589745
-157.692307,-891.025696,-83.333336
-161.538467,-889.743591,-101.282051
-175.641037,-897.435913,-97.435898
-155.128204,-891.025696,-92.307693
-174.358978,-884.615417,-82.051285
-153.846161,-897.435913,-94.871796
-170.512833,-893.589783,-85.897438
-158.974365,-888.461548,-102.564102
-175.641037,-885.897461,-79.487183
-160.256409,-885.897461,-100.0
-155.128204,-883.333374,-80.769234
-161.538467,-891.025696,-100.0
-165.384628,-884.615417,-85.897438
-170.512833,-893.589783,-101.282051
-155.128204,-887.179504,-84.615387
-162.820511,-894.871826,-97.435898
-156.410263,-884.615417,-88.46154
-170.512833,-894.871826,-100.0
-175.641037,-885.897461,-96.153847
-153.846161,-892.307739,-96.153847
-169.230774,-885.897461,-93.589745
-156.410263,-896.15387,-96.153847
-179.487183,-891.025696,-94.871796
-164.10257,-896.15387,-89.743591
-166.666672,-893.589783,-87.179489
-167.94873,-894.871826,-89.743591
-156.410263,-884.615417,-97.435898
-169.230774,-893.589783,-93.589745
-158.974365,-889.743591,-101.282051
-178.205139,-892.307739,-83.333336
-152.564102,-891.025696,-94.871796
-161.538467,-900.0,-88.46154
-157.692307,-896.15387,-94.871796
-166.666672,-885.897461,-91.025642
-166.666672,-897.435913,-103.846161
-161.538467,-892.307739,-92.307693
-162.820511,-897.435913,-97.435898
-165.384628,-887.179504,-91.025642
-169.230774,-893.589783,-100.0
-170.512833,-892.307739,-88.46154
-165.384628,-902.564148,-94.871796
-161.538467,-887.179504,-87.179489
-162.820511,-897.435913,-98.717949
-175.641037,-891.025696,-85.897438
-164.10257,-892.307739,-92.307693
-164.10257,-883.333374,-82.051285
-148.717957,-893.589783,-98.717949
-165.384628,-884.615417,-84.615387
-155.128204,-892.307739,-91.025642
-152.564102,-885.897461,-92.307693
-166.666672,-889.743591,-93.589745
-169.230774,-893.589783,-98.717949
-170.512833,-894.871826,-84.615387
-158.974365,-893.589783,-92.307693
-155.128204,-885.897461,-80.769234
-165.384628,-889.743591,-98.717949
-162.820511,-888.461548,-92.307693
-166.666672,-887.179504,-98.717949
-153.846161,-891.025696,-84.615387
-157.692307,-892.307739,-98.717949
-157.692307,-885.897461,-89.743591
-161.538467,-897.435913,-96.153847
-167.94873,-889.743591,-87.179489
-157.692307,-891.025696,-92.307693
-173.076935,-887.179504,-84.615387
-158.974365,-892.307739,-97.435898
-173.076935,-891.025696,-91.025642
-166.666672,-893.589783,-97.435898
-166.666672,-893.589783,-87.179489
-169.230774,-889.743591,-102.564102
-161.538467,-892.307739,-92.307693
-167.94873,-891.025696,-88.46154
-162.820511,-888.461548,-85.897438
-171.794876,-896.15387,-100.0
-164.10257,-888.461548,-98.717949
-160.256409,-894.871826,-85.897438
-155.128204,-896.15387,-85.897438
-158.974365,-897.435913,-82.051285
-167.94873,-892.307739,-93.589745
-155.128204,-888.461548,-88.46154
-165.384628,-888.461548,-92.307693
-156.410263,-893.589783,-88.46154
-170.512833,-891.025696,-93.589745
-179.487183,-887.179504,-94.871796
-165.384628,-893.589783,-89.743591
-166.666672,-888.461548,-87.179489
-164.10257,-898.717957,-92.307693
-170.512833,-892.307739,-89.743591
-158.974365,-887.179504,-91.025642
-160.256409,-896.15387,-98.717949
-161.538467,-896.15387,-93.589745
-170.512833,-888.461548,-85.897438
-162.820511,-891.025696,-85.897438
-171.794876,-891.025696,-97.435898
-160.256409,-883.333374,-91.025642
-162.820511,-894.871826,-96.153847
-160.256409,-888.461548,-83.333336
-166.666672,-897.435913,-89.743591
-164.10257,-892.307739,-94.871796
-153.846161,-892.307739,-89.743591
-166.666672,-894.871826,-92.307693
-155.128204,-894.871826,-88.46154
-170.512833,-891.025696,-94.871796
-158.974365,-889.743591,-98.717949
-167.94873,-902.564148,-85.897438
-156.410263,-889.743591,-93.589745
-162.820511,-893.589783,-98.717949
-173.076935,-891.025696,-92.307693
-164.10257,-900.0,-96.153847
-165.384628,-885.897461,-92.307693
-155.128204,-896.15387,-96.153847
-162.820511,-888.461548,-100.0
-155.128204,-892.307739,-88.46154
-173.076935,-889.743591,-85.897438
-169.230774,-898.717957,-93.589745
-160.256409,-889.743591,-97.435898
-161.538467,-894.871826,-87.179489
-156.410263,-891.025696,-89.743591
-173.076935,-897.435913,-89.743591
-162.820511,-884.615417,-98.717949
-175.641037,-894.871826,-92.307693
-156.410263,-884.615417,-92.307693
-160.256409,-891.025696,-85.897438
-170.512833,-889.743591,-98.717949
-174.358978,-888.461548,-92.307693
-164.10257,-891.025696,-101.282051
-161.538467,-893.589783,-84.615387
-173.076935,-887.179504,-98.717949
-162.820511,-892.307739,-93.589745
-173.076935,-894.871826,-92.307693
-150.0,-887.179504,-84.615387
-166.666672,-893.589783,-94.871796
-155.128204,-891.025696,-93.589745
-169.230774,-892.307739,-92.307693
-162.820511,-885.897461,-84.615387
-152.564102,-898.717957,-97.435898
-160.256409,-887.179504,-96.153847
-155.128204,-891.025696,-100.0
-165.384628,-884.615417,-87.179489
-162.820511,-894.871826,-94.871796
-169.230774,-891.025696,-97.435898
-155.128204,-896.15387,-97.435898
-162.820511,-880.769287,-88.46154
-164.10257,-900.0,-92.307693
-171.794876,-892.307739,-92.307693
-165.384628,-898.717957,-100.0
-155.128204,-885.897461,-88.46154
-162.820511,-900.0,-94.871796
-151.282059,-887.179504,-89.743591
-171.794876,-894.871826,-96.153847
-158.974365,-887.179504,-94.871796
-164.10257,-893.589783,-88.46154
-155.128204,-889.743591,-91.025642
-170.512833,-894.871826,-87.179489
-165.384628,-888.461548,-96.153847
-156.410263,-896.15387,-87.179489
-160.256409,-891.025696,-97.435898
-158.974365,-892.307739,-91.025642
-173.076935,-896.15387,-92.307693
-160.256409,-892.307739,-93.589745
-166.666672,-898.717957,-92.307693
-157.692307,-891.025696,-92.307693
-164.10257,-896.15387,-94.871796
-171.794876,-891.025696,-83.333336
-158.974365,-894.871826,-100.0
-173.076935,-887.179504,-93.589745
-156.410263,-894.871826,-97.435898
-165.384628,-891.025696,-82.051285
-150.0,-891.025696,-101.282051
-176.92308,-888.461548,-84.615387
-158.974365,-898.717957,-93.589745
-160.256409,-883.333374,-79.487183
-160.256409,-894.871826,-92.307693
-166.666672,-888.461548,-92.307693
-167.94873,-897.435913,-91.025642
-165.384628,-888.461548,-87.179489
-170.512833,-897.435913,-92.307693
-157.692307,-885.897461,-89.743591
-166.666672,-897.435913,-97.435898
-161.538467,-891.025696,-84.615387
-167.94873,-898.717957,-96.153847
-165.384628,-880.769287,-97.435898
-160.256409,-897.435913,-96.153847
-174.358978,-887.179504,-89.743591
-169.230774,-896.15387,-92.307693
-170.512833,-889.743591,-97.435898
-153.846161,-892.307739,-88.46154
-158.974365,-888.461548,-96.153847
-164.10257,-891.025696,-84.615387
-165.384628,-892.307739,-97.435898
-171.794876,-898.717957,-92.307693
-151.282059,-887.179504,-91.025642
-169.230774,-891.025696,-80.769234
-156.410263,-893.589783,-102.564102
-174.358978,-893.589783,-80.769234
-161.538467,-885.897461,-100.0
-174.358978,-892.307739,-85.897438
-156.410263,-889.743591,-101.282051
-160.256409,-893.589783,-82.051285
-170.512833,-894.871826,-96.153847
-164.10257,-891.025696,-83.333336
-170.512833,-900.0,-100.0
-157.692307,-879.487183,-84.615387
-162.820511,-897.435913,-93.589745
-148.717957,-883.333374,-83.333336
-170.512833,-900.0,-98.717949
-166.666672,-879.487183,-91.025642
-158.974365,-894.871826,-92.307693
-156.410263,-884.615417,-91.025642
-156.410263,-897.435913,-96.153847
-167.94873,-887.179504,-92.307693
-162.820511,-893.589783,-97.435898
-165.384628,-887.179504,-100.0
-160.256409,-891.025696,-88.46154
-153.846161,-885.897461,-97.435898
-169.230774,-894.871826,-87.179489
-158.974365,-892.307739,-97.435898
-173.076935,-894.871826,-88.46154
-153.846161,-885.897461,-101.282051
-160.256409,-894.871826,-89.743591
-161.538467,-894.871826,-92.307693
-158.974365,-887.179504,-79.487183
-170.512833,-900.0,-100.0
-165.384628,-888.461548,-84.615387
-170.512833,-900.0,-87.179489
-164.10257,-883.333374,-87.179489
-161.538467,-893.589783,-102.564102
-173.076935,-888.461548,-82.051285
-161.538467,-898.717957,-91.025642
-171.794876,-884.615417,-91.025642
-155.128204,-897.435913,-94.871796
-167.94873,-887.179504,-85.897438
-161.538467,-896.15387,-85.897438
-174.358978,-892.307739,-96.153847
-170.512833,-900.0,-93.589745
-161.538467,-884.615417,-84.615387
-167.94873,-885.897461,-87.179489
-169.230774,-897.435913,-96.153847
-157.692307,-885.897461,-83.333336
-171.794876,-900.0,-100.0
-158.974365,-884.615417,-84.615387
-166.666672,-893.589783,-94.871796
-162.820511,-884.615417,-84.615387
-155.128204,-898.717957,-100.0
-166.666672,-884.615417,-97.435898
-162.820511,-897.435913,-94.871796
-174.358978,-889.743591,-80.769234
-156.410263,-897.435913,-92.307693
-176.92308,-889.743591,-92.307693
-156.410263,-892.307739,-93.589745
-164.10257,-887.179504,-85.897438
-167.94873,-897.435913,-97.435898
-166.666672,-894.871826,-100.0
-174.358978,-896.15387,-93.589745
-155.128204,-889.743591,-92.307693
-171.794876,-889.743591,-84.615387
-165.384628,-894.871826,-100.0
-171.794876,-893.589783,-89.743591
-161.538467,-887.179504,-92.307693
-162.820511,-893.589783,-87.179489
-156.410263,-893.589783,-105.128212
-161.538467,-891.025696,-89.743591
-167.94873,-887.179504,-93.589745
-158.974365,-887.179504,-84.615387
-174.358978,-898.717957,-100.0
-158.974365,-889.743591,-91.025642
-155.128204,-891.025696,-98.717949
-171.794876,-891.025696,-84.615387
-164.10257,-891.025696,-100.0
-161.538467,-889.743591,-87.179489
-157.692307,-896.15387,-96.153847
-175.641037,-889.743591,-87.179489
-158.974365,-888.461548,-94.871796
-174.358978,-891.025696,-91.025642
-166.666672,-887.179504,-88.46154
-155.128204,-889.743591,-85.897438
-158.974365,-894.871826,-88.46154
-162.820511,-889.743591,-91.025642
-174.358978,-893.589783,-93.589745
-152.564102,-887.179504,-85.897438
-167.94873,-894.871826,-87.179489
-158.974365,-887.179504,-97.435898
-167.94873,-889.743591,-84.615387
-165.384628,-889.743591,-93.589745
-169.230774,-887.179504,-84.615387
-162.820511,-889.743591,-100.0
-160.256409,-893.589783,-87.179489
-171.794876,-892.307739,-87.179489
-171.794876,-888.461548,-80.769234
-171.794876,-892.307739,-97.435898
-161.538467,-889.743591,-85.897438
-158.974365,-894.871826,-97.435898
-155.128204,-888.461548,-85.897438
-169.230774,-893.589783,-97.435898
-165.384628,-888.461548,-87.179489
-150.0,-891.025696,-91.025642
-157.692307,-892.307739,-84.615387
-160.256409,-892.307739,-93.589745
-174.358978,-896.15387,-93.589745
-153.846161,-892.307739,-92.307693
-173.076935,-894.871826,-88.46154
-157.692307,-885.897461,-96.153847
-164.10257,-892.307739,-87.179489
-171.794876,-888.461548,-93.589745
-158.974365,-887.179504,-88.46154
-170.512833,-897.435913,-85.897438
-165.384628,-883.333374,-102.564102
-160.256409,-888.461548,-93.589745
-165.384628,-892.307739,-94.871796
-166.666672,-893.589783,-88.46154
-165.384628,-893.589783,-93.589745
-157.692307,-888.461548,-91.025642
-173.076935,-889.743591,-96.153847
-156.410263,-891.025696,-82.051285
-170.512833,-887.179504,-96.153847
-170.512833,-891.025696,-98.717949
-166.666672,-892.307739,-100.0
-156.410263,-892.307739,-83.333336
-156.410263,-889.743591,-83.333336
-174.358978,-889.743591,-97.435898
-161.538467,-893.589783,-93.589745
-169.230774,-894.871826,-88.46154
-157.692307,-884.615417,-91.025642
-167.94873,-893.589783,-91.025642
-166.666672,-887.179504,-97.435898
-165.384628,-887.179504,-89.743591
-169.230774,-891.025696,-89.743591
-156.410263,-891.025696,-91.025642
-167.94873,-888.461548,-97.435898
-161.538467,-891.025696,-83.333336
-167.94873,-889.743591,-85.897438
-164.10257,-896.15387,-98.717949
-174.358978,-889.743591,-92.307693
-157.692307,-889.743591,-97.435898
-167.94873,-887.179504,-84.615387
-176.92308,-894.871826,-89.743591
-164.10257,-891.025696,-97.435898
-174.358978,-893.589783,-92.307693
-150.0,-885.897461,-87.179489
-167.94873,-894.871826,-87.179489
-156.410263,-893.589783,-94.871796
-170.512833,-897.435913,-92.307693
-164.10257,-891.025696,-101.282051
-152.564102,-889.743591,-84.615387
-157.692307,-893.589783,-88.46154
-155.128204,-889.743591,-93.589745
-169.230774,-898.717957,-96.153847
-167.94873,-893.589783,-87.179489
-170.512833,-896.15387,-88.46154
-160.256409,-889.743591,-94.871796
-166.666672,-888.461548,-93.589745
-166.666672,-891.025696,-82.051285
-167.94873,-902.564148,-85.897438
-178.205139,-888.461548,-94.871796
-157.692307,-893.589783,-93.589745
-170.512833,-892.307739,-88.46154
-157.692307,-897.435913,-92.307693
-174.358978,-892.307739,-97.435898
-162.820511,-897.435913,-94.871796
-164.10257,-884.615417,-89.743591
-155.128204,-892.307739,-85.897438
-156.410263,-891.025696,-85.897438
-173.076935,-896.15387,-89.743591
-160.256409,-884.615417,-89.743591
-169.230774,-893.589783,-87.179489
-160.256409,-888.461548,-89.743591
-162.820511,-894.871826,-89.743591
-164.10257,-891.025696,-103.846161
-166.666672,-896.15387,-79.487183
-165.384628,-891.025696,-92.307693
-153.846161,-887.179504,-92.307693
-161.538467,-891.025696,-97.435898
-155.128204,-891.025696,-85.897438
-171.794876,-897.435913,-88.46154
-162.820511,-889.743591,-92.307693
-157.692307,-891.025696,-98.717949
-162.820511,-887.179504,-88.46154
-162.820511,-896.15387,-94.871796
-174.358978,-889.743591,-91.025642
-155.128204,-898.717957,-98.717949
-164.10257,-885.897461,-92.307693
-153.846161,-894.871826,-87.179489
-167.94873,-891.025696,-84.615387
-164.10257,-900.0,-100.0
-171.794876,-891.025696,-96.153847
-156.410263,-896.15387,-100.0
-157.692307,-888.461548,-87.179489
-166.666672,-900.0,-85.897438
-155.128204,-892.307739,-100.0
-170.512833,-897.435913,-88.46154
-165.384628,-883.333374,-96.153847
-158.974365,-891.025696,-85.897438
-169.230774,-894.871826,-103.846161
-158.974365,-891.025696,-84.615387
-164.10257,-893.589783,-93.589745
-164.10257,-889.743591,-83.333336
-175.641037,-896.15387,-100.0
-167.94873,-885.897461,-92.307693
-160.256409,-893.589783,-100.0
-171.794876,-889.743591,-85.897438
-160.256409,-898.717957,-92.307693
-173.076935,-888.461548,-88.46154
-156.410263,-896.15387,-98.717949
-162.820511,-887.179504,-80.769234
-160.256409,-893.589783,-94.871796
-176.92308,-884.615417,-92.307693
-160.256409,-898.717957,-100.0
-166.666672,-884.615417,-74.358978
-162.820511,-897.435913,-97.435898
-160.256409,-891.025696,-89.743591
-175.641037,-900.0,-100.0
-160.256409,-880.769287,-87.179489
-180.769241,-893.589783,-83.333336
-156.410263,-883.333374,-93.589745
-162.820511,-896.15387,-88.46154
-169.230774,-889.743591,-96.153847
-169.230774,-897.435913,-83.333336
-164.10257,-889.743591,-98.717949
-157.692307,-891.025696,-87.179489
-165.384628,-884.615417,-98.717949
-164.10257,-888.461548,-83.333336
-165.384628,-894.871826,-93.589745
-169.230774,-891.025696,-92.307693
-161.538467,-896.15387,-101.282051
-157.692307,-889.743591,-83.333336
-162.820511,-897.435913,-93.589745
-173.076935,-889.743591,-89.743591
-161.538467,-889.743591,-103.846161
-175.641037,-887.179504,-83.333336
-153.846161,-892.307739,-100.0
-167.94873,-889.743591,-87.179489
-162.820511,-896.15387,-103.846161
-169.230774,-887.179504,-83.333336
-157.692307,-894.871826,-96.153847
-161.538467,-891.025696,-83.333336
-167.94873,-896.15387,-100.0
-165.384628,-885.897461,-84.615387
-166.666672,-898.717957,-97.435898
-156.410263,-889.743591,-85.897438
-173.076935,-897.435913,-101.282051
-156.410263,-885.897461,-94.871796
-169.230774,-900.0,-88.46154
-166.666672,-884.615417,-91.025642
-155.128204,-894.871826,-97.435898
-166.666672,-889.743591,-102.564102
-161.538467,-889.743591,-87.179489
-174.358978,-887.179504,-91.025642
-161.538467,-897.435913,-98.717949
-169.230774,-891.025696,-98.717949
-153.846161,-898.717957,-84.615387
-162.820511,-891.025696,-88.46154
-171.794876,-893.589783,-92.307693
-170.512833,-894.871826,-97.435898
-169.230774,-891.025696,-84.615387
-155.128204,-889.743591,-98.717949
-180.769241,-894.871826,-89.743591
-162.820511,-892.307739,-101.282051
-173.076935,-892.307739,-80.769234
-156.410263,-893.589783,-93.589745
-167.94873,-887.179504,-85.897438
-156.410263,-896.15387,-106.410263
-162.820511,-884.615417,-82.051285
-164.10257,-900.0,-100.0
-156.410263,-884.615417,-87.179489
-162.820511,-901.282104,-100.0
-173.076935,-892.307739,-98.717949
-155.128204,-894.871826,-94.871796
-175.641037,-885.897461,-91.025642
-164.10257,-893.589783,-84.615387
-166.666672,-891.025696,-101.282051
-164.10257,-897.435913,-84.615387
-158.974365,-887.179504,-88.46154
-166.666672,-892.307739,-83.333336
-153.846161,-893.589783,-102.564102
-174.358978,-892.307739,-88.46154
-152.564102,-888.461548,-101.282051
-171.794876,-885.897461,-76.92308
-158.974365,-897.435913,-103.846161
-164.10257,-893.589783,-85.897438
-165.384628,-897.435913,-102.564102
-164.10257,-885.897461,-84.615387
-167.94873,-900.0,-96.153847
-158.974365,-882.051331,-85.897438
-169.230774,-893.589783,-98.717949
-155.128204,-884.615417,-85.897438
-165.384628,-898.717957,-91.025642
-169.230774,-885.897461,-92.307693
-166.666672,-898.717957,-96.153847
-170.512833,-892.307739,-101.282051
-162.820511,-893.589783,-93.589745
-170.512833,-892.307739,-97.435898
-166.666672,-894.871826,-100.0
-169.230774,-887.179504,-103.846161
-156.410263,-885.897461,-85.897438
-160.256409,-888.461548,-97.435898
-170.512833,-892.307739,-91.025642
-160.256409,-892.307739,-100.0
-170.512833,-892.307739,-88.46154
-153.846161,-893.589783,-97.435898
-157.692307,-896.15387,-83.333336
-156.410263,-893.589783,-102.564102
-164.10257,-891.025696,-84.615387
-173.076935,-893.589783,-96.153847
-155.128204,-891.025696,-84.615387
-171.794876,-898.717957,-97.435898
-155.128204,-887.179504,-91.025642
-170.512833,-901.282104,-100.0
-170.512833,-888.461548,-83.333336
-165.384628,-893.589783,-87.179489
-165.384628,-891.025696,-96.153847
-157.692307,-889.743591,-96.153847
-171.794876,-884.615417,-78.205132
-162.820511,-891.025696,-92.307693
-167.94873,-889.743591,-89.743591
-164.10257,-892.307739,-97.435898
-164.10257,-893.589783,-92.307693
-161.538467,-892.307739,-91.025642
-161.538467,-892.307739,-87.179489
-174.358978,-898.717957,-91.025642
-157.692307,-889.743591,-93.589745
-169.230774,-889.743591,-84.615387
-153.846161,-891.025696,-94.871796
-173.076935,-893.589783,-87.179489
-157.692307,-891.025696,-100.0
-174.358978,-901.282104,-97.435898
-155.128204,-891.025696,-87.179489
-166.666672,-901.282104,-87.179489
-176.92308,-894.871826,-101.282051
-175.641037,-893.589783,-88.46154
-165.384628,-888.461548,-96.153847
-155.128204,-889.743591,-87.179489
-164.10257,-891.025696,-83.333336
-158.974365,-887.179504,-89.743591
-166.666672,-896.15387,-98.717949
-166.666672,-889.743591,-92.307693
-156.410263,-887.179504,-96.153847
-161.538467,-896.15387,-88.46154
-160.256409,-897.435913,-92.307693
-173.076935,-893.589783,-93.589745
-162.820511,-891.025696,-93.589745
-170.512833,-896.15387,-87.179489
-155.128204,-893.589783,-88.46154
-169.230774,-894.871826,-92.307693
-165.384628,-893.589783,-97.435898
-166.666672,-893.589783,-94.871796
-164.10257,-891.025696,-91.025642
-162.820511,-889.743591,-85.897438
-173.076935,-892.307739,-92.307693
-162.820511,-891.025696,-91.025642
-166.666672,-891.025696,-85.897438
-157.692307,-891.025696,-92.307693
-164.10257,-887.179504,-93.589745
-156.410263,-888.461548,-96.153847
-167.94873,-891.025696,-85.897438
-161.538467,-894.871826,-91.025642
-153.846161,-888.461548,-94.871796
-170.512833,-892.307739,-101.282051
-156.410263,-889.743591,-89.743591
-167.94873,-888.461548,-85.897438
-169.230774,-885.897461,-96.153847
-173.076935,-893.589783,-92.307693
-156.410263,-889.743591,-92.307693
-157.692307,-893.589783,-88.46154
-166.666672,-889.743591,-92.307693
-160.256409,-888.461548,-100.0
-170.512833,-897.435913,-89.743591
-162.820511,-889.743591,-88.46154
-170.512833,-893.589783,-98.717949
-161.538467,-885.897461,-98.717949
-164.10257,-894.871826,-88.46154
-171.794876,-891.025696,-89.743591
-162.820511,-901.282104,-96.153847
-178.205139,-889.743591,-98.717949
-161.538467,-892.307739,-94.871796
-161.538467,-883.333374,-88.46154
-178.205139,-891.025696,-92.307693
-170.512833,-893.589783,-98.717949
-169.230774,-894.871826,-84.615387
-160.256409,-891.025696,-93.589745
-175.641037,-894.871826,-97.435898
-165.384628,-894.871826,-85.897438
-175.641037,-893.589783,-85.897438
-160.256409,-887.179504,-87.179489
