mx,my,mz,temp
222.933334,436.799988,120.0,33.113281
228.266663,446.0,121.73333,33.113281
223.866669,437.866669,125.200005,33.113281
219.466675,438.533325,121.333328,33.109375
218.933334,440.93335,120.533333,33.113281
229.199997,439.06665,121.199997,33.113281
227.600006,443.600006,121.73333,33.113281
219.599991,437.333344,115.733337,33.109375
225.333328,439.466675,123.199997,33.113281
225.599991,439.199982,121.333328,33.109375
228.266663,440.93335,113.199997,33.113281
217.600006,436.933319,123.199997,33.109375
226.933319,440.133331,120.533333,33.113281
227.066666,437.733337,121.199997,33.113281
228.0,436.0,121.466667,33.109375
216.399994,437.06665,127.466667,33.109375
228.266663,440.666656,121.466667,33.113281
217.46666,442.533325,120.533333,33.113281
225.066666,438.533325,124.266663,33.109375
224.933334,437.333344,121.466667,33.109375
225.333328,436.666687,121.199997,33.109375
218.533325,436.933319,125.733337,33.109375
222.133331,443.466675,120.666664,33.109375
226.933319,440.0,123.199997,33.113281
222.800003,438.0,121.199997,33.109375
222.800003,443.866638,120.933334,33.109375
217.333344,436.933319,124.133331,33.109375
228.266663,439.733307,121.199997,33.113281
215.866669,437.866669,119.866669,33.109375
226.0,439.199982,116.26667,33.113281
218.799988,437.599976,120.400002,33.109375
225.333328,436.0,122.0,33.113281
217.733322,437.599976,120.0,33.109375
227.333344,442.93335,122.0,33.113281
229.466675,440.666656,121.466667,33.109375
218.266663,440.133331,120.800003,33.109375
225.066666,436.399994,121.599998,33.109375
225.333328,438.399994,119.733337,33.109375
223.199997,439.466675,121.599998,33.109375
218.399994,442.533325,119.733337,33.109375
225.066666,436.533325,120.666664,33.113281
224.400009,437.333344,121.333328,33.109375
228.533325,438.0,121.599998,33.105469
218.399994,437.200012,113.866661,33.109375
227.46666,440.400024,120.800003,33.109375
219.333328,440.93335,120.400002,33.109375
227.199997,439.199982,121.199997,33.109375
218.933334,440.533325,120.0,33.109375
227.600006,434.933319,122.266663,33.109375
216.399994,436.933319,123.333328,33.109375
219.466675,438.133301,112.266663,33.109375
225.733337,440.0,121.466667,33.109375
220.133347,430.666656,121.466667,33.109375
222.666656,438.533325,114.666664,33.109375
218.533325,433.733337,120.800003,33.109375
229.466675,439.866669,114.399994,33.109375
217.866669,437.466675,119.066666,33.105469
226.266663,445.866669,122.0,33.109375
224.666672,439.466675,121.066666,33.113281
228.399994,439.466675,121.599998,33.109375
218.133331,441.866699,119.599998,33.109375
229.333328,439.866669,117.466667,33.109375
217.733322,440.133331,121.466667,33.109375
220.533325,438.533325,113.066666,33.105469
222.133331,438.800018,126.400002,33.109375
227.333344,440.0,120.266663,33.109375
227.066666,443.466675,122.0,33.109375
219.199997,434.933319,120.933334,33.105469
222.666656,438.666656,114.266663,33.109375
227.733322,439.733307,126.0,33.105469
228.133331,439.333344,126.933334,33.105469
216.800003,437.333344,120.266663,33.109375
228.266663,443.600006,122.533333,33.109375
219.199997,435.600006,120.666664,33.109375
218.799988,437.733337,121.066666,33.109375
224.266663,438.800018,116.133339,33.109375
225.333328,438.93335,125.200005,33.109375
218.799988,437.333344,120.133331,33.105469
219.599991,441.733337,120.800003,33.109375
226.133331,439.599976,114.399994,33.105469
211.866669,437.866669,120.400002,33.109375
224.400009,432.799988,120.800003,33.109375
217.066666,436.933319,125.733337,33.105469
225.333328,440.133331,122.266663,33.109375
217.866669,440.800018,119.066666,33.105469
221.200012,438.133301,120.266663,33.109375
218.266663,444.0,120.400002,33.105469
227.733322,439.466675,129.600006,33.109375
222.133331,438.0,120.400002,33.109375
220.133347,439.599976,121.066666,33.105469
217.733322,436.933319,114.133331,33.105469
229.199997,440.266693,127.066666,33.109375
222.266678,438.133301,120.666664,33.105469
224.133331,436.0,121.066666,33.105469
219.466675,437.333344,120.266663,33.105469
226.399994,434.799988,121.199997,33.105469
217.866669,436.799988,112.933334,33.105469
229.333328,440.666656,121.599998,33.105469
221.866669,441.866699,120.800003,33.105469
228.533325,440.533325,121.333328,33.109375
224.933334,438.133301,121.599998,33.109375
221.200012,444.0,120.800003,33.109375
218.799988,436.533325,118.400002,33.109375
227.866669,440.266693,121.066666,33.109375
226.399994,437.466675,121.73333,33.109375
222.800003,439.199982,112.666664,33.105469
228.0,440.0,124.266663,33.109375
222.666656,437.333344,120.266663,33.105469
225.066666,440.533325,121.333328,33.105469
219.466675,434.133331,120.800003,33.109375
230.400009,437.599976,121.199997,33.105469
217.46666,440.666656,120.666664,33.109375
226.133331,439.333344,124.266663,33.105469
223.600006,436.933319,120.666664,33.105469
218.0,437.333344,125.733337,33.105469
225.866669,440.266693,121.466667,33.105469
217.333344,438.399994,120.933334,33.105469
219.866653,441.333344,120.533333,33.105469
222.266678,436.933319,119.866669,33.109375
228.133331,437.733337,121.599998,33.105469
218.533325,437.333344,114.799995,33.105469
232.266678,439.866669,121.866669,33.105469
220.666672,441.733337,120.400002,33.105469
226.933319,439.466675,114.666664,33.105469
215.599991,437.466675,120.266663,33.105469
228.799988,444.0,122.0,33.105469
226.0,439.599976,126.0,33.105469
228.399994,439.333344,121.333328,33.105469
214.400009,437.599976,119.199997,33.105469
228.399994,444.0,121.599998,33.105469
224.400009,438.93335,120.666664,33.105469
219.866653,441.600006,120.933334,33.105469
221.600006,438.533325,114.666664,33.105469
228.799988,440.0,123.333328,33.105469
229.466675,440.266693,116.800003,33.105469
218.133331,437.200012,123.46666,33.105469
223.199997,440.133331,121.066666,33.105469
221.600006,430.400024,120.666664,33.105469
229.466675,440.133331,124.933327,33.105469
224.933334,437.466675,120.400002,33.105469
227.066666,443.200012,120.933334,33.105469
222.133331,439.599976,111.199997,33.105469
233.733337,440.266693,122.0,33.105469
214.400009,437.466675,119.733337,33.105469
226.800003,443.200012,121.333328,33.105469
220.0,438.0,124.266663,33.105469
225.066666,437.200012,120.800003,33.105469
222.133331,437.599976,126.26667,33.105469
222.53334,439.466675,119.733337,33.105469
224.533325,439.199982,121.599998,33.105469
234.0,440.533325,122.133331,33.105469
215.466675,432.0,120.266663,33.105469
229.199997,440.533325,116.0,33.105469
220.0,437.733337,120.533333,33.101562
223.600006,436.0,120.933334,33.105469
221.866669,438.666656,119.466667,33.105469
231.200012,439.866669,120.533333,33.105469
218.533325,433.600006,121.333328,33.105469
219.466675,437.466675,120.0,33.105469
227.333344,443.866638,121.466667,33.105469
218.133331,436.666687,123.066666,33.105469
225.333328,439.866669,120.266663,33.105469
223.866669,438.800018,124.133331,33.101562
226.800003,439.466675,121.199997,33.101562
223.199997,438.266663,120.533333,33.105469
227.866669,436.266663,121.73333,33.105469
227.199997,439.866669,121.333328,33.101562
227.600006,438.666656,121.199997,33.105469
223.733337,436.266663,121.866669,33.105469
222.0,438.0,120.533333,33.105469
232.933334,440.400024,122.266663,33.105469
216.399994,437.733337,120.400002,33.105469
228.0,440.0,114.933327,33.101562
213.733337,437.06665,121.199997,33.101562
227.066666,443.866638,121.73333,33.101562
217.733322,434.399994,119.466667,33.105469
232.666656,440.0,121.866669,33.105469
217.199997,434.799988,120.400002,33.101562
225.866669,437.866669,120.933334,33.105469
222.933334,436.533325,119.866669,33.105469
227.333344,444.933319,122.0,33.105469
216.53334,439.199982,109.866669,33.105469
227.199997,439.333344,121.333328,33.101562
213.600006,437.466675,120.533333,33.105469
229.333328,437.200012,122.666664,33.101562
218.133331,437.06665,123.599998,33.101562
229.733337,438.800018,121.466667,33.105469
214.266663,437.200012,120.133331,33.101562
228.666672,439.466675,127.466667,33.105469
213.199997,436.799988,120.133331,33.101562
219.333328,437.466675,120.266663,33.101562
229.06665,439.466675,120.933334,33.105469
220.0,439.06665,121.333328,33.105469
218.266663,434.933319,121.066666,33.101562
220.266663,437.466675,126.0,33.105469
228.533325,440.133331,120.666664,33.101562
220.400009,439.06665,120.266663,33.105469
218.666672,429.599976,120.133331,33.101562
219.466675,437.200012,123.46666,33.101562
224.666672,439.733307,121.199997,33.105469
222.800003,438.533325,121.199997,33.101562
219.06665,445.066681,119.599998,33.101562
223.333344,436.666687,119.866669,33.101562
222.933334,440.533325,120.933334,33.101562
221.733337,443.733337,120.533333,33.101562
220.800003,434.0,120.266663,33.101562
216.53334,437.06665,114.666664,33.101562
218.266663,438.399994,114.666664,33.101562
225.466675,440.533325,124.399994,33.101562
224.266663,438.666656,120.800003,33.101562
228.933334,444.399994,121.466667,33.101562
223.066681,438.666656,121.066666,33.101562
223.600006,438.0,121.199997,33.101562
225.733337,436.533325,121.066666,33.101562
228.533325,440.133331,124.533325,33.101562
221.866669,438.266663,121.199997,33.101562
225.200012,440.800018,121.333328,33.101562
226.933319,446.0,121.466667,33.101562
227.866669,440.533325,120.133331,33.097656
223.600006,437.866669,121.066666,33.101562
224.933334,439.199982,117.066666,33.101562
224.0,437.06665,127.466667,33.101562
222.666656,440.533325,121.73333,33.097656
218.0,441.733337,120.266663,33.101562
224.799988,439.466675,114.799995,33.101562
225.599991,439.199982,121.066666,33.101562
229.06665,440.133331,115.466675,33.097656
217.600006,437.466675,125.066673,33.101562
230.133347,440.266693,121.199997,33.101562
222.399994,441.06665,120.800003,33.101562
229.599991,440.533325,125.066673,33.101562
221.333328,437.733337,121.333328,33.101562
227.866669,437.333344,121.599998,33.097656
224.533325,437.06665,120.800003,33.101562
226.133331,438.533325,112.399994,33.101562
217.866669,438.0,120.800003,33.097656
226.53334,436.0,121.066666,33.101562
217.46666,437.06665,116.666672,33.101562
221.466675,440.93335,120.666664,33.101562
223.066681,438.533325,114.266663,33.101562
228.133331,441.333344,121.199997,33.101562
212.266678,437.200012,119.733337,33.101562
222.399994,437.599976,120.400002,33.101562
221.066666,439.599976,121.066666,33.097656
225.200012,435.200012,120.800003,33.097656
218.399994,436.933319,123.066666,33.097656
218.0,432.0,120.266663,33.097656
224.533325,439.466675,114.266663,33.097656
225.200012,439.199982,120.800003,33.101562
215.200012,437.733337,119.466667,33.101562
218.533325,435.733337,123.866661,33.097656
226.266663,445.466644,121.599998,33.097656
221.466675,438.0,115.200005,33.101562
219.866653,439.466675,121.466667,33.101562
215.466675,434.266663,120.0,33.097656
228.266663,440.266693,125.066673,33.101562
224.133331,437.733337,119.866669,33.101562
222.53334,443.733337,120.266663,33.101562
216.266663,436.799988,119.866669,33.101562
228.266663,435.733337,121.866669,33.097656
216.266663,436.933319,126.933334,33.101562
226.133331,440.533325,121.599998,33.101562
220.266663,438.0,115.066673,33.097656
228.933334,440.266693,121.466667,33.097656
217.46666,429.733307,121.466667,33.097656
229.466675,439.866669,116.800003,33.097656
219.199997,439.199982,121.199997,33.101562
226.133331,430.800018,121.466667,33.101562
218.399994,436.533325,118.26667,33.101562
228.266663,446.399994,122.533333,33.097656
230.666672,438.93335,122.133331,33.097656
218.799988,441.06665,121.466667,33.097656
222.399994,439.333344,113.599998,33.101562
224.400009,439.199982,121.466667,33.097656
227.866669,433.733337,121.73333,33.097656
219.733337,437.200012,114.133331,33.097656
222.133331,440.0,121.333328,33.101562
222.399994,433.600006,121.73333,33.101562
230.533325,440.133331,122.266663,33.097656
218.399994,436.799988,115.733337,33.097656
234.933334,440.400024,123.066666,33.097656
217.866669,443.866638,120.533333,33.097656
224.266663,438.800018,124.533325,33.097656
224.799988,437.599976,122.0,33.09375
228.799988,444.0,122.0,33.097656
217.733322,437.333344,123.599998,33.097656
220.800003,432.93335,120.666664,33.097656
222.399994,438.666656,114.666664,33.097656
227.199997,439.599976,119.733337,33.097656
218.0,441.06665,120.933334,33.097656
220.93335,437.333344,120.400002,33.097656
226.933319,443.866638,121.466667,33.097656
223.333344,438.533325,115.600006,33.097656
221.200012,438.266663,125.333336,33.097656
217.066666,434.533356,118.26667,33.097656
216.266663,438.399994,121.199997,33.097656
227.866669,437.599976,121.333328,33.097656
212.133331,437.333344,119.866669,33.097656
218.266663,435.466644,124.399994,33.097656
231.600006,439.866669,120.800003,33.097656
223.733337,443.733337,121.866669,33.097656
222.266678,438.266663,124.933327,33.097656
218.799988,443.466675,120.0,33.097656
227.733322,439.06665,117.600006,33.09375
222.666656,438.0,125.600006,33.097656
224.0,442.400024,121.599998,33.097656
217.866669,436.666687,124.933327,33.097656
232.0,440.400024,122.533333,33.097656
219.333328,440.93335,121.73333,33.09375
214.666672,437.466675,120.533333,33.097656
220.266663,437.06665,120.533333,33.097656
228.399994,440.0,126.400002,33.097656
222.666656,437.333344,120.266663,33.097656
227.600006,447.333344,122.0,33.097656
222.133331,438.0,120.933334,33.097656
223.333344,440.533325,122.0,33.097656
217.333344,436.533325,113.866661,33.097656
223.066681,439.599976,121.466667,33.097656
224.933334,440.0,121.73333,33.097656
217.866669,438.133301,110.800003,33.097656
233.333344,440.133331,121.73333,33.097656
217.600006,436.399994,115.066673,33.097656
223.199997,444.533356,121.333328,33.097656
220.533325,434.666687,122.0,33.097656
227.066666,440.0,122.266663,33.097656
213.199997,437.200012,120.0,33.097656
220.666672,437.599976,120.400002,33.097656
228.266663,440.0,115.733337,33.097656
220.93335,438.0,121.199997,33.097656
224.533325,436.533325,121.599998,33.09375
222.399994,437.06665,120.533333,33.09375
227.46666,440.0,115.066673,33.09375
216.800003,437.333344,120.400002,33.097656
221.200012,440.133331,120.666664,33.09375
218.266663,437.06665,113.866661,33.097656
229.866653,440.666656,121.599998,33.09375
216.666656,434.0,120.400002,33.097656
228.0,439.599976,124.266663,33.09375
219.06665,442.400024,120.933334,33.097656
225.333328,439.866669,126.666672,33.09375
219.599991,438.533325,112.666664,33.09375
228.399994,440.266693,126.26667,33.09375
225.333328,443.200012,121.066666,33.097656
219.466675,437.466675,120.800003,33.09375
216.133331,438.800018,120.800003,33.09375
226.933319,432.266663,121.199997,33.09375
224.666672,438.93335,121.73333,33.09375
232.800003,439.733307,121.333328,33.09375
214.400009,437.333344,120.266663,33.097656
228.533325,437.866669,122.399994,33.09375
222.666656,441.333344,121.199997,33.09375
222.133331,438.133301,124.266663,33.09375
224.0,443.333313,120.133331,33.09375
225.466675,440.266693,111.599998,33.09375
231.200012,440.533325,121.866669,33.09375
218.533325,435.600006,120.666664,33.09375
223.600006,438.800018,113.73333,33.09375
227.333344,439.466675,121.333328,33.09375
229.333328,440.666656,124.0,33.09375
210.0,437.466675,121.066666,33.09375
227.46666,437.466675,121.73333,33.09375
222.666656,437.866669,128.933334,33.09375
226.266663,440.800018,122.133331,33.09375
217.600006,440.666656,120.666664,33.09375
226.266663,439.599976,116.26667,33.09375
225.333328,438.93335,125.466675,33.09375
224.266663,440.400024,121.73333,33.09375
218.0,436.533325,113.73333,33.089844
218.933334,440.0,122.133331,33.09375
220.133347,441.333344,120.933334,33.09375
227.066666,439.06665,121.599998,33.09375
220.800003,437.06665,120.933334,33.09375
224.666672,440.666656,121.466667,33.09375
220.400009,433.600006,121.333328,33.089844
228.666672,439.733307,121.866669,33.09375
218.533325,443.466675,120.400002,33.09375
228.533325,436.0,122.133331,33.09375
219.599991,437.200012,124.533325,33.09375
221.733337,439.466675,121.333328,33.09375
221.333328,438.266663,115.866669,33.09375
228.799988,440.400024,122.666664,33.09375
222.800003,437.06665,120.933334,33.09375
221.466675,437.599976,116.666672,33.089844
222.800003,438.800018,121.199997,33.09375
229.333328,439.333344,121.466667,33.09375
220.400009,437.06665,114.266663,33.089844
223.199997,439.866669,121.466667,33.09375
218.666672,437.06665,115.333336,33.089844
224.533325,444.533356,121.333328,33.089844
219.599991,433.333313,120.933334,33.09375
221.466675,438.0,120.133331,33.089844
223.46666,442.533325,121.599998,33.09375
223.600006,438.133301,114.799995,33.089844
219.599991,437.599976,120.800003,33.09375
217.066666,438.133301,120.933334,33.09375
223.733337,435.333313,121.599998,33.089844
226.933319,438.93335,124.533325,33.09375
222.53334,443.333313,121.466667,33.089844
217.333344,437.06665,123.73333,33.09375
234.799988,440.666656,121.866669,33.089844
217.46666,437.466675,112.933334,33.089844
224.799988,440.0,124.666664,33.09375
217.066666,440.400024,120.400002,33.089844
228.933334,439.599976,125.466675,33.089844
221.333328,437.733337,120.933334,33.089844
226.933319,443.866638,121.866669,33.09375
222.266678,438.666656,125.733337,33.089844
224.799988,442.799988,120.400002,33.089844
218.933334,439.199982,109.733337,33.089844
229.733337,440.533325,128.266663,33.089844
216.933319,439.199982,120.666664,33.089844
227.600006,445.866669,121.066666,33.089844
218.266663,436.933319,124.133331,33.089844
229.466675,440.93335,122.266663,33.089844
225.066666,432.666656,121.066666,33.089844
225.333328,438.666656,116.26667,33.089844
220.266663,437.333344,123.333328,33.089844
230.266663,441.06665,122.133331,33.089844
225.599991,438.93335,121.066666,33.089844
224.266663,440.400024,122.0,33.089844
217.46666,440.93335,120.666664,33.089844
228.0,436.799988,121.73333,33.089844
222.933334,438.266663,113.46666,33.089844
231.466675,439.199982,121.333328,33.089844
222.933334,437.466675,120.933334,33.089844
228.0,443.200012,122.266663,33.089844
223.199997,436.133362,120.666664,33.089844
228.0,437.200012,121.599998,33.089844
218.533325,438.93335,108.26667,33.089844
228.666672,440.666656,121.73333,33.085938
227.066666,446.133362,121.066666,33.089844
223.866669,441.866699,121.599998,33.089844
220.400009,434.933319,121.73333,33.09375
222.399994,438.800018,114.266663,33.089844
218.666672,437.599976,118.800003,33.085938
228.266663,445.733337,122.399994,33.089844
218.666672,435.200012,121.199997,33.089844
220.266663,434.799988,121.066666,33.089844
228.266663,439.733307,121.066666,33.089844
222.266678,437.599976,119.866669,33.089844
227.46666,439.466675,115.866669,33.089844
225.333328,437.333344,120.666664,33.089844
217.733322,432.93335,120.133331,33.089844
228.133331,441.733337,127.466667,33.089844
225.866669,438.0,120.933334,33.089844
