mx,my,mz 
-84.615387,-679.487183,-267.94873
-83.333336,-693.589783,-274.358978
-76.92308,-679.487183,-269.230774
-79.487183,-691.025635,-285.89743
-80.769234,-685.897461,-274.358978
-84.615387,-693.589783,-278.205139
-79.487183,-683.333374,-274.358978
-88.46154,-693.589783,-274.358978
-83.333336,-684.615417,-276.923096
-84.615387,-688.461548,-271.794891
-79.487183,-685.897461,-283.333344
-80.769234,-692.307739,-279.487183
-87.179489,-680.769226,-283.333344
-82.051285,-693.589783,-276.923096
-83.333336,-684.615417,-274.358978
-79.487183,-691.025635,-275.641022
-78.205132,-688.461548,-283.333344
-82.051285,-691.025635,-273.076935
-79.487183,-680.769226,-280.769226
-87.179489,-692.307739,-270.512817
-78.205132,-685.897461,-285.89743
-75.641029,-691.025635,-276.923096
-82.051285,-684.615417,-273.076935
-80.769234,-689.743591,-276.923096
-80.769234,-685.897461,-279.487183
-80.769234,-691.025635,-275.641022
-79.487183,-683.333374,-278.205139
-83.333336,-687.179504,-275.641022
-85.897438,-685.897461,-280.769226
-85.897438,-693.589783,-274.358978
-78.205132,-685.897461,-283.333344
-83.333336,-689.743591,-275.641022
-82.051285,-687.179504,-285.89743
-89.743591,-692.307739,-273.076935
-74.358978,-687.179504,-271.794891
-84.615387,-691.025635,-266.666687
-82.051285,-687.179504,-283.333344
-83.333336,-685.897461,-275.641022
-85.897438,-678.205139,-283.333344
-84.615387,-692.307739,-269.230774
-79.487183,-684.615417,-279.487183
-91.025642,-694.871826,-274.358978
-76.92308,-685.897461,-276.923096
-83.333336,-689.743591,-271.794891
-78.205132,-688.461548,-282.0513
-85.897438,-692.307739,-279.487183
-78.205132,-691.025635,-278.205139
-83.333336,-687.179504,-267.94873
-74.358978,-679.487183,-279.487183
-83.333336,-682.051331,-278.205139
-78.205132,-689.743591,-271.794891
-83.333336,-687.179504,-269.230774
-78.205132,-683.333374,-276.923096
-82.051285,-687.179504,-280.769226
-79.487183,-683.333374,-273.076935
-82.051285,-693.589783,-275.641022
-83.333336,-680.769226,-276.923096
-75.641029,-687.179504,-284.615387
-75.641029,-682.051331,-273.076935
-75.641029,-694.871826,-280.769226
-88.46154,-683.333374,-271.794891
-78.205132,-685.897461,-287.179504
-79.487183,-680.769226,-271.794891
-80.769234,-697.435913,-283.333344
-83.333336,-680.769226,-273.076935
-82.051285,-685.897461,-280.769226
-80.769234,-676.923096,-270.512817
-85.897438,-691.025635,-283.333344
-84.615387,-680.769226,-275.641022
-88.46154,-689.743591,-280.769226
-83.333336,-694.871826,-267.94873
-78.205132,-685.897461,-275.641022
-85.897438,-685.897461,-280.769226
-76.92308,-685.897461,-282.0513
-78.205132,-689.743591,-270.512817
-87.179489,-691.025635,-284.615387
-79.487183,-687.179504,-275.641022
-79.487183,-684.615417,-287.179504
-91.025642,-682.051331,-267.94873
-80.769234,-693.589783,-275.641022
-82.051285,-684.615417,-275.641022
-79.487183,-685.897461,-287.179504
-85.897438,-684.615417,-269.230774
-80.769234,-682.051331,-278.205139
-84.615387,-682.051331,-266.666687
-80.769234,-685.897461,-283.333344
-82.051285,-679.487183,-280.769226
-83.333336,-682.051331,-280.769226
-79.487183,-687.179504,-267.94873
-82.051285,-696.15387,-283.333344
-80.769234,-689.743591,-275.641022
-78.205132,-691.025635,-280.769226
-87.179489,-684.615417,-270.512817
-83.333336,-684.615417,-283.333344
-80.769234,-691.025635,-274.358978
-84.615387,-684.615417,-283.333344
-89.743591,-687.179504,-270.512817
-78.205132,-685.897461,-283.333344
-83.333336,-682.051331,-279.487183
-83.333336,-683.333374,-279.487183
-84.615387,-687.179504,-278.205139
-83.333336,-687.179504,-279.487183
-84.615387,-685.897461,-275.641022
-82.051285,-685.897461,-276.923096
-78.205132,-682.051331,-278.205139
-85.897438,-687.179504,-282.0513
-83.333336,-692.307739,-283.333344
-83.333336,-685.897461,-280.769226
-85.897438,-687.179504,-271.794891
-80.769234,-683.333374,-276.923096
-84.615387,-688.461548,-284.615387
-80.769234,-688.461548,-269.230774
-83.333336,-683.333374,-271.794891
-82.051285,-689.743591,-274.358978
-82.051285,-689.743591,-282.0513
-83.333336,-688.461548,-273.076935
-82.051285,-679.487183,-280.769226
-85.897438,-685.897461,-266.666687
-82.051285,-692.307739,-287.179504
-75.641029,-684.615417,-278.205139
-91.025642,-689.743591,-278.205139
-84.615387,-691.025635,-275.641022
-80.769234,-684.615417,-278.205139
-82.051285,-688.461548,-274.358978
-82.051285,-687.179504,-276.923096
-82.051285,-682.051331,-283.333344
-74.358978,-692.307739,-275.641022
-79.487183,-689.743591,-275.641022
-83.333336,-683.333374,-283.333344
-85.897438,-687.179504,-274.358978
-78.205132,-685.897461,-271.794891
-83.333336,-689.743591,-270.512817
-78.205132,-688.461548,-276.923096
-78.205132,-691.025635,-279.487183
-84.615387,-682.051331,-276.923096
-84.615387,-685.897461,-278.205139
-84.615387,-685.897461,-270.512817
-79.487183,-692.307739,-273.076935
-80.769234,-680.769226,-279.487183
-80.769234,-688.461548,-283.333344
-73.076927,-682.051331,-275.641022
-83.333336,-683.333374,-276.923096
-80.769234,-685.897461,-274.358978
-82.051285,-685.897461,-275.641022
-80.769234,-688.461548,-278.205139
-82.051285,-678.205139,-275.641022
-83.333336,-689.743591,-274.358978
-80.769234,-682.051331,-282.0513
-80.769234,-694.871826,-276.923096
-83.333336,-682.051331,-274.358978
-82.051285,-689.743591,-278.205139
-74.358978,-688.461548,-278.205139
-79.487183,-689.743591,-278.205139
-82.051285,-684.615417,-270.512817
-84.615387,-692.307739,-274.358978
-82.051285,-684.615417,-283.333344
-80.769234,-694.871826,-275.641022
-83.333336,-680.769226,-278.205139
-78.205132,-683.333374,-283.333344
-82.051285,-684.615417,-280.769226
-83.333336,-687.179504,-282.0513
-83.333336,-687.179504,-274.358978
-83.333336,-685.897461,-283.333344
-76.92308,-684.615417,-275.641022
-85.897438,-687.179504,-280.769226
-83.333336,-687.179504,-273.076935
-76.92308,-687.179504,-284.615387
-84.615387,-680.769226,-274.358978
-82.051285,-693.589783,-282.0513
-82.051285,-685.897461,-276.923096
-78.205132,-688.461548,-284.615387
-83.333336,-684.615417,-274.358978
-79.487183,-685.897461,-283.333344
-82.051285,-685.897461,-273.076935
-69.230774,-691.025635,-280.769226
-87.179489,-687.179504,-271.794891
-83.333336,-682.051331,-283.333344
-80.769234,-688.461548,-279.487183
-74.358978,-680.769226,-284.615387
-82.051285,-685.897461,-269.230774
-91.025642,-684.615417,-280.769226
-83.333336,-694.871826,-273.076935
-80.769234,-684.615417,-284.615387
-70.512825,-688.461548,-280.769226
-80.769234,-687.179504,-288.461548
-80.769234,-691.025635,-276.923096
-80.769234,-679.487183,-275.641022
-78.205132,-692.307739,-269.230774
-88.46154,-689.743591,-276.923096
-85.897438,-693.589783,-273.076935
-78.205132,-691.025635,-284.615387
-78.205132,-687.179504,-274.358978
-83.333336,-692.307739,-278.205139
-79.487183,-687.179504,-275.641022
-74.358978,-685.897461,-284.615387
-84.615387,-679.487183,-264.10257
-70.512825,-683.333374,-279.487183
-82.051285,-688.461548,-276.923096
-80.769234,-680.769226,-266.666687
-85.897438,-685.897461,-269.230774
-85.897438,-685.897461,-287.179504
-84.615387,-688.461548,-270.512817
-74.358978,-692.307739,-283.333344
-82.051285,-683.333374,-269.230774
-83.333336,-696.15387,-280.769226
-85.897438,-689.743591,-269.230774
-73.076927,-692.307739,-276.923096
-83.333336,-682.051331,-275.641022
-75.641029,-692.307739,-282.0513
-82.051285,-683.333374,-275.641022
-78.205132,-696.15387,-282.0513
-85.897438,-688.461548,-262.820526
-80.769234,-683.333374,-282.0513
-79.487183,-685.897461,-267.94873
-79.487183,-684.615417,-283.333344
-78.205132,-687.179504,-266.666687
-91.025642,-691.025635,-285.89743
-87.179489,-691.025635,-270.512817
-79.487183,-687.179504,-287.179504
-85.897438,-685.897461,-267.94873
-73.076927,-684.615417,-284.615387
-82.051285,-693.589783,-267.94873
-75.641029,-688.461548,-275.641022
-83.333336,-687.179504,-273.076935
-79.487183,-688.461548,-282.0513
-79.487183,-691.025635,-266.666687
-80.769234,-693.589783,-282.0513
-80.769234,-683.333374,-273.076935
-80.769234,-692.307739,-284.615387
-84.615387,-685.897461,-271.794891
-76.92308,-694.871826,-284.615387
-83.333336,-684.615417,-269.230774
-75.641029,-688.461548,-283.333344
-82.051285,-684.615417,-271.794891
-79.487183,-693.589783,-292.307709
-76.92308,-688.461548,-275.641022
-84.615387,-688.461548,-275.641022
-79.487183,-685.897461,-282.0513
-83.333336,-694.871826,-275.641022
-70.512825,-685.897461,-278.205139
-83.333336,-687.179504,-275.641022
-79.487183,-680.769226,-279.487183
-83.333336,-684.615417,-276.923096
-91.025642,-685.897461,-278.205139
-79.487183,-680.769226,-270.512817
-82.051285,-687.179504,-282.0513
-82.051285,-682.051331,-269.230774
-83.333336,-685.897461,-282.0513
-82.051285,-682.051331,-275.641022
-78.205132,-687.179504,-279.487183
-82.051285,-685.897461,-271.794891
-83.333336,-687.179504,-276.923096
-74.358978,-684.615417,-269.230774
-76.92308,-688.461548,-278.205139
-82.051285,-684.615417,-271.794891
-82.051285,-685.897461,-275.641022
-82.051285,-685.897461,-279.487183
-82.051285,-691.025635,-280.769226
-76.92308,-680.769226,-270.512817
-78.205132,-694.871826,-287.179504
-82.051285,-680.769226,-271.794891
-78.205132,-694.871826,-284.615387
-80.769234,-685.897461,-271.794891
-83.333336,-692.307739,-287.179504
-92.307693,-679.487183,-271.794891
-74.358978,-685.897461,-276.923096
-84.615387,-680.769226,-273.076935
-79.487183,-685.897461,-274.358978
-78.205132,-684.615417,-282.0513
-74.358978,-689.743591,-280.769226
-80.769234,-676.923096,-273.076935
-76.92308,-693.589783,-275.641022
-80.769234,-680.769226,-282.0513
-82.051285,-688.461548,-285.89743
-78.205132,-680.769226,-273.076935
-79.487183,-692.307739,-279.487183
-91.025642,-685.897461,-279.487183
-76.92308,-692.307739,-270.512817
-82.051285,-680.769226,-276.923096
-79.487183,-684.615417,-273.076935
-80.769234,-676.923096,-278.205139
-82.051285,-684.615417,-274.358978
-82.051285,-689.743591,-282.0513
-83.333336,-687.179504,-270.512817
-73.076927,-685.897461,-282.0513
-83.333336,-682.051331,-270.512817
-79.487183,-692.307739,-275.641022
-87.179489,-691.025635,-273.076935
-84.615387,-688.461548,-280.769226
-75.641029,-687.179504,-274.358978
-82.051285,-688.461548,-275.641022
-82.051285,-685.897461,-275.641022
-75.641029,-683.333374,-283.333344
-88.46154,-685.897461,-270.512817
-82.051285,-685.897461,-285.89743
-83.333336,-685.897461,-279.487183
-78.205132,-688.461548,-279.487183
-84.615387,-680.769226,-275.641022
-78.205132,-693.589783,-283.333344
-80.769234,-687.179504,-280.769226
-82.051285,-689.743591,-279.487183
-84.615387,-684.615417,-274.358978
-76.92308,-691.025635,-280.769226
-85.897438,-693.589783,-278.205139
-78.205132,-684.615417,-282.0513
-87.179489,-684.615417,-274.358978
-73.076927,-689.743591,-276.923096
-83.333336,-689.743591,-270.512817
-78.205132,-693.589783,-283.333344
-83.333336,-689.743591,-275.641022
-85.897438,-683.333374,-282.0513
-80.769234,-682.051331,-283.333344
-84.615387,-683.333374,-276.923096
-80.769234,-685.897461,-280.769226
-82.051285,-685.897461,-280.769226
-76.92308,-691.025635,-278.205139
-82.051285,-683.333374,-274.358978
-83.333336,-687.179504,-283.333344
-84.615387,-688.461548,-279.487183
-83.333336,-685.897461,-274.358978
-84.615387,-691.025635,-278.205139
-78.205132,-684.615417,-280.769226
-83.333336,-693.589783,-274.358978
-79.487183,-688.461548,-283.333344
-83.333336,-687.179504,-271.794891
-84.615387,-685.897461,-280.769226
-80.769234,-679.487183,-273.076935
-74.358978,-691.025635,-282.0513
-83.333336,-675.641052,-276.923096
-79.487183,-692.307739,-280.769226
-84.615387,-685.897461,-280.769226
-82.051285,-694.871826,-279.487183
-82.051285,-679.487183,-283.333344
-84.615387,-692.307739,-282.0513
-78.205132,-680.769226,-278.205139
-74.358978,-688.461548,-282.0513
-82.051285,-685.897461,-279.487183
-74.358978,-687.179504,-278.205139
-83.333336,-680.769226,-274.358978
-83.333336,-683.333374,-273.076935
-74.358978,-685.897461,-275.641022
-76.92308,-683.333374,-279.487183
-87.179489,-682.051331,-275.641022
-85.897438,-689.743591,-274.358978
-79.487183,-688.461548,-278.205139
-80.769234,-691.025635,-270.512817
-74.358978,-680.769226,-269.230774
-80.769234,-694.871826,-276.923096
-82.051285,-680.769226,-276.923096
-82.051285,-692.307739,-278.205139
-78.205132,-685.897461,-279.487183
-80.769234,-691.025635,-275.641022
-83.333336,-687.179504,-275.641022
-84.615387,-689.743591,-284.615387
-80.769234,-676.923096,-271.794891
-83.333336,-692.307739,-283.333344
-79.487183,-689.743591,-275.641022
-83.333336,-692.307739,-280.769226
-79.487183,-687.179504,-269.230774
-84.615387,-685.897461,-283.333344
-82.051285,-685.897461,-275.641022
-82.051285,-684.615417,-282.0513
-79.487183,-692.307739,-269.230774
-80.769234,-688.461548,-278.205139
-87.179489,-685.897461,-271.794891
-79.487183,-685.897461,-287.179504
-82.051285,-682.051331,-275.641022
-78.205132,-685.897461,-278.205139
-87.179489,-680.769226,-271.794891
-74.358978,-685.897461,-282.0513
-80.769234,-691.025635,-266.666687
-80.769234,-685.897461,-278.205139
-84.615387,-682.051331,-269.230774
-80.769234,-687.179504,-283.333344
-84.615387,-688.461548,-266.666687
-79.487183,-691.025635,-285.89743
-89.743591,-682.051331,-275.641022
-79.487183,-688.461548,-285.89743
-87.179489,-689.743591,-280.769226
-82.051285,-687.179504,-288.461548
-87.179489,-691.025635,-258.974365
-79.487183,-689.743591,-282.0513
-83.333336,-684.615417,-282.0513
-83.333336,-691.025635,-288.461548
-79.487183,-685.897461,-278.205139
-76.92308,-691.025635,-280.769226
-80.769234,-688.461548,-276.923096
-79.487183,-687.179504,-284.615387
-83.333336,-693.589783,-270.512817
-85.897438,-678.205139,-282.0513
-78.205132,-685.897461,-280.769226
-80.769234,-682.051331,-282.0513
-87.179489,-694.871826,-278.205139
-84.615387,-676.923096,-280.769226
-79.487183,-691.025635,-276.923096
-84.615387,-685.897461,-279.487183
-79.487183,-689.743591,-284.615387
-83.333336,-684.615417,-275.641022
-84.615387,-693.589783,-284.615387
-75.641029,-687.179504,-283.333344
-82.051285,-693.589783,-278.205139
-80.769234,-685.897461,-275.641022
-84.615387,-692.307739,-275.641022
-79.487183,-687.179504,-282.0513
-73.076927,-693.589783,-271.794891
-80.769234,-679.487183,-276.923096
-80.769234,-696.15387,-280.769226
-79.487183,-678.205139,-279.487183
-84.615387,-689.743591,-278.205139
-84.615387,-675.641052,-271.794891
-79.487183,-692.307739,-276.923096
-83.333336,-685.897461,-271.794891
-80.769234,-693.589783,-276.923096
-82.051285,-676.923096,-278.205139
-75.641029,-689.743591,-276.923096
-82.051285,-678.205139,-279.487183
-82.051285,-689.743591,-278.205139
-83.333336,-684.615417,-276.923096
-85.897438,-688.461548,-278.205139
-78.205132,-683.333374,-278.205139
-85.897438,-693.589783,-279.487183
-71.794876,-679.487183,-275.641022
-73.076927,-693.589783,-279.487183
-80.769234,-688.461548,-276.923096
-80.769234,-689.743591,-280.769226
-79.487183,-682.051331,-274.358978
-79.487183,-687.179504,-276.923096
-83.333336,-683.333374,-278.205139
-82.051285,-687.179504,-275.641022
-79.487183,-680.769226,-266.666687
-80.769234,-692.307739,-282.0513
-76.92308,-684.615417,-265.384613
-84.615387,-691.025635,-279.487183
-79.487183,-679.487183,-274.358978
-79.487183,-693.589783,-284.615387
-83.333336,-685.897461,-276.923096
-80.769234,-691.025635,-282.0513
-83.333336,-688.461548,-267.94873
-80.769234,-684.615417,-285.89743
-78.205132,-685.897461,-273.076935
-79.487183,-684.615417,-276.923096
-88.46154,-682.051331,-275.641022
-85.897438,-688.461548,-283.333344
-84.615387,-685.897461,-275.641022
-73.076927,-694.871826,-283.333344
-79.487183,-679.487183,-273.076935
-85.897438,-694.871826,-282.0513
-79.487183,-684.615417,-275.641022
-78.205132,-685.897461,-275.641022
-85.897438,-682.051331,-282.0513
-76.92308,-683.333374,-278.205139
-85.897438,-680.769226,-276.923096
-83.333336,-689.743591,-285.89743
-79.487183,-675.641052,-274.358978
-83.333336,-689.743591,-279.487183
-79.487183,-683.333374,-274.358978
-84.615387,-687.179504,-282.0513
-83.333336,-685.897461,-274.358978
-76.92308,-685.897461,-276.923096
-84.615387,-682.051331,-275.641022
-82.051285,-691.025635,-280.769226
-85.897438,-678.205139,-275.641022
-83.333336,-688.461548,-276.923096
-79.487183,-684.615417,-273.076935
-88.46154,-682.051331,-273.076935
-80.769234,-687.179504,-280.769226
-84.615387,-685.897461,-270.512817
-80.769234,-689.743591,-283.333344
-84.615387,-682.051331,-275.641022
-82.051285,-684.615417,-274.358978
-87.179489,-687.179504,-280.769226
-67.948723,-685.897461,-274.358978
-87.179489,-684.615417,-275.641022
-80.769234,-682.051331,-284.615387
-84.615387,-680.769226,-278.205139
-83.333336,-680.769226,-280.769226
-79.487183,-691.025635,-269.230774
-80.769234,-687.179504,-275.641022
-82.051285,-680.769226,-275.641022
-80.769234,-685.897461,-280.769226
-84.615387,-684.615417,-280.769226
-82.051285,-682.051331,-278.205139
-79.487183,-688.461548,-276.923096
-75.641029,-683.333374,-278.205139
-79.487183,-688.461548,-278.205139
-76.92308,-689.743591,-280.769226
-78.205132,-689.743591,-282.0513
-78.205132,-685.897461,-274.358978
-78.205132,-683.333374,-279.487183
-79.487183,-689.743591,-275.641022
-73.076927,-691.025635,-276.923096
-82.051285,-691.025635,-275.641022
-75.641029,-691.025635,-278.205139
-85.897438,-680.769226,-275.641022
-84.615387,-687.179504,-267.94873
-80.769234,-685.897461,-269.230774
-80.769234,-692.307739,-279.487183
-85.897438,-682.051331,-271.794891
-84.615387,-691.025635,-282.0513
-83.333336,-684.615417,-265.384613
-75.641029,-684.615417,-279.487183
-84.615387,-684.615417,-276.923096
-85.897438,-693.589783,-280.769226
-80.769234,-685.897461,-271.794891
-79.487183,-680.769226,-280.769226
-80.769234,-680.769226,-280.769226
-78.205132,-688.461548,-280.769226
-71.794876,-684.615417,-282.0513
-85.897438,-685.897461,-278.205139
-85.897438,-685.897461,-270.512817
-83.333336,-692.307739,-282.0513
-87.179489,-685.897461,-271.794891
-82.051285,-683.333374,-280.769226
-82.051285,-684.615417,-275.641022
-80.769234,-685.897461,-280.769226
-83.333336,-679.487183,-280.769226
-80.769234,-685.897461,-284.615387
-78.205132,-689.743591,-273.076935
-78.205132,-687.179504,-285.89743
-83.333336,-687.179504,-278.205139
-78.205132,-685.897461,-285.89743
-84.615387,-684.615417,-270.512817
-78.205132,-685.897461,-283.333344
-82.051285,-687.179504,-278.205139
-83.333336,-693.589783,-283.333344
-76.92308,-691.025635,-276.923096
-82.051285,-689.743591,-282.0513
-76.92308,-680.769226,-283.333344
-84.615387,-684.615417,-276.923096
-82.051285,-685.897461,-275.641022
-79.487183,-685.897461,-270.512817
-83.333336,-685.897461,-276.923096
-75.641029,-691.025635,-271.794891
-80.769234,-688.461548,-287.179504
-80.769234,-687.179504,-266.666687
-80.769234,-689.743591,-284.615387
-85.897438,-680.769226,-269.230774
-80.769234,-683.333374,-284.615387
-84.615387,-682.051331,-273.076935
-85.897438,-688.461548,-283.333344
-84.615387,-689.743591,-269.230774
-71.794876,-688.461548,-275.641022
-85.897438,-688.461548,-271.794891
-76.92308,-687.179504,-292.307709
-82.051285,-685.897461,-271.794891
-80.769234,-697.435913,-285.89743
-76.92308,-687.179504,-273.076935
-79.487183,-691.025635,-285.89743
-80.769234,-685.897461,-270.512817
-79.487183,-687.179504,-283.333344
-76.92308,-687.179504,-267.94873
-79.487183,-693.589783,-283.333344
-83.333336,-688.461548,-269.230774
-74.358978,-687.179504,-276.923096
-79.487183,-693.589783,-280.769226
-80.769234,-687.179504,-276.923096
-79.487183,-687.179504,-271.794891
-85.897438,-683.333374,-283.333344
-85.897438,-692.307739,-279.487183
-74.358978,-692.307739,-279.487183
-80.769234,-680.769226,-266.666687
-71.794876,-689.743591,-278.205139
-80.769234,-682.051331,-276.923096
-79.487183,-694.871826,-282.0513
-82.051285,-684.615417,-271.794891
-79.487183,-692.307739,-280.769226
-78.205132,-680.769226,-273.076935
-80.769234,-689.743591,-273.076935
-76.92308,-680.769226,-275.641022
-82.051285,-692.307739,-276.923096
-79.487183,-683.333374,-275.641022
-76.92308,-684.615417,-275.641022
-80.769234,-688.461548,-282.0513
-79.487183,-679.487183,-275.641022
-79.487183,-696.15387,-284.615387
-80.769234,-688.461548,-273.076935
-80.769234,-683.333374,-279.487183
-82.051285,-688.461548,-279.487183
-87.179489,-684.615417,-278.205139
-84.615387,-687.179504,-273.076935
-79.487183,-684.615417,-275.641022
-82.051285,-689.743591,-279.487183
-79.487183,-684.615417,-275.641022
-83.333336,-687.179504,-282.0513
-84.615387,-685.897461,-270.512817
-83.333336,-683.333374,-279.487183
-85.897438,-676.923096,-275.641022
-76.92308,-691.025635,-273.076935
-79.487183,-689.743591,-278.205139
-75.641029,-691.025635,-276.923096
-79.487183,-685.897461,-276.923096
-74.358978,-685.897461,-275.641022
-83.333336,-683.333374,-280.769226
-79.487183,-684.615417,-269.230774
-87.179489,-689.743591,-282.0513
-84.615387,-685.897461,-275.641022
-79.487183,-688.461548,-280.769226
-79.487183,-683.333374,-275.641022
-79.487183,-691.025635,-280.769226
-83.333336,-678.205139,-271.794891
-84.615387,-689.743591,-278.205139
-83.333336,-684.615417,-275.641022
-79.487183,-689.743591,-282.0513
-82.051285,-680.769226,-276.923096
-84.615387,-693.589783,-284.615387
-80.769234,-680.769226,-266.666687
-80.769234,-685.897461,-283.333344
-79.487183,-685.897461,-274.358978
-87.179489,-689.743591,-288.461548
-83.333336,-691.025635,-275.641022
-82.051285,-683.333374,-280.769226
-89.743591,-692.307739,-266.666687
-79.487183,-691.025635,-285.89743
-80.769234,-688.461548,-270.512817
-80.769234,-684.615417,-287.179504
-84.615387,-692.307739,-271.794891
-79.487183,-679.487183,-285.89743
-83.333336,-682.051331,-265.384613
-71.794876,-684.615417,-285.89743
-78.205132,-685.897461,-273.076935
-69.230774,-693.589783,-282.0513
-87.179489,-683.333374,-273.076935
-79.487183,-688.461548,-276.923096
-85.897438,-688.461548,-274.358978
-76.92308,-688.461548,-282.0513
-83.333336,-685.897461,-269.230774
-83.333336,-685.897461,-274.358978
-84.615387,-684.615417,-278.205139
-78.205132,-685.897461,-276.923096
-82.051285,-685.897461,-276.923096
-76.92308,-693.589783,-271.794891
-78.205132,-682.051331,-270.512817
-80.769234,-689.743591,-274.358978
-76.92308,-683.333374,-275.641022
-82.051285,-687.179504,-274.358978
-78.205132,-692.307739,-271.794891
-78.205132,-679.487183,-278.205139
-79.487183,-676.923096,-271.794891
-78.205132,-689.743591,-271.794891
-87.179489,-684.615417,-279.487183
-78.205132,-687.179504,-273.076935
-89.743591,-688.461548,-278.205139
-85.897438,-689.743591,-280.769226
-85.897438,-685.897461,-280.769226
-78.205132,-691.025635,-279.487183
-79.487183,-684.615417,-282.0513
-87.179489,-693.589783,-278.205139
-84.615387,-689.743591,-269.230774
-84.615387,-688.461548,-271.794891
-76.92308,-684.615417,-274.358978
-84.615387,-688.461548,-274.358978
-85.897438,-685.897461,-271.794891
-78.205132,-685.897461,-275.641022
-85.897438,-684.615417,-275.641022
-83.333336,-692.307739,-278.205139
-76.92308,-682.051331,-274.358978
-79.487183,-685.897461,-276.923096
-76.92308,-680.769226,-273.076935
-82.051285,-694.871826,-282.0513
-88.46154,-688.461548,-275.641022
-83.333336,-685.897461,-274.358978
-82.051285,-688.461548,-278.205139
-83.333336,-693.589783,-279.487183
-91.025642,-680.769226,-275.641022
-79.487183,-693.589783,-270.512817
-76.92308,-683.333374,-274.358978
-84.615387,-688.461548,-279.487183
-79.487183,-684.615417,-279.487183
-75.641029,-684.615417,-279.487183
-79.487183,-685.897461,-282.0513
-80.769234,-692.307739,-273.076935
-76.92308,-692.307739,-284.615387
-80.769234,-687.179504,-273.076935
-80.769234,-684.615417,-275.641022
-76.92308,-687.179504,-285.89743
-74.358978,-691.025635,-279.487183
-82.051285,-692.307739,-280.769226
-85.897438,-680.769226,-274.358978
-78.205132,-688.461548,-282.0513
-83.333336,-691.025635,-276.923096
-79.487183,-684.615417,-275.641022
-85.897438,-684.615417,-285.89743
-74.358978,-694.871826,-275.641022
-80.769234,-685.897461,-278.205139
-80.769234,-693.589783,-273.076935
-83.333336,-679.487183,-282.0513
-74.358978,-692.307739,-273.076935
-80.769234,-674.359009,-279.487183
-74.358978,-694.871826,-282.0513
-84.615387,-678.205139,-275.641022
-80.769234,-688.461548,-280.769226
-83.333336,-685.897461,-270.512817
-74.358978,-685.897461,-284.615387
-83.333336,-683.333374,-278.205139
-80.769234,-691.025635,-278.205139
-87.179489,-685.897461,-267.94873
-84.615387,-693.589783,-287.179504
-87.179489,-678.205139,-270.512817
-79.487183,-696.15387,-280.769226
-82.051285,-679.487183,-273.076935
-82.051285,-688.461548,-282.0513
-75.641029,-676.923096,-270.512817
-79.487183,-685.897461,-287.179504
-83.333336,-682.051331,-275.641022
-82.051285,-694.871826,-283.333344
-82.051285,-689.743591,-271.794891
-78.205132,-685.897461,-279.487183
-82.051285,-676.923096,-271.794891
-87.179489,-688.461548,-276.923096
-79.487183,-683.333374,-274.358978
-79.487183,-685.897461,-282.0513
-80.769234,-678.205139,-275.641022
-83.333336,-693.589783,-278.205139
-74.358978,-682.051331,-271.794891
-78.205132,-691.025635,-280.769226
-75.641029,-689.743591,-278.205139
-85.897438,-694.871826,-275.641022
-79.487183,-679.487183,-278.205139
-80.769234,-692.307739,-280.769226
-79.487183,-683.333374,-275.641022
-69.230774,-693.589783,-276.923096
-80.769234,-683.333374,-275.641022
-79.487183,-691.025635,-274.358978
-75.641029,-682.051331,-285.89743
-80.769234,-692.307739,-270.512817
-79.487183,-679.487183,-279.487183
-83.333336,-691.025635,-278.205139
-71.794876,-678.205139,-282.0513
-78.205132,-685.897461,-273.076935
-82.051285,-684.615417,-282.0513
-80.769234,-694.871826,-279.487183
-85.897438,-680.769226,-276.923096
-85.897438,-693.589783,-276.923096
-83.333336,-679.487183,-276.923096
-82.051285,-691.025635,-287.179504
-82.051285,-680.769226,-278.205139
-78.205132,-687.179504,-282.0513
-79.487183,-680.769226,-273.076935
-80.769234,-680.769226,-284.615387
-83.333336,-676.923096,-275.641022
-83.333336,-692.307739,-282.0513
-76.92308,-679.487183,-267.94873
-79.487183,-691.025635,-291.025665
-83.333336,-680.769226,-274.358978
-78.205132,-691.025635,-283.333344
-74.358978,-683.333374,-274.358978
-80.769234,-689.743591,-284.615387
-82.051285,-678.205139,-278.205139
-79.487183,-687.179504,-280.769226
-75.641029,-689.743591,-271.794891
-79.487183,-682.051331,-284.615387
-78.205132,-683.333374,-269.230774
-80.769234,-691.025635,-278.205139
-79.487183,-685.897461,-284.615387
-80.769234,-685.897461,-278.205139
-79.487183,-680.769226,-271.794891
-76.92308,-692.307739,-279.487183
-83.333336,-688.461548,-274.358978
-84.615387,-680.769226,-285.89743
-79.487183,-684.615417,-275.641022
-79.487183,-693.589783,-282.0513
-82.051285,-679.487183,-283.333344
-85.897438,-689.743591,-278.205139
-79.487183,-683.333374,-278.205139
-82.051285,-689.743591,-275.641022
-74.358978,-684.615417,-276.923096
-83.333336,-697.435913,-283.333344
-76.92308,-682.051331,-285.89743
-80.769234,-689.743591,-275.641022
-78.205132,-685.897461,-274.358978
-79.487183,-688.461548,-279.487183
-85.897438,-684.615417,-283.333344
-75.641029,-689.743591,-278.205139
-80.769234,-685.897461,-279.487183
-80.769234,-687.179504,-267.94873
-79.487183,-689.743591,-282.0513
-80.769234,-684.615417,-271.794891
