x,y,z
322.266663,-54.933334,141.600006
237.333344,-41.333332,-166.399994
-92.266663,-17.066668,-345.466644
91.333328,-32.266666,-270.266663
341.600006,-61.73333,61.066666
343.600006,-29.200001,98.26667
140.533325,13.6,-256.533325
-74.400002,48.0,-345.066681
161.866669,21.733334,-232.933334
344.933319,41.866665,103.866661
344.266663,73.200005,88.933334
105.466675,123.46666,-278.799988
-168.533325,187.733322,-297.199982
-165.733337,219.06665,-291.333344
172.266678,173.46666,-188.399994
305.06665,191.200012,117.466667
302.800018,190.133347,107.466667
64.0,225.066666,-272.266663
-138.933334,257.333344,-256.933319
21.733334,213.733337,-294.799988
306.666656,176.53334,56.266666
278.133331,210.133347,146.800003
137.066666,250.666672,-180.666672
-77.466667,305.733337,-226.666656
6.266666,300.666687,-229.333328
236.53334,280.0,68.26667
177.46666,293.600006,-21.6
-37.866665,325.200012,-216.800003
-70.400002,335.866669,-202.933334
167.199997,329.06665,126.400002
139.600006,336.399994,145.866669
73.200005,350.266693,-30.933332
31.333334,374.933319,-77.866669
50.266666,371.333344,-19.333332
62.399998,371.199982,126.133339
46.933331,367.333344,138.933334
19.199999,372.400024,44.400002
17.866667,383.600006,-44.799999
45.066666,369.733307,56.0
4.8,374.799988,115.066673
-16.666666,365.600006,151.866669
15.466666,366.799988,88.0
85.866669,360.133331,56.666664
-10.0,358.0,174.933334
-83.333328,364.799988,131.333328
-111.199997,344.133331,187.066666
14.400001,339.866669,158.133331
67.466667,339.199982,130.800003
-68.0,340.266693,218.266663
-143.46666,346.133362,116.933334
-86.26667,324.399994,237.866669
121.199997,324.133331,116.0
153.866669,306.533325,114.533325
-20.133333,310.266663,278.266663
-180.266663,352.799988,59.466667
-137.333344,324.0,210.800003
34.266666,297.199982,242.800003
156.266663,273.733337,172.53334
5.466667,287.466675,287.333344
-113.333328,331.199982,227.600006
-78.133331,353.600006,189.333328
-65.866669,358.0,179.199997
15.2,363.733337,122.0
96.666672,349.599976,-17.866667
232.800003,286.533325,71.333328
-67.600006,242.266678,-292.399994
332.0,120.133331,82.266663
99.866669,138.666672,-277.866669
281.466675,89.199997,-108.0
348.0,52.266663,111.866669
287.066681,-28.0,-89.333336
-72.933334,7.066667,-349.199982
-207.866669,39.200001,-324.533356
130.133331,-4.4,-251.466675
333.600006,-45.333332,110.133331
324.133331,-66.533333,-13.333334
-26.400002,-25.733334,-346.533325
-235.200012,-7.333333,-314.533325
18.0,-22.533333,-307.466675
335.333313,-76.799995,10.4
327.599976,-113.333328,73.466667
102.399994,-139.066666,-242.0
-220.666672,-117.866669,-277.866669
-159.333328,-108.800003,-310.666687
221.066666,-168.533325,-114.266663
297.466675,-166.399994,88.800003
129.600006,-156.800003,-210.133347
-187.600006,-134.0,-292.800018
-143.866669,-134.399994,-306.533325
238.266663,-184.533325,-75.73333
254.533325,-218.133331,13.866667
-13.733334,-245.066666,-228.799988
-211.466675,-259.599976,-126.800003
-251.733337,-252.133331,-72.0
-61.199997,-240.800003,-213.066681
179.333328,-277.466675,-16.266666
194.0,-279.733337,125.466675
-86.400002,-277.333344,-187.733322
-216.133331,-285.866669,-24.533333
-225.333328,-288.399994,-0.266667
84.666664,-311.200012,-42.533337
18.799999,-340.400024,24.133335
-63.466667,-351.600006,11.733333
-9.066667,-339.199982,-61.866665
-7.066667,-349.733307,39.599998
-45.066666,-350.93335,136.666672
82.666664,-345.600006,81.199997
55.866665,-344.799988,24.799999
63.200001,-344.666687,18.4
14.8,-336.399994,49.333336
-91.466667,-342.0,142.666656
-147.733337,-338.399994,123.066666
-94.0,-315.733337,128.933334
66.133331,-303.733337,209.866653
146.266663,-309.200012,140.800003
150.399994,-289.333313,-2.133333
171.466675,-281.06665,-5.066667
-116.666672,-258.93335,258.133331
-283.066681,-238.799988,181.466675
-174.933334,-226.0,250.533325
168.933334,-219.866653,253.600006
266.933319,-214.0,109.866669
266.0,-188.533325,-4.533333
295.06665,-163.733337,135.066666
-370.0,-112.933334,179.733337
178.133331,-106.133339,358.800018
289.06665,-90.533333,-12.266666
-394.399994,-37.333332,163.600006
-197.600006,19.6,314.533325
275.200012,-6.4,291.600006
-299.200012,47.600002,293.200012
288.93335,50.133331,243.199997
282.133331,49.599998,-73.733337
332.0,43.866669,78.400002
52.933334,73.466667,343.466675
-384.266663,90.0,173.733337
-396.666687,100.400002,129.733337
20.533333,116.400002,370.800018
311.733337,71.066666,124.0
295.866669,-40.666664,259.333313
-173.066681,-85.733337,316.399994
-391.333344,-123.73333,110.400002
-234.533325,-137.466675,254.799988
150.666672,-206.800003,326.0
199.333328,-263.200012,96.26667
149.066666,-310.799988,65.466667
57.466663,-352.266663,43.333336
-39.466667,-358.93335,14.400001
-86.800003,-335.200012,-50.799999
11.2,-290.666687,-142.933334
192.0,-246.133331,-122.133331
296.266663,-187.46666,6.8
244.933334,-149.066666,-97.733337
-331.466675,-105.600006,-107.866669
325.200012,128.53334,40.0
-182.133331,267.199982,-132.533325
-185.066666,324.399994,-21.466667
-108.933334,354.666687,-124.799995
-91.199997,327.200012,-162.399994
4.0,48.400002,-308.533325
145.600006,-53.600002,-244.266663
41.333332,-102.533333,-306.399994
-47.866669,-197.333344,-286.399994
-38.666664,-237.46666,-244.266663
-9.466666,-260.266663,-205.733337
-98.0,-285.466675,-176.0
-212.266678,-283.200012,-150.266663
-260.666687,-288.666656,-159.466675
-306.399994,-279.599976,-172.266678
-279.733337,-281.733337,-212.0
-285.200012,-263.733337,-234.0
-323.600006,-247.46666,-199.599991
-350.133331,-232.666656,-169.733337
-363.866638,-223.866669,-148.266663
-366.666687,-224.933334,-132.933334
-366.666687,-224.799988,-132.800003
-366.666687,-224.400009,-132.800003
-366.933319,-224.533325,-133.199997
