t1,t2,t3,t4
39.132145,39.513767,39.513767,39.402473
39.132145,39.529667,39.529667,39.402473
39.132145,39.529667,39.529667,39.402473
39.132145,39.529667,39.529667,39.402473
39.148052,39.529667,39.513767,39.402473
39.132145,39.529667,39.529667,39.418373
39.132145,39.529667,39.529667,39.418373
39.132145,39.529667,39.529667,39.402473
39.148052,39.529667,39.529667,39.418373
39.132145,39.529667,39.529667,39.418373
39.132145,39.529667,39.529667,39.402473
39.132145,39.529667,39.513767,39.402473
39.132145,39.529667,39.529667,39.418373
39.132145,39.529667,39.529667,39.418373
39.132145,39.529667,39.529667,39.418373
39.148052,39.529667,39.545567,39.418373
39.148052,39.529667,39.529667,39.418373
39.148052,39.529667,39.529667,39.434273
39.132145,39.529667,39.529667,39.418373
39.148052,39.529667,39.529667,39.418373
39.132145,39.529667,39.529667,39.434273
39.148052,39.529667,39.545567,39.418373
39.148052,39.529667,39.529667,39.418373
39.148052,39.513767,39.545567,39.434273
39.148052,39.529667,39.545567,39.434273
39.148052,39.529667,39.545567,39.434273
39.148052,39.529667,39.545567,39.434273
39.148052,39.529667,39.545567,39.434273
39.132145,39.529667,39.545567,39.434273
39.148052,39.529667,39.545567,39.434273
39.148052,39.545567,39.545567,39.434273
39.148052,39.529667,39.545567,39.434273
39.148052,39.529667,39.545567,39.450176
39.148052,39.545567,39.561466,39.434273
39.163956,39.545567,39.545567,39.434273
39.163956,39.545567,39.545567,39.434273
39.148052,39.545567,39.545567,39.450176
39.163956,39.545567,39.545567,39.434273
39.163956,39.545567,39.561466,39.450176
39.163956,39.545567,39.561466,39.450176
39.163956,39.545567,39.561466,39.450176
39.163956,39.545567,39.561466,39.450176
39.163956,39.545567,39.561466,39.450176
39.163956,39.545567,39.561466,39.450176
39.163956,39.561466,39.561466,39.466064
39.163956,39.545567,39.561466,39.450176
39.163956,39.545567,39.561466,39.450176
39.163956,39.545567,39.577354,39.466064
39.163956,39.561466,39.561466,39.450176
39.163956,39.545567,39.577354,39.466064
39.179859,39.545567,39.577354,39.466064
39.179859,39.561466,39.577354,39.466064
39.163956,39.561466,39.577354,39.466064
39.179859,39.561466,39.577354,39.466064
39.163956,39.561466,39.577354,39.466064
39.179859,39.561466,39.577354,39.466064
39.179859,39.561466,39.577354,39.481968
39.179859,39.561466,39.577354,39.481968
39.179859,39.561466,39.593254,39.481968
39.179859,39.577354,39.577354,39.481968
39.179859,39.561466,39.577354,39.481968
39.179859,39.577354,39.593254,39.466064
39.179859,39.561466,39.593254,39.481968
39.163956,39.561466,39.593254,39.481968
39.179859,39.561466,39.593254,39.481968
39.179859,39.577354,39.577354,39.481968
39.179859,39.577354,39.593254,39.481968
39.179859,39.577354,39.593254,39.481968
39.179859,39.577354,39.593254,39.481968
39.195763,39.577354,39.593254,39.497868
39.195763,39.561466,39.593254,39.497868
39.179859,39.577354,39.609154,39.497868
39.179859,39.577354,39.593254,39.497868
39.179859,39.577354,39.593254,39.497868
39.179859,39.577354,39.609154,39.497868
39.179859,39.577354,39.609154,39.497868
39.195763,39.577354,39.609154,39.497868
39.195763,39.577354,39.609154,39.513767
39.179859,39.577354,39.609154,39.513767
39.195763,39.577354,39.609154,39.497868
39.195763,39.593254,39.609154,39.513767
39.195763,39.577354,39.609154,39.513767
39.195763,39.577354,39.609154,39.513767
39.195763,39.593254,39.609154,39.513767
39.195763,39.593254,39.609154,39.513767
39.195763,39.593254,39.625053,39.529667
39.195763,39.593254,39.625053,39.529667
39.195763,39.593254,39.609154,39.513767
39.195763,39.593254,39.625053,39.529667
39.195763,39.593254,39.625053,39.529667
39.195763,39.593254,39.625053,39.529667
39.195763,39.609154,39.625053,39.529667
39.195763,39.593254,39.625053,39.529667
39.211666,39.609154,39.625053,39.529667
39.211666,39.609154,39.625053,39.545567
39.211666,39.609154,39.625053,39.545567
39.211666,39.609154,39.640953,39.545567
39.211666,39.593254,39.640953,39.545567
39.211666,39.609154,39.640953,39.545567
39.211666,39.625053,39.640953,39.545567
39.211666,39.609154,39.640953,39.545567
39.211666,39.609154,39.640953,39.545567
39.211666,39.625053,39.640953,39.561466
39.227558,39.625053,39.640953,39.545567
39.211666,39.625053,39.656853,39.561466
39.211666,39.625053,39.640953,39.561466
39.227558,39.625053,39.640953,39.561466
39.211666,39.625053,39.656853,39.561466
39.227558,39.625053,39.656853,39.561466
39.227558,39.609154,39.656853,39.561466
39.227558,39.625053,39.640953,39.561466
39.227558,39.625053,39.656853,39.561466
39.227558,39.625053,39.656853,39.577354
39.227558,39.625053,39.656853,39.577354
39.227558,39.625053,39.656853,39.561466
39.227558,39.625053,39.656853,39.577354
39.243462,39.625053,39.672749,39.577354
39.227558,39.625053,39.656853,39.577354
39.227558,39.640953,39.672749,39.577354
39.227558,39.640953,39.672749,39.593254
39.243462,39.640953,39.656853,39.577354
39.227558,39.640953,39.672749,39.593254
39.243462,39.640953,39.672749,39.577354
39.227558,39.640953,39.672749,39.593254
39.243462,39.640953,39.672749,39.593254
39.227558,39.640953,39.672749,39.593254
39.243462,39.640953,39.672749,39.593254
39.243462,39.640953,39.672749,39.593254
39.243462,39.656853,39.672749,39.593254
39.243462,39.640953,39.672749,39.593254
39.243462,39.656853,39.672749,39.609154
39.243462,39.640953,39.672749,39.593254
39.243462,39.656853,39.688637,39.593254
39.227558,39.656853,39.688637,39.593254
39.243462,39.656853,39.688637,39.593254
39.243462,39.656853,39.688637,39.609154
39.243462,39.656853,39.688637,39.625053
39.243462,39.640953,39.688637,39.609154
39.243462,39.656853,39.704536,39.609154
39.243462,39.656853,39.688637,39.609154
39.259365,39.656853,39.688637,39.609154
39.259365,39.656853,39.688637,39.609154
39.259365,39.656853,39.704536,39.609154
39.243462,39.672749,39.688637,39.625053
39.259365,39.672749,39.704536,39.625053
39.259365,39.656853,39.704536,39.625053
39.259365,39.656853,39.704536,39.625053
39.259365,39.672749,39.704536,39.625053
39.259365,39.656853,39.704536,39.625053
39.259365,39.672749,39.704536,39.625053
39.259365,39.672749,39.704536,39.625053
39.259365,39.672749,39.704536,39.625053
39.275265,39.672749,39.720436,39.640953
39.275265,39.672749,39.704536,39.625053
39.275265,39.672749,39.704536,39.640953
39.275265,39.672749,39.704536,39.640953
39.275265,39.672749,39.720436,39.640953
39.275265,39.688637,39.720436,39.640953
39.259365,39.672749,39.704536,39.625053
39.275265,39.672749,39.720436,39.640953
39.275265,39.672749,39.720436,39.640953
39.275265,39.688637,39.720436,39.640953
39.275265,39.672749,39.720436,39.656853
39.275265,39.672749,39.720436,39.640953
39.275265,39.688637,39.720436,39.656853
39.275265,39.688637,39.720436,39.656853
39.275265,39.688637,39.720436,39.656853
39.275265,39.672749,39.720436,39.656853
39.291168,39.672749,39.720436,39.656853
39.275265,39.688637,39.720436,39.672749
39.275265,39.688637,39.720436,39.656853
39.275265,39.688637,39.720436,39.656853
39.275265,39.688637,39.736332,39.656853
39.275265,39.688637,39.720436,39.672749
39.275265,39.688637,39.736332,39.672749
39.291168,39.688637,39.720436,39.656853
39.291168,39.688637,39.736332,39.672749
39.291168,39.688637,39.736332,39.672749
39.291168,39.688637,39.736332,39.656853
39.291168,39.704536,39.736332,39.672749
39.291168,39.688637,39.736332,39.672749
39.291168,39.704536,39.736332,39.672749
39.291168,39.688637,39.736332,39.672749
39.291168,39.688637,39.736332,39.672749
39.291168,39.704536,39.736332,39.672749
39.291168,39.704536,39.736332,39.688637
39.291168,39.688637,39.736332,39.672749
39.307072,39.704536,39.736332,39.672749
39.307072,39.704536,39.736332,39.672749
39.291168,39.704536,39.736332,39.688637
39.291168,39.704536,39.752232,39.672749
39.291168,39.704536,39.736332,39.688637
39.291168,39.704536,39.752232,39.688637
39.307072,39.704536,39.736332,39.688637
39.307072,39.704536,39.736332,39.688637
39.291168,39.704536,39.752232,39.688637
39.307072,39.704536,39.752232,39.672749
39.307072,39.704536,39.752232,39.688637
39.291168,39.720436,39.752232,39.688637
39.307072,39.704536,39.752232,39.704536
39.307072,39.704536,39.752232,39.688637
39.307072,39.720436,39.752232,39.688637
39.307072,39.720436,39.752232,39.688637
39.307072,39.720436,39.752232,39.688637
39.307072,39.720436,39.752232,39.688637
39.322975,39.704536,39.752232,39.688637
39.307072,39.720436,39.752232,39.704536
39.307072,39.704536,39.768127,39.688637
39.307072,39.720436,39.752232,39.704536
39.307072,39.720436,39.768127,39.688637
39.322975,39.720436,39.768127,39.704536
39.307072,39.720436,39.752232,39.704536
39.307072,39.720436,39.768127,39.704536
39.322975,39.720436,39.768127,39.704536
39.307072,39.720436,39.768127,39.704536
39.322975,39.720436,39.768127,39.704536
39.322975,39.720436,39.768127,39.704536
39.322975,39.720436,39.768127,39.720436
39.322975,39.720436,39.752232,39.704536
39.322975,39.720436,39.752232,39.720436
39.322975,39.720436,39.752232,39.704536
39.322975,39.720436,39.768127,39.720436
39.322975,39.720436,39.768127,39.720436
39.322975,39.720436,39.768127,39.720436
39.322975,39.720436,39.768127,39.720436
39.322975,39.720436,39.768127,39.720436
39.322975,39.736332,39.768127,39.720436
39.322975,39.720436,39.768127,39.720436
39.322975,39.720436,39.768127,39.736332
39.322975,39.736332,39.768127,39.720436
39.322975,39.736332,39.768127,39.736332
39.322975,39.736332,39.768127,39.720436
39.322975,39.720436,39.768127,39.720436
39.322975,39.736332,39.768127,39.720436
39.322975,39.720436,39.768127,39.720436
39.338867,39.720436,39.768127,39.720436
39.338867,39.736332,39.768127,39.736332
39.322975,39.736332,39.768127,39.720436
39.322975,39.720436,39.768127,39.720436
39.338867,39.720436,39.784023,39.736332
39.338867,39.736332,39.768127,39.736332
39.338867,39.736332,39.768127,39.736332
39.338867,39.720436,39.768127,39.736332
39.338867,39.720436,39.784023,39.736332
39.338867,39.736332,39.768127,39.720436
39.338867,39.720436,39.768127,39.736332
39.338867,39.720436,39.768127,39.736332
39.338867,39.720436,39.768127,39.736332
39.338867,39.720436,39.784023,39.736332
39.338867,39.720436,39.784023,39.736332
39.338867,39.720436,39.784023,39.736332
39.338867,39.736332,39.784023,39.736332
39.338867,39.720436,39.784023,39.736332
39.354767,39.736332,39.784023,39.752232
39.338867,39.736332,39.784023,39.736332
39.354767,39.736332,39.784023,39.736332
39.338867,39.736332,39.784023,39.752232
39.354767,39.736332,39.784023,39.752232
39.338867,39.720436,39.784023,39.752232
39.338867,39.736332,39.784023,39.752232
39.338867,39.736332,39.784023,39.768127
39.338867,39.720436,39.784023,39.768127
39.354767,39.752232,39.784023,39.752232
39.354767,39.736332,39.784023,39.752232
39.354767,39.736332,39.784023,39.752232
39.354767,39.736332,39.784023,39.752232
39.354767,39.736332,39.784023,39.752232
39.354767,39.736332,39.784023,39.752232
39.354767,39.736332,39.784023,39.752232
39.354767,39.752232,39.784023,39.752232
39.354767,39.736332,39.784023,39.752232
39.37067,39.736332,39.799923,39.768127
39.354767,39.736332,39.784023,39.752232
39.354767,39.736332,39.784023,39.752232
39.354767,39.752232,39.799923,39.768127
39.354767,39.736332,39.784023,39.768127
39.354767,39.736332,39.784023,39.768127
39.37067,39.752232,39.799923,39.752232
39.354767,39.736332,39.799923,39.768127
39.37067,39.736332,39.784023,39.752232
39.37067,39.736332,39.799923,39.768127
39.37067,39.752232,39.799923,39.752232
39.37067,39.752232,39.799923,39.768127
39.37067,39.752232,39.799923,39.768127
39.37067,39.736332,39.799923,39.768127
39.37067,39.752232,39.799923,39.768127
39.37067,39.752232,39.799923,39.768127
39.37067,39.752232,39.799923,39.752232
39.37067,39.752232,39.799923,39.768127
39.37067,39.752232,39.799923,39.768127
39.37067,39.752232,39.799923,39.784023
39.37067,39.752232,39.799923,39.768127
39.37067,39.752232,39.799923,39.784023
39.37067,39.752232,39.799923,39.784023
39.37067,39.752232,39.799923,39.768127
39.37067,39.752232,39.815811,39.768127
39.37067,39.752232,39.799923,39.784023
39.38657,39.752232,39.799923,39.784023
39.38657,39.752232,39.799923,39.784023
39.38657,39.752232,39.799923,39.784023
39.38657,39.736332,39.799923,39.784023
39.402473,39.752232,39.799923,39.784023
39.37067,39.752232,39.799923,39.784023
39.38657,39.752232,39.799923,39.784023
39.38657,39.752232,39.799923,39.784023
39.38657,39.768127,39.815811,39.784023
39.38657,39.752232,39.799923,39.784023
39.38657,39.752232,39.815811,39.784023
39.38657,39.752232,39.815811,39.784023
39.38657,39.752232,39.815811,39.784023
39.38657,39.752232,39.799923,39.784023
39.38657,39.768127,39.815811,39.799923
39.38657,39.768127,39.815811,39.784023
39.402473,39.752232,39.815811,39.799923
39.38657,39.768127,39.815811,39.784023
39.38657,39.768127,39.815811,39.799923
39.38657,39.768127,39.815811,39.799923
39.38657,39.768127,39.815811,39.799923
39.402473,39.768127,39.815811,39.799923
39.38657,39.768127,39.815811,39.799923
39.38657,39.768127,39.831707,39.799923
39.402473,39.768127,39.815811,39.799923
39.402473,39.768127,39.815811,39.784023
39.402473,39.768127,39.815811,39.799923
39.402473,39.768127,39.815811,39.799923
39.38657,39.768127,39.815811,39.799923
39.402473,39.768127,39.815811,39.799923
39.402473,39.768127,39.815811,39.799923
39.402473,39.768127,39.831707,39.815811
39.402473,39.768127,39.815811,39.799923
39.402473,39.768127,39.815811,39.799923
39.402473,39.768127,39.831707,39.799923
39.402473,39.768127,39.815811,39.799923
39.402473,39.768127,39.815811,39.799923
39.402473,39.768127,39.831707,39.799923
39.402473,39.768127,39.815811,39.815811
39.418373,39.768127,39.831707,39.799923
39.418373,39.768127,39.815811,39.799923
39.402473,39.768127,39.831707,39.815811
39.402473,39.768127,39.831707,39.815811
39.418373,39.768127,39.831707,39.799923
39.418373,39.768127,39.815811,39.815811
39.402473,39.784023,39.831707,39.815811
39.418373,39.768127,39.831707,39.799923
39.418373,39.768127,39.831707,39.815811
39.418373,39.768127,39.831707,39.815811
39.418373,39.768127,39.831707,39.815811
39.418373,39.768127,39.831707,39.815811
39.418373,39.768127,39.831707,39.815811
39.418373,39.768127,39.831707,39.815811
39.418373,39.768127,39.831707,39.815811
39.418373,39.768127,39.831707,39.815811
39.418373,39.768127,39.831707,39.815811
39.402473,39.768127,39.831707,39.815811
39.434273,39.784023,39.831707,39.815811
39.418373,39.768127,39.831707,39.815811
39.418373,39.768127,39.831707,39.831707
39.418373,39.784023,39.831707,39.815811
39.418373,39.768127,39.831707,39.815811
39.418373,39.784023,39.831707,39.831707
39.434273,39.784023,39.831707,39.815811
39.418373,39.784023,39.831707,39.831707
39.418373,39.768127,39.831707,39.831707
39.434273,39.784023,39.831707,39.815811
39.434273,39.784023,39.847603,39.831707
39.434273,39.784023,39.831707,39.815811
39.434273,39.784023,39.831707,39.831707
39.418373,39.768127,39.831707,39.831707
39.418373,39.784023,39.831707,39.831707
39.434273,39.784023,39.847603,39.831707
39.434273,39.768127,39.831707,39.831707
39.434273,39.784023,39.847603,39.831707
39.434273,39.784023,39.831707,39.831707
39.434273,39.768127,39.831707,39.831707
39.434273,39.784023,39.847603,39.831707
39.434273,39.784023,39.831707,39.831707
39.434273,39.768127,39.831707,39.831707
39.434273,39.784023,39.831707,39.831707
39.434273,39.784023,39.831707,39.831707
39.434273,39.784023,39.831707,39.831707
39.434273,39.768127,39.831707,39.831707
39.434273,39.784023,39.847603,39.831707
39.450176,39.784023,39.847603,39.831707
39.434273,39.784023,39.831707,39.831707
39.434273,39.784023,39.847603,39.831707
39.434273,39.784023,39.847603,39.831707
39.434273,39.784023,39.847603,39.831707
39.434273,39.784023,39.847603,39.831707
39.434273,39.784023,39.847603,39.831707
39.434273,39.784023,39.847603,39.831707
39.450176,39.784023,39.847603,39.831707
39.450176,39.784023,39.847603,39.831707
39.434273,39.784023,39.847603,39.831707
39.450176,39.784023,39.847603,39.831707
39.450176,39.784023,39.847603,39.847603
39.450176,39.784023,39.847603,39.831707
39.450176,39.768127,39.847603,39.831707
39.450176,39.784023,39.847603,39.831707
39.450176,39.784023,39.847603,39.831707
39.450176,39.784023,39.847603,39.847603
39.450176,39.784023,39.847603,39.831707
39.450176,39.784023,39.847603,39.831707
39.450176,39.799923,39.847603,39.847603
39.466064,39.784023,39.847603,39.831707
39.466064,39.799923,39.847603,39.847603
39.450176,39.784023,39.863499,39.847603
39.450176,39.784023,39.863499,39.847603
39.450176,39.784023,39.847603,39.847603
39.466064,39.784023,39.863499,39.847603
39.466064,39.784023,39.863499,39.847603
39.466064,39.784023,39.863499,39.847603
39.450176,39.784023,39.847603,39.847603
39.466064,39.799923,39.847603,39.847603
39.466064,39.799923,39.863499,39.847603
39.466064,39.799923,39.863499,39.847603
39.466064,39.784023,39.863499,39.847603
39.466064,39.799923,39.863499,39.847603
39.466064,39.799923,39.847603,39.847603
39.481968,39.799923,39.863499,39.847603
39.466064,39.799923,39.863499,39.847603
39.466064,39.784023,39.863499,39.847603
39.466064,39.799923,39.863499,39.847603
39.466064,39.784023,39.847603,39.863499
39.466064,39.799923,39.863499,39.847603
39.466064,39.799923,39.863499,39.863499
39.466064,39.799923,39.863499,39.847603
39.466064,39.799923,39.863499,39.847603
39.466064,39.799923,39.863499,39.847603
39.466064,39.784023,39.863499,39.863499
39.466064,39.799923,39.863499,39.863499
39.466064,39.799923,39.847603,39.847603
39.466064,39.799923,39.863499,39.847603
39.466064,39.784023,39.863499,39.847603
39.481968,39.799923,39.863499,39.863499
39.466064,39.799923,39.863499,39.863499
39.481968,39.799923,39.863499,39.847603
39.481968,39.799923,39.863499,39.863499
39.466064,39.784023,39.863499,39.863499
39.481968,39.784023,39.863499,39.847603
39.481968,39.799923,39.863499,39.847603
39.481968,39.784023,39.863499,39.847603
39.481968,39.799923,39.863499,39.847603
39.481968,39.799923,39.879395,39.863499
39.466064,39.799923,39.863499,39.863499
39.481968,39.799923,39.863499,39.863499
39.481968,39.799923,39.863499,39.863499
39.481968,39.799923,39.863499,39.863499
39.481968,39.784023,39.863499,39.863499
39.481968,39.799923,39.847603,39.863499
39.481968,39.799923,39.863499,39.863499
39.481968,39.799923,39.863499,39.863499
39.481968,39.799923,39.863499,39.863499
39.481968,39.799923,39.863499,39.863499
39.481968,39.799923,39.863499,39.863499
39.481968,39.799923,39.863499,39.863499
39.481968,39.799923,39.863499,39.863499
39.481968,39.799923,39.863499,39.847603
39.481968,39.799923,39.863499,39.863499
39.481968,39.799923,39.863499,39.863499
39.481968,39.799923,39.863499,39.879395
39.481968,39.799923,39.863499,39.863499
39.481968,39.799923,39.879395,39.863499
39.497868,39.799923,39.863499,39.863499
39.497868,39.799923,39.879395,39.863499
39.497868,39.799923,39.879395,39.863499
39.497868,39.799923,39.879395,39.863499
39.481968,39.799923,39.863499,39.879395
39.481968,39.799923,39.879395,39.879395
39.497868,39.799923,39.863499,39.863499
39.497868,39.799923,39.879395,39.879395
39.497868,39.799923,39.863499,39.879395
39.497868,39.799923,39.879395,39.879395
39.481968,39.799923,39.863499,39.863499
39.497868,39.799923,39.879395,39.879395
39.497868,39.799923,39.879395,39.879395
39.497868,39.799923,39.879395,39.863499
39.497868,39.799923,39.879395,39.879395
39.497868,39.799923,39.879395,39.879395
39.513767,39.799923,39.863499,39.879395
39.497868,39.799923,39.879395,39.879395
39.497868,39.799923,39.879395,39.863499
39.497868,39.799923,39.863499,39.879395
39.497868,39.799923,39.879395,39.879395
39.497868,39.799923,39.879395,39.863499
39.497868,39.799923,39.879395,39.879395
39.497868,39.799923,39.879395,39.879395
39.497868,39.799923,39.879395,39.879395
39.513767,39.799923,39.879395,39.879395
39.497868,39.799923,39.879395,39.879395
39.497868,39.799923,39.879395,39.879395
39.513767,39.799923,39.863499,39.879395
39.497868,39.799923,39.879395,39.879395
39.497868,39.799923,39.879395,39.879395
39.497868,39.799923,39.879395,39.879395
39.513767,39.799923,39.879395,39.879395
39.513767,39.799923,39.879395,39.879395
39.513767,39.815811,39.879395,39.879395
39.513767,39.815811,39.879395,39.879395
39.513767,39.815811,39.879395,39.879395
39.513767,39.799923,39.879395,39.879395
39.513767,39.815811,39.879395,39.879395
39.513767,39.815811,39.879395,39.879395
39.513767,39.799923,39.879395,39.879395
39.513767,39.815811,39.879395,39.879395
39.513767,39.815811,39.879395,39.89529
39.513767,39.815811,39.879395,39.879395
39.513767,39.815811,39.879395,39.879395
39.513767,39.815811,39.879395,39.879395
39.513767,39.815811,39.89529,39.89529
39.513767,39.815811,39.879395,39.879395
39.513767,39.799923,39.879395,39.879395
39.513767,39.815811,39.879395,39.89529
39.529667,39.799923,39.89529,39.89529
39.513767,39.815811,39.879395,39.89529
39.513767,39.815811,39.879395,39.89529
39.513767,39.815811,39.879395,39.89529
39.513767,39.815811,39.879395,39.879395
39.529667,39.815811,39.879395,39.89529
39.529667,39.799923,39.879395,39.89529
39.513767,39.815811,39.89529,39.89529
39.513767,39.815811,39.89529,39.89529
39.529667,39.815811,39.89529,39.879395
39.529667,39.815811,39.89529,39.89529
39.529667,39.815811,39.879395,39.89529
39.513767,39.815811,39.89529,39.89529
39.529667,39.815811,39.879395,39.89529
39.529667,39.815811,39.89529,39.89529
39.529667,39.815811,39.89529,39.89529
39.529667,39.815811,39.89529,39.89529
39.529667,39.815811,39.879395,39.91119
39.529667,39.815811,39.89529,39.89529
39.529667,39.815811,39.89529,39.89529
39.529667,39.815811,39.89529,39.89529
39.529667,39.815811,39.89529,39.89529
39.529667,39.815811,39.879395,39.91119
39.529667,39.815811,39.89529,39.89529
39.529667,39.815811,39.89529,39.89529
39.529667,39.815811,39.879395,39.91119
39.545567,39.815811,39.89529,39.89529
39.545567,39.815811,39.89529,39.89529
39.529667,39.815811,39.89529,39.89529
39.545567,39.815811,39.89529,39.89529
39.545567,39.815811,39.89529,39.89529
39.529667,39.815811,39.89529,39.89529
39.545567,39.815811,39.89529,39.89529
39.529667,39.815811,39.89529,39.91119
39.545567,39.815811,39.89529,39.91119
